Day	Month	Year	Runoff(mm/d)	ActualEvaporation(mm/d)	SMD(mm)	PotentialRecharge(mm/d)
25	7	1962	0	1.78844	97.1955	0	
26	7	1962	0	2.18277	60.6332	0	
27	7	1962	0	2.16628	62.7965	0	
28	7	1962	0	2.14939	64.9449	0	
29	7	1962	0	2.15702	63.9829	0	
30	7	1962	0	2.15437	64.3193	0	
31	7	1962	0	2.1372	66.4545	0	
1	8	1962	0	1.97089	68.1294	0	
2	8	1962	0	1.95543	70.0848	0	
3	8	1962	0	1.9482	70.979	0	
4	8	1962	0	1.9322	72.9102	0	
5	8	1962	0	1.91577	74.826	0	
6	8	1962	0	1.9558	70.0388	0	
7	8	1962	0	1.95486	70.1566	0	
8	8	1962	0	1.94296	71.6186	0	
9	8	1962	0	1.93995	71.9826	0	
10	8	1962	0	1.92373	73.9063	0	
11	8	1962	0	1.90716	75.8044	0	
12	8	1962	0	1.89007	77.6945	0	
13	8	1962	0	1.87249	79.567	0	
14	8	1962	0	1.89794	76.8329	0	
15	8	1962	0	1.89429	77.2342	0	
16	8	1962	0	1.9043	76.1255	0	
17	8	1962	0	1.88811	77.9066	0	
18	8	1962	0	1.87733	79.059	0	
19	8	1962	0	1.85938	80.9183	0	
20	8	1962	0	1.84405	82.4514	0	
21	8	1962	0	1.82521	84.2646	0	
22	8	1962	0	1.8067	85.9743	0	
23	8	1962	0	1.84872	81.99	0	
24	8	1962	0	1.8299	83.8199	0	
25	8	1962	0	1.8105	85.6294	0	
26	8	1962	0	1.79638	86.8978	0	
27	8	1962	0	1.77587	88.6697	0	
28	8	1962	0	1.75469	90.4144	0	
29	8	1962	0	1.73261	92.145	0	
30	8	1962	0	1.70961	93.8546	0	
31	8	1962	0	1.68565	95.5392	0	
1	9	1962	0	1.09089	96.6301	0	
2	9	1962	0	1.08033	97.6874	0	
3	9	1962	0	1.06922	98.7557	0	
4	9	1962	0	1.17578	86.4895	0	
5	9	1962	0	1.16916	87.3946	0	
6	9	1962	0	1.2151	80.6797	0	
7	9	1962	0	1.20736	81.8851	0	
8	9	1962	0	1.19945	83.0845	0	
9	9	1962	0	1.19138	84.2759	0	
10	9	1962	0	1.19357	83.9565	0	
11	9	1962	0	1.23274	77.8152	0	
12	9	1962	0	1.23051	78.1857	0	
13	9	1962	0	1.22305	79.4088	0	
14	9	1962	0	1.22979	78.3056	0	
15	9	1962	0	1.22237	79.5189	0	
16	9	1962	0	1.21478	80.7307	0	
17	9	1962	0	1.2073	81.894	0	
18	9	1962	0	1.19984	83.0269	0	
19	9	1962	0	1.22657	78.8354	0	
20	9	1962	0	1.22095	79.7474	0	
21	9	1962	0	1.21331	80.9607	0	
22	9	1962	0	1.20552	82.1662	0	
23	9	1962	0	1.19758	83.3638	0	
24	9	1962	0	1.18947	84.5533	0	
25	9	1962	0	1.19387	83.9121	0	
