Day	Month	Year	Q3(m3/d)	Q2(m3/d)	Q1(m3/d)	GWL(m)
18	3	1961	0	0.136586	0.0549317	18.1049	
19	3	1961	0	0.13569	0.0549014	18.0895	
20	3	1961	0	0.134802	0.0548713	18.0741	
21	3	1961	0	0.13392	0.0548413	18.0589	
22	3	1961	0	0.133046	0.0548115	18.0437	
23	3	1961	0	0.132179	0.0547818	18.0285	
24	3	1961	0	0.131318	0.0547522	18.0135	
25	3	1961	0	0.130465	0.0547228	17.9985	
26	3	1961	0	0.129618	0.0546936	17.9836	
27	3	1961	0	0.128779	0.0546644	17.9687	
28	3	1961	0	0.127945	0.0546354	17.954	
29	3	1961	0	0.127119	0.0546066	17.9393	
30	3	1961	0	0.126299	0.0545778	17.9246	
31	3	1961	0	0.125485	0.0545493	17.9101	
1	4	1961	0	0.124678	0.0545208	17.8956	
2	4	1961	0	0.123877	0.0544925	17.8811	
3	4	1961	0	0.123083	0.0544643	17.8668	
4	4	1961	0	0.122294	0.0544362	17.8525	
5	4	1961	0	0.121512	0.0544083	17.8382	
6	4	1961	0	0.120736	0.0543805	17.8241	
7	4	1961	0	0.119966	0.0543528	17.81	
8	4	1961	0	0.119202	0.0543253	17.7959	
9	4	1961	0	0.118443	0.0542978	17.7819	
10	4	1961	0	0.117691	0.0542705	17.768	
11	4	1961	0	0.116944	0.0542434	17.7542	
12	4	1961	0	0.116203	0.0542163	17.7404	
13	4	1961	0	0.115468	0.0541894	17.7267	
14	4	1961	0	0.114738	0.0541626	17.713	
15	4	1961	0	0.114014	0.0541359	17.6994	
16	4	1961	0	0.113295	0.0541093	17.6858	
17	4	1961	0	0.112582	0.0540828	17.6724	
18	4	1961	0	0.111874	0.0540565	17.6589	
19	4	1961	0	0.111172	0.0540303	17.6456	
20	4	1961	0	0.110475	0.0540041	17.6323	
21	4	1961	0	0.109783	0.0539781	17.619	
22	4	1961	0	0.109096	0.0539523	17.6058	
23	4	1961	0	0.108414	0.0539265	17.5927	
24	4	1961	0	0.107738	0.0539008	17.5796	
25	4	1961	0	0.107066	0.0538753	17.5666	
26	4	1961	0	0.1064	0.0538499	17.5536	
27	4	1961	0	0.105738	0.0538245	17.5407	
28	4	1961	0	0.105081	0.0537993	17.5279	
29	4	1961	0	0.104429	0.0537742	17.5151	
30	4	1961	0	0.103782	0.0537492	17.5023	
1	5	1961	0	0.10314	0.0537243	17.4896	
2	5	1961	0	0.102502	0.0536995	17.477	
3	5	1961	0	0.101869	0.0536748	17.4644	
4	5	1961	0	0.101241	0.0536502	17.4519	
5	5	1961	0	0.100617	0.0536257	17.4394	
6	5	1961	0	0.0999979	0.0536014	17.427	
7	5	1961	0	0.0993831	0.0535771	17.4146	
8	5	1961	0	0.0987727	0.0535529	17.4023	
9	5	1961	0	0.0981668	0.0535288	17.39	
10	5	1961	0	0.0975652	0.0535049	17.3778	
11	5	1961	0	0.0969679	0.053481	17.3656	
12	5	1961	0	0.0963749	0.0534572	17.3535	
13	5	1961	0	0.0957861	0.0534335	17.3414	
14	5	1961	0	0.0952016	0.0534099	17.3294	
15	5	1961	0	0.0946212	0.0533865	17.3174	
16	5	1961	0	0.0940449	0.0533631	17.3055	
17	5	1961	0	0.0934727	0.0533398	17.2936	
18	5	1961	0	0.0929045	0.0533166	17.2818	
19	5	1961	0	0.0923404	0.0532935	17.27	
20	5	1961	0	0.0917802	0.0532704	17.2582	
21	5	1961	0	0.091224	0.0532475	17.2465	
22	5	1961	0	0.0906717	0.0532247	17.2349	
23	5	1961	0	0.0901232	0.0532019	17.2233	
24	5	1961	0	0.0895786	0.0531793	17.2118	
25	5	1961	0	0.0890378	0.0531567	17.2003	
26	5	1961	0	0.0885007	0.0531342	17.1888	
27	5	1961	0	0.0879673	0.0531119	17.1774	
28	5	1961	0	0.0874377	0.0530896	17.166	
29	5	1961	0	0.0869117	0.0530673	17.1547	
30	5	1961	0	0.0863894	0.0530452	17.1434	
31	5	1961	0	0.0858706	0.0530232	17.1322	
1	6	1961	0	0.0853554	0.0530012	17.121	
2	6	1961	0	0.0848437	0.0529794	17.1098	
3	6	1961	0	0.0843356	0.0529576	17.0987	
4	6	1961	0	0.0838309	0.0529359	17.0876	
5	6	1961	0	0.0833296	0.0529143	17.0766	
6	6	1961	0	0.0828318	0.0528927	17.0656	
7	6	1961	0	0.0823374	0.0528713	17.0547	
8	6	1961	0	0.0818463	0.0528499	17.0438	
9	6	1961	0	0.0813585	0.0528286	17.0329	
10	6	1961	0	0.080874	0.0528074	17.0221	
11	6	1961	0	0.0803928	0.0527863	17.0114	
12	6	1961	0	0.0799148	0.0527652	17.0006	
13	6	1961	0	0.07944	0.0527443	16.9899	
14	6	1961	0	0.0789684	0.0527234	16.9793	
15	6	1961	0	0.0785	0.0527026	16.9687	
16	6	1961	0	0.0780346	0.0526818	16.9581	
17	6	1961	0	0.0775724	0.0526612	16.9475	
18	6	1961	0	0.0771133	0.0526406	16.937	
19	6	1961	0	0.0766572	0.0526201	16.9266	
20	6	1961	0	0.0762041	0.0525996	16.9162	
21	6	1961	0	0.075754	0.0525793	16.9058	
22	6	1961	0	0.0753069	0.052559	16.8954	
23	6	1961	0	0.0748627	0.0525388	16.8851	
24	6	1961	0	0.0744215	0.0525187	16.8749	
25	6	1961	0	0.0739831	0.0524986	16.8646	
26	6	1961	0	0.0735476	0.0524786	16.8544	
27	6	1961	0	0.073115	0.0524587	16.8443	
28	6	1961	0	0.0726852	0.0524388	16.8341	
29	6	1961	0	0.0722582	0.0524191	16.8241	
30	6	1961	0	0.0718339	0.0523994	16.814	
1	7	1961	0	0.0714124	0.0523797	16.804	
2	7	1961	0	0.0709937	0.0523602	16.794	
3	7	1961	0	0.0705776	0.0523407	16.7841	
4	7	1961	0	0.0701643	0.0523212	16.7742	
5	7	1961	0	0.0697536	0.0523019	16.7643	
6	7	1961	0	0.0693455	0.0522826	16.7544	
7	7	1961	0	0.0689401	0.0522634	16.7446	
8	7	1961	0	0.0685372	0.0522442	16.7349	
9	7	1961	0	0.068137	0.0522251	16.7251	
10	7	1961	0	0.0677393	0.0522061	16.7154	
11	7	1961	0	0.0673441	0.0521871	16.7057	
12	7	1961	0	0.0669514	0.0521682	16.6961	
13	7	1961	0	0.0665613	0.0521494	16.6865	
14	7	1961	0	0.0661736	0.0521306	16.6769	
15	7	1961	0	0.0657883	0.0521119	16.6674	
16	7	1961	0	0.0654055	0.0520933	16.6579	
17	7	1961	0	0.0650252	0.0520747	16.6484	
18	7	1961	0	0.0646472	0.0520562	16.639	
19	7	1961	0	0.0642715	0.0520378	16.6296	
20	7	1961	0	0.0638983	0.0520194	16.6202	
21	7	1961	0	0.0635274	0.0520011	16.6108	
22	7	1961	0	0.0631588	0.0519828	16.6015	
23	7	1961	0	0.0627925	0.0519646	16.5922	
24	7	1961	0	0.0624284	0.0519465	16.583	
25	7	1961	0	0.0620667	0.0519284	16.5738	
26	7	1961	0	0.0617072	0.0519104	16.5646	
27	7	1961	0	0.0613499	0.0518924	16.5554	
28	7	1961	0	0.0609949	0.0518745	16.5463	
29	7	1961	0	0.060642	0.0518567	16.5372	
30	7	1961	0	0.0602913	0.0518389	16.5281	
31	7	1961	0	0.0599428	0.0518212	16.519	
1	8	1961	0	0.0595964	0.0518035	16.51	
2	8	1961	0	0.0592521	0.0517859	16.501	
3	8	1961	0	0.05891	0.0517684	16.4921	
4	8	1961	0	0.0585699	0.0517509	16.4832	
5	8	1961	0	0.0582319	0.0517335	16.4743	
6	8	1961	0	0.057896	0.0517161	16.4654	
7	8	1961	0	0.0575622	0.0516987	16.4566	
8	8	1961	0	0.0572303	0.0516815	16.4478	
9	8	1961	0	0.0569005	0.0516643	16.439	
10	8	1961	0	0.0565727	0.0516471	16.4302	
11	8	1961	0	0.0562468	0.05163	16.4215	
12	8	1961	0	0.055923	0.051613	16.4128	
13	8	1961	0	0.0556011	0.051596	16.4041	
14	8	1961	0	0.0552811	0.051579	16.3955	
15	8	1961	0	0.054963	0.0515621	16.3868	
16	8	1961	0	0.0546469	0.0515453	16.3783	
17	8	1961	0	0.0543327	0.0515285	16.3697	
18	8	1961	0	0.0540203	0.0515118	16.3611	
19	8	1961	0	0.0537098	0.0514951	16.3526	
20	8	1961	0	0.0534011	0.0514785	16.3442	
21	8	1961	0	0.0530943	0.0514619	16.3357	
22	8	1961	0	0.0527894	0.0514454	16.3273	
23	8	1961	0	0.0524862	0.0514289	16.3189	
24	8	1961	0	0.0521848	0.0514125	16.3105	
25	8	1961	0	0.0518853	0.0513961	16.3021	
26	8	1961	0	0.0515874	0.0513798	16.2938	
27	8	1961	0	0.0512914	0.0513635	16.2855	
28	8	1961	0	0.0509971	0.0513473	16.2772	
29	8	1961	0	0.0507045	0.0513311	16.2689	
30	8	1961	0	0.0504137	0.051315	16.2607	
31	8	1961	0	0.0501245	0.0512989	16.2525	
1	9	1961	0	0.0498371	0.0512829	16.2443	
2	9	1961	0	0.0495513	0.0512669	16.2362	
3	9	1961	0	0.0492672	0.0512509	16.228	
4	9	1961	0	0.0489848	0.0512351	16.2199	
5	9	1961	0	0.048704	0.0512192	16.2118	
6	9	1961	0	0.0484248	0.0512034	16.2038	
7	9	1961	0	0.0481473	0.0511877	16.1957	
8	9	1961	0	0.0478714	0.051172	16.1877	
9	9	1961	0	0.0475971	0.0511563	16.1797	
10	9	1961	0	0.0473243	0.0511407	16.1718	
11	9	1961	0	0.0470532	0.0511251	16.1638	
12	9	1961	0	0.0467836	0.0511096	16.1559	
13	9	1961	0	0.0465156	0.0510942	16.148	
14	9	1961	0	0.0462491	0.0510787	16.1401	
15	9	1961	0	0.0459841	0.0510633	16.1323	
16	9	1961	0	0.0457207	0.051048	16.1245	
17	9	1961	0	0.0454587	0.0510327	16.1166	
18	9	1961	0	0.0451983	0.0510175	16.1089	
19	9	1961	0	0.0449394	0.0510023	16.1011	
20	9	1961	0	0.0446819	0.0509871	16.0934	
21	9	1961	0	0.0444259	0.050972	16.0856	
22	9	1961	0	0.0441714	0.0509569	16.0779	
23	9	1961	0	0.0439183	0.0509419	16.0703	
24	9	1961	0	0.0436666	0.0509269	16.0626	
25	9	1961	0	0.0434164	0.0509119	16.055	
26	9	1961	0	0.0431676	0.050897	16.0474	
27	9	1961	0	0.0429202	0.0508821	16.0398	
28	9	1961	0	0.0426742	0.0508673	16.0322	
29	9	1961	0	0.0424296	0.0508525	16.0247	
30	9	1961	0	0.0421863	0.0508378	16.0171	
1	10	1961	0	0.0419445	0.0508231	16.0096	
2	10	1961	0	0.041704	0.0508084	16.0021	
3	10	1961	0	0.0414648	0.0507938	15.9947	
4	10	1961	0	0.041227	0.0507792	15.9872	
5	10	1961	0	0.0409905	0.0507647	15.9798	
6	10	1961	0	0.0407553	0.0507502	15.9724	
7	10	1961	0	0.0405215	0.0507357	15.965	
8	10	1961	0	0.0402889	0.0507213	15.9577	
9	10	1961	0	0.0400577	0.0507069	15.9503	
10	10	1961	0	0.0398277	0.0506926	15.943	
11	10	1961	0	0.0395991	0.0506783	15.9357	
12	10	1961	0	0.0393716	0.050664	15.9284	
13	10	1961	0	0.0391455	0.0506498	15.9211	
14	10	1961	0	0.0389206	0.0506356	15.9139	
15	10	1961	0	0.0386969	0.0506214	15.9067	
16	10	1961	0	0.0384745	0.0506073	15.8995	
17	10	1961	0	0.0382533	0.0505932	15.8923	
18	10	1961	0	0.0380334	0.0505792	15.8851	
19	10	1961	0	0.0378146	0.0505652	15.878	
20	10	1961	0	0.037597	0.0505512	15.8708	
21	10	1961	0	0.0373807	0.0505373	15.8637	
22	10	1961	0	0.0371655	0.0505234	15.8566	
23	10	1961	0	0.0369515	0.0505095	15.8495	
24	10	1961	0	0.0367387	0.0504957	15.8425	
25	10	1961	0	0.036527	0.0504819	15.8354	
26	10	1961	0	0.0363165	0.0504681	15.8284	
27	10	1961	0	0.0361072	0.0504544	15.8214	
28	10	1961	0	0.0358989	0.0504407	15.8144	
29	10	1961	0	0.0356919	0.0504271	15.8075	
30	10	1961	0	0.0354859	0.0504135	15.8005	
31	10	1961	0	0.0352811	0.0503999	15.7936	
1	11	1961	0	0.0350773	0.0503864	15.7867	
2	11	1961	0	0.0348747	0.0503729	15.7798	
3	11	1961	0	0.0346732	0.0503594	15.7729	
4	11	1961	0	0.0344728	0.050346	15.766	
5	11	1961	0	0.0342734	0.0503325	15.7592	
6	11	1961	0	0.0340751	0.0503192	15.7524	
7	11	1961	0	0.0338779	0.0503058	15.7455	
8	11	1961	0	0.0336818	0.0502925	15.7387	
9	11	1961	0	0.0334867	0.0502793	15.732	
10	11	1961	0	0.0332927	0.050266	15.7252	
11	11	1961	0	0.0330997	0.0502528	15.7185	
12	11	1961	0	0.0329077	0.0502396	15.7117	
13	11	1961	0	0.0327168	0.0502265	15.705	
14	11	1961	0	0.0325268	0.0502134	15.6983	
15	11	1961	0	0.0323379	0.0502003	15.6917	
16	11	1961	0	0.0321501	0.0501873	15.685	
17	11	1961	0	0.0319632	0.0501743	15.6783	
18	11	1961	0	0.0317773	0.0501613	15.6717	
19	11	1961	0	0.0315924	0.0501483	15.6651	
20	11	1961	0	0.0314085	0.0501354	15.6585	
21	11	1961	0	0.0312255	0.0501225	15.6519	
22	11	1961	0	0.0310436	0.0501097	15.6454	
23	11	1961	0	0.0308626	0.0500968	15.6388	
24	11	1961	0	0.0306825	0.050084	15.6323	
25	11	1961	0	0.0305035	0.0500713	15.6258	
26	11	1961	0	0.0303253	0.0500585	15.6192	
27	11	1961	0	0.0301481	0.0500458	15.6128	
28	11	1961	0	0.0299719	0.0500332	15.6063	
29	11	1961	0	0.0297965	0.0500205	15.5998	
30	11	1961	0	0.0296221	0.0500079	15.5934	
1	12	1961	0	0.0294486	0.0499953	15.587	
2	12	1961	0	0.0292761	0.0499828	15.5805	
3	12	1961	0	0.0291044	0.0499702	15.5741	
4	12	1961	0	0.0289336	0.0499577	15.5678	
5	12	1961	0	0.0287638	0.0499453	15.5614	
6	12	1961	0	0.0285948	0.0499328	15.555	
7	12	1961	0	0.0284267	0.0499204	15.5487	
8	12	1961	0	0.0282595	0.049908	15.5424	
9	12	1961	0	0.0280931	0.0498957	15.5361	
10	12	1961	0	0.0279277	0.0498833	15.5298	
11	12	1961	0	0.0277631	0.049871	15.5235	
12	12	1961	0	0.0275993	0.0498588	15.5172	
13	12	1961	0	0.0274364	0.0498465	15.511	
14	12	1961	0	0.0272744	0.0498343	15.5047	
15	12	1961	0	0.0271132	0.0498221	15.4985	
16	12	1961	0	0.0269529	0.04981	15.4923	
17	12	1961	0	0.0267933	0.0497978	15.4861	
18	12	1961	0	0.0266346	0.0497857	15.4799	
19	12	1961	0	0.0264768	0.0497737	15.4737	
20	12	1961	0	0.0263197	0.0497616	15.4676	
21	12	1961	0	0.0261635	0.0497496	15.4615	
22	12	1961	0	0.026008	0.0497376	15.4553	
23	12	1961	0	0.0258534	0.0497256	15.4492	
24	12	1961	0	0.0256996	0.0497137	15.4431	
25	12	1961	0	0.0255466	0.0497017	15.437	
26	12	1961	0	0.0253943	0.0496899	15.4309	
27	12	1961	0	0.0252429	0.049678	15.4249	
28	12	1961	0	0.0250922	0.0496661	15.4188	
29	12	1961	0	0.0249423	0.0496543	15.4128	
30	12	1961	0	0.0247932	0.0496425	15.4068	
31	12	1961	0	0.0246448	0.0496308	15.4008	
1	1	1962	0	0.0244972	0.049619	15.3948	
2	1	1962	0	0.0243504	0.0496073	15.3888	
3	1	1962	0	0.0242043	0.0495956	15.3828	
4	1	1962	0	0.0240589	0.049584	15.3769	
5	1	1962	0	0.0239144	0.0495723	15.3709	
6	1	1962	0	0.0237705	0.0495607	15.365	
7	1	1962	0	0.0236274	0.0495491	15.3591	
8	1	1962	0	0.023485	0.0495376	15.3531	
9	1	1962	0	0.0233434	0.049526	15.7412	
10	1	1962	0	0.0335576	0.0502841	15.843	
11	1	1962	0	0.0365419	0.0504829	16.1302	
12	1	1962	0	0.0456508	0.0510439	16.1224	
13	1	1962	0	0.0453893	0.0510287	16.1146	
14	1	1962	0	0.0451293	0.0510134	16.1068	
15	1	1962	0	0.0448707	0.0509982	16.1658	
16	1	1962	0	0.0468504	0.0511135	16.1579	
17	1	1962	0	0.0465819	0.051098	16.2075	
18	1	1962	0	0.0482755	0.051195	16.3034	
19	1	1962	0	0.0516321	0.0513822	16.3639	
20	1	1962	0	0.0538093	0.0515004	16.7054	
21	1	1962	0	0.0669385	0.0521676	17.1859	
22	1	1962	0	0.0878323	0.0531062	17.1745	
23	1	1962	0	0.0873036	0.0530839	17.2433	
24	1	1962	0	0.0905163	0.0532182	17.3005	
25	1	1962	0	0.093234	0.05333	17.2886	
26	1	1962	0	0.0926675	0.0533069	17.2768	
27	1	1962	0	0.0921051	0.0532838	17.265	
28	1	1962	0	0.0915466	0.0532608	17.2533	
29	1	1962	0	0.090992	0.0532379	17.2417	
30	1	1962	0	0.0904413	0.0532151	17.23	
31	1	1962	0	0.0898944	0.0531924	17.492	
1	2	1962	0	0.102622	0.0537041	17.4794	
2	2	1962	0	0.101988	0.0536794	17.4668	
3	2	1962	0	0.101359	0.0536548	17.4542	
4	2	1962	0	0.100734	0.0536303	17.4417	
5	2	1962	0	0.100114	0.0536059	17.4293	
6	2	1962	0	0.0994982	0.0535816	17.4169	
7	2	1962	0	0.098887	0.0535574	17.4742	
8	2	1962	0	0.101731	0.0536694	17.4617	
9	2	1962	0	0.101104	0.0536449	17.4491	
10	2	1962	0	0.100481	0.0536204	17.4367	
11	2	1962	0	0.099863	0.053596	17.4242	
12	2	1962	0	0.0992492	0.0535718	17.4119	
13	2	1962	0	0.0986398	0.0535476	17.3996	
14	2	1962	0	0.0980348	0.0535236	17.4572	
15	2	1962	0	0.100883	0.0536362	17.476	
16	2	1962	0	0.10182	0.0536729	17.4634	
17	2	1962	0	0.101192	0.0536483	17.4509	
18	2	1962	0	0.100569	0.0536238	17.4384	
19	2	1962	0	0.0999499	0.0535995	17.426	
20	2	1962	0	0.0993354	0.0535752	17.4136	
21	2	1962	0	0.0987254	0.053551	17.4013	
22	2	1962	0	0.0981198	0.053527	17.389	
23	2	1962	0	0.0975185	0.053503	17.3768	
24	2	1962	0	0.0969216	0.0534791	17.3646	
25	2	1962	0	0.0963289	0.0534554	17.3525	
26	2	1962	0	0.0957405	0.0534317	17.3405	
27	2	1962	0	0.0951562	0.0534081	17.3284	
28	2	1962	0	0.0945761	0.0533846	17.3165	
1	3	1962	0	0.0940002	0.0533612	17.3045	
2	3	1962	0	0.0934283	0.053338	17.2927	
3	3	1962	0	0.0928605	0.0533148	17.2808	
4	3	1962	0	0.0922966	0.0532917	17.2691	
5	3	1962	0	0.0917368	0.0532686	17.2573	
6	3	1962	0	0.0911809	0.0532457	17.2456	
7	3	1962	0	0.0906288	0.0532229	17.234	
8	3	1962	0	0.0900807	0.0532002	17.2224	
9	3	1962	0	0.0895363	0.0531775	17.2109	
10	3	1962	0	0.0889958	0.053155	17.2964	
11	3	1962	0	0.093039	0.0533221	17.2846	
12	3	1962	0	0.0924739	0.0532989	17.2728	
13	3	1962	0	0.0919128	0.0532759	17.261	
14	3	1962	0	0.0913556	0.0532529	17.2493	
15	3	1962	0	0.0908024	0.0532301	17.2377	
16	3	1962	0	0.090253	0.0532073	17.2261	
17	3	1962	0	0.0897075	0.0531846	17.2145	
18	3	1962	0	0.0891658	0.0531621	17.203	
19	3	1962	0	0.0886278	0.0531396	17.1915	
20	3	1962	0	0.0880936	0.0531172	17.1801	
21	3	1962	0	0.087563	0.0530948	17.1687	
22	3	1962	0	0.0870362	0.0530726	17.1574	
23	3	1962	0	0.086513	0.0530505	17.1461	
24	3	1962	0	0.0859934	0.0530284	17.1348	
25	3	1962	0	0.0854773	0.0530064	17.1236	
26	3	1962	0	0.0849648	0.0529845	17.1125	
27	3	1962	0	0.0844558	0.0529627	17.1013	
28	3	1962	0	0.0839503	0.052941	17.0903	
29	3	1962	0	0.0834483	0.0529194	17.0792	
30	3	1962	0	0.0829496	0.0528978	17.0682	
31	3	1962	0	0.0824544	0.0528764	17.0573	
1	4	1962	0	0.0819625	0.052855	17.0569	
2	4	1962	0	0.081943	0.0528541	17.046	
3	4	1962	0	0.0814546	0.0528328	17.0351	
4	4	1962	0	0.0809694	0.0528116	17.4602	
5	4	1962	0	0.101034	0.0536421	17.4477	
6	4	1962	0	0.100411	0.0536177	17.4353	
7	4	1962	0	0.0997935	0.0535933	17.4395	
8	4	1962	0	0.100003	0.0536016	17.4271	
9	4	1962	0	0.0993877	0.0535773	17.4147	
10	4	1962	0	0.0987773	0.0535531	17.4024	
11	4	1962	0	0.0981713	0.053529	17.3901	
12	4	1962	0	0.0975697	0.053505	17.3779	
13	4	1962	0	0.0969724	0.0534812	17.3657	
14	4	1962	0	0.0963794	0.0534574	17.3536	
15	4	1962	0	0.0957906	0.0534337	17.3415	
16	4	1962	0	0.095206	0.0534101	17.3295	
17	4	1962	0	0.0946255	0.0533866	17.3175	
18	4	1962	0	0.0940492	0.0533632	17.3056	
19	4	1962	0	0.093477	0.0533399	17.2937	
20	4	1962	0	0.0929088	0.0533167	17.2818	
21	4	1962	0	0.0923446	0.0532936	17.2701	
22	4	1962	0	0.0917844	0.0532706	17.2583	
23	4	1962	0	0.0912282	0.0532477	17.2466	
24	4	1962	0	0.0906758	0.0532248	17.235	
25	4	1962	0	0.0901273	0.0532021	17.2234	
26	4	1962	0	0.0895827	0.0531794	17.2118	
27	4	1962	0	0.0890418	0.0531569	17.2003	
28	4	1962	0	0.0885047	0.0531344	17.1889	
29	4	1962	0	0.0879713	0.053112	17.1775	
30	4	1962	0	0.0874417	0.0530897	17.1661	
1	5	1962	0	0.0869157	0.0530675	17.1548	
2	5	1962	0	0.0863933	0.0530454	17.1435	
3	5	1962	0	0.0858745	0.0530234	17.1323	
4	5	1962	0	0.0853593	0.0530014	17.1211	
5	5	1962	0	0.0848476	0.0529795	17.1099	
6	5	1962	0	0.0843394	0.0529577	17.0988	
7	5	1962	0	0.0838347	0.052936	17.0877	
8	5	1962	0	0.0833334	0.0529144	17.0767	
9	5	1962	0	0.0828356	0.0528929	17.0657	
10	5	1962	0	0.0823411	0.0528714	17.0548	
11	5	1962	0	0.0818499	0.0528501	17.0439	
12	5	1962	0	0.0813621	0.0528288	17.033	
13	5	1962	0	0.0808776	0.0528076	17.0222	
14	5	1962	0	0.0803964	0.0527864	17.0114	
15	5	1962	0	0.0799184	0.0527654	17.0007	
16	5	1962	0	0.0794436	0.0527444	16.99	
17	5	1962	0	0.0789719	0.0527235	16.9794	
18	5	1962	0	0.0785035	0.0527027	16.9687	
19	5	1962	0	0.0780381	0.052682	16.9582	
20	5	1962	0	0.0775759	0.0526613	16.9476	
21	5	1962	0	0.0771167	0.0526407	16.9371	
22	5	1962	0	0.0766606	0.0526202	16.9267	
23	5	1962	0	0.0762075	0.0525998	16.9162	
24	5	1962	0	0.0757574	0.0525794	16.9059	
25	5	1962	0	0.0753103	0.0525592	16.8955	
26	5	1962	0	0.0748661	0.0525389	16.8852	
27	5	1962	0	0.0744248	0.0525188	16.8749	
28	5	1962	0	0.0739864	0.0524987	16.8647	
29	5	1962	0	0.0735509	0.0524788	16.8545	
30	5	1962	0	0.0731183	0.0524588	16.8443	
31	5	1962	0	0.0726884	0.052439	16.8342	
1	6	1962	0	0.0722614	0.0524192	16.8241	
2	6	1962	0	0.0718371	0.0523995	16.8141	
3	6	1962	0	0.0714156	0.0523799	16.8041	
4	6	1962	0	0.0709968	0.0523603	16.7941	
5	6	1962	0	0.0705808	0.0523408	16.7841	
6	6	1962	0	0.0701674	0.0523214	16.7742	
7	6	1962	0	0.0697567	0.052302	16.7644	
8	6	1962	0	0.0693486	0.0522827	16.7545	
