Day	Month	Year	Runoff(mm/d)	ActualEvaporation(mm/d)	SMD(mm)	PotentialRecharge(mm/d)
28	3	1961	0	1.3392	35.2422	0	
29	3	1961	0	1.34108	34.2782	0	
30	3	1961	0	1.34336	33.0986	0	
31	3	1961	0	1.34274	33.4203	0	
1	4	1961	0	1.59458	23.5509	0	
2	4	1961	0	1.59819	21.8601	0	
3	4	1961	0	1.60561	18.3377	0	
4	4	1961	0	1.61175	15.3775	0	
5	4	1961	0	1.61039	16.0339	0	
6	4	1961	0	1.60707	17.6409	0	
7	4	1961	0	1.62086	10.8928	0	
8	4	1961	0	1.6176	12.5094	0	
9	4	1961	0	1.61437	14.0978	0	
10	4	1961	0	1.61106	15.7088	0	
11	4	1961	0	1.60774	17.3166	0	
12	4	1961	0	1.6044	18.92	0	
13	4	1961	0	1.60106	20.507	0	
14	4	1961	0	1.59767	22.1047	0	
15	4	1961	0	1.59426	23.699	0	
16	4	1961	0	1.59083	25.2898	0	
17	4	1961	0	1.58738	26.8772	0	
18	4	1961	0	1.5839	28.4611	0	
19	4	1961	0	1.58451	28.1826	0	
20	4	1961	0	1.58926	26.0129	0	
21	4	1961	0	1.58581	27.5927	0	
22	4	1961	0	1.58854	26.3432	0	
23	4	1961	0	1.58538	27.7876	0	
24	4	1961	0	1.58191	29.3605	0	
25	4	1961	0	1.57844	30.9209	0	
26	4	1961	0	1.57501	32.451	0	
27	4	1961	0	1.57229	33.6522	0	
28	4	1961	0	1.56872	35.216	0	
29	4	1961	0	1.56512	36.7781	0	
30	4	1961	0	1.5615	38.3366	0	
1	5	1961	0	2.85305	39.9206	0	
2	5	1961	0	2.85763	38.8573	0	
3	5	1961	0	2.85007	40.6083	0	
4	5	1961	0	2.92216	23.1515	0	
5	5	1961	0	2.91063	26.0611	0	
6	5	1961	0	2.90089	28.485	0	
7	5	1961	0	2.88937	31.3074	0	
8	5	1961	0	2.87745	34.1838	0	
9	5	1961	0	2.86539	37.0432	0	
10	5	1961	0	2.85315	39.8964	0	
11	5	1961	0	2.84075	42.7371	0	
12	5	1961	0	2.82819	45.5653	0	
13	5	1961	0	2.81546	48.3808	0	
14	5	1961	0	2.80255	51.1833	0	
15	5	1961	0	2.78946	53.9728	0	
16	5	1961	0	2.77619	56.749	0	
17	5	1961	0	2.76272	59.5117	0	
18	5	1961	0	2.74905	62.2607	0	
19	5	1961	0	2.73532	64.9671	0	
20	5	1961	0	2.72122	67.6883	0	
21	5	1961	0	2.70691	70.3952	0	
22	5	1961	0	2.69236	73.0876	0	
23	5	1961	0	2.67758	75.7651	0	
24	5	1961	0	2.66254	78.4277	0	
25	5	1961	0	2.64724	81.0749	0	
26	5	1961	0	2.63174	83.6947	0	
27	5	1961	0	2.62814	84.2958	0	
28	5	1961	0	2.62175	85.3515	0	
29	5	1961	0	2.60585	87.9364	0	
30	5	1961	0	2.58952	90.5239	0	
31	5	1961	0	2.57801	92.3109	0	
1	6	1961	0	2.64485	94.9068	0	
2	6	1961	0	2.62648	97.5312	0	
3	6	1961	0	2.6077	100.139	0	
4	6	1961	0	2.5885	102.727	0	
5	6	1961	0	2.56886	105.296	0	
6	6	1961	0	2.5489	107.828	0	
7	6	1961	0	2.54523	108.284	0	
8	6	1961	0	2.53874	109.086	0	
9	6	1961	0	2.51791	111.602	0	
10	6	1961	0	2.50397	113.24	0	
11	6	1961	0	2.52591	110.646	0	
12	6	1961	0	2.62148	98.2324	0	
13	6	1961	0	2.6026	100.834	0	
14	6	1961	0	2.58328	103.417	0	
15	6	1961	0	2.56363	105.967	0	
16	6	1961	0	2.54341	108.51	0	
17	6	1961	0	2.52519	110.733	0	
18	6	1961	0	2.504	113.237	0	
19	6	1961	0	2.48226	115.719	0	
20	6	1961	0	2.45993	118.179	0	
21	6	1961	0	2.43697	120.616	0	
22	6	1961	0	2.41334	123.029	0	
23	6	1961	0	2.38898	125.418	0	
24	6	1961	0	2.36386	127.782	0	
25	6	1961	0	2.3379	130.12	0	
26	6	1961	0	2.38899	125.418	0	
27	6	1961	0	2.36392	127.776	0	
28	6	1961	0	2.33797	130.114	0	
29	6	1961	0	2.31111	132.425	0	
30	6	1961	0	2.28327	134.708	0	
1	7	1961	0	2.13939	136.842	0	
2	7	1961	0	2.12054	138.333	0	
3	7	1961	0	2.09291	140.424	0	
4	7	1961	0	2.07115	141.993	0	
5	7	1961	0	2.0414	144.033	0	
6	7	1961	0	2.0104	146.035	0	
7	7	1961	0	2.02527	145.09	0	
8	7	1961	0	2.00639	146.284	0	
9	7	1961	0	1.9736	148.253	0	
10	7	1961	0	1.93907	150.187	0	
11	7	1961	0	1.90278	152.074	0	
12	7	1961	0	2.07338	141.835	0	
13	7	1961	0	2.0706	142.032	0	
14	7	1961	0	2.04832	143.569	0	
15	7	1961	0	2.06146	142.671	0	
16	7	1961	0	2.03617	144.38	0	
17	7	1961	0	2.00478	146.385	0	
18	7	1961	0	1.97187	148.354	0	
19	7	1961	0	1.93715	150.291	0	
20	7	1961	0	1.90043	152.191	0	
21	7	1961	0	1.86142	154.053	0	
22	7	1961	0	1.81978	155.871	0	
23	7	1961	0	1.77498	157.646	0	
24	7	1961	0	1.72645	159.373	0	
25	7	1961	0	1.67334	161.046	0	
26	7	1961	0	1.6145	162.661	0	
27	7	1961	0	1.69379	160.427	0	
28	7	1961	0	1.67263	161.067	0	
29	7	1961	0	1.61375	162.68	0	
30	7	1961	0	1.54753	164.223	0	
31	7	1961	0	1.47099	165.694	0	
1	8	1961	0	1.38719	166.18	0	
2	8	1961	0	1.33541	166.979	0	
3	8	1961	0	1.23369	168.205	0	
4	8	1961	0	1.53731	163.034	0	
5	8	1961	0	1.66904	158.994	0	
6	8	1961	0	1.73141	156.564	0	
7	8	1961	0	1.81979	152.45	0	
8	8	1961	0	1.78477	154.181	0	
9	8	1961	0	1.74636	155.926	0	
10	8	1961	0	1.9445	145.081	0	
11	8	1961	0	1.95449	144.401	0	
12	8	1961	0	1.92583	146.313	0	
13	8	1961	0	1.89569	148.203	0	
14	8	1961	0	1.88171	149.038	0	
15	8	1961	0	1.84923	150.886	0	
16	8	1961	0	1.81875	152.503	0	
17	8	1961	0	1.82534	152.163	0	
18	8	1961	0	1.7898	153.941	0	
19	8	1961	0	1.75275	155.646	0	
20	8	1961	0	1.72485	156.837	0	
21	8	1961	0	1.68309	158.478	0	
22	8	1961	0	1.63676	160.113	0	
23	8	1961	0	1.58637	161.687	0	
24	8	1961	0	1.62672	160.443	0	
25	8	1961	0	1.57497	162.016	0	
26	8	1961	0	1.51733	163.533	0	
27	8	1961	0	1.45204	164.985	0	
28	8	1961	0	1.37615	166.362	0	
29	8	1961	0	1.2844	167.646	0	
30	8	1961	0	1.16558	168.812	0	
31	8	1961	0	0.986158	169.797	0	
1	9	1961	0	0.623229	170.42	0	
2	9	1961	0	0.509486	170.926	0	
3	9	1961	0	0.840887	167.246	0	
4	9	1961	0	0.846439	167.106	0	
5	9	1961	0	0.91503	165.024	0	
6	9	1961	0	0.966201	162.991	0	
7	9	1961	0	0.944164	163.922	0	
8	9	1961	0	0.920098	164.842	0	
9	9	1961	0	0.89394	165.736	0	
10	9	1961	0	0.865308	166.599	0	
11	9	1961	0	0.833478	167.428	0	
12	9	1961	0	0.810174	167.957	0	
13	9	1961	0	1.22105	143.792	0	
14	9	1961	0	1.2343	142.243	0	
15	9	1961	0	1.22389	143.465	0	
16	9	1961	0	1.21468	144.514	0	
17	9	1961	0	1.21552	144.42	0	
18	9	1961	0	1.20463	145.622	0	
19	9	1961	0	1.21653	144.306	0	
20	9	1961	0	1.23699	141.919	0	
21	9	1961	0	1.22668	143.142	0	
22	9	1961	0	1.21607	144.359	0	
23	9	1961	0	1.20525	145.555	0	
24	9	1961	0	1.19405	146.749	0	
25	9	1961	0	1.18255	147.928	0	
26	9	1961	0	1.17374	148.801	0	
27	9	1961	0	1.17231	148.94	0	
28	9	1961	0	1.16141	149.98	0	
29	9	1961	0	1.20421	145.668	0	
30	9	1961	0	1.21044	144.986	0	
1	10	1961	0	0.912822	145.791	0	
2	10	1961	0	0.906408	146.697	0	
3	10	1961	0	0.899846	147.597	0	
4	10	1961	0	0.957379	138.754	0	
5	10	1961	0	0.9613	138.068	0	
6	10	1961	0	0.964747	137.456	0	
7	10	1961	0	1.02326	125.632	0	
8	10	1961	0	1.01876	126.644	0	
9	10	1961	0	1.01418	127.654	0	
10	10	1961	0	1.00952	128.664	0	
11	10	1961	0	1.0048	129.668	0	
12	10	1961	0	1.00001	130.669	0	
13	10	1961	0	0.995142	131.664	0	
14	10	1961	0	0.990206	132.654	0	
15	10	1961	0	0.985196	133.639	0	
16	10	1961	0	1.00501	129.624	0	
17	10	1961	0	1.03622	122.619	0	
18	10	1961	0	1.0683	114.483	0	
19	10	1961	0	1.10744	103.131	0	
20	10	1961	0	1.11235	101.589	0	
21	10	1961	0	1.10889	102.677	0	
22	10	1961	0	1.12058	98.9408	0	
23	10	1961	0	1.11722	100.032	0	
24	10	1961	0	1.13971	92.4798	0	
25	10	1961	0	1.13686	93.4706	0	
26	10	1961	0	1.15076	88.5424	0	
27	10	1961	0	1.17994	77.3973	0	
28	10	1961	0	1.17703	78.5594	0	
29	10	1961	0	1.17406	79.7334	0	
30	10	1961	0	1.17107	80.9045	0	
31	10	1961	0	1.16938	81.5599	0	
1	11	1961	0	0.450227	80.0501	0	
2	11	1961	0	0.450782	79.4799	0	
3	11	1961	0	0.45035	79.9242	0	
4	11	1961	0	0.449915	80.3701	0	
5	11	1961	0	0.450442	79.8296	0	
6	11	1961	0	0.451999	78.2186	0	
7	11	1961	0	0.453891	76.2315	0	
8	11	1961	0	0.453564	76.577	0	
9	11	1961	0	0.453137	77.0272	0	
10	11	1961	0	0.466009	62.6922	0	
11	11	1961	0	0.466588	62.0088	0	
12	11	1961	0	0.466356	62.2831	0	
13	11	1961	0	0.468407	59.8405	0	
14	11	1961	0	0.468039	60.2826	0	
15	11	1961	0	0.467648	60.7502	0	
16	11	1961	0	0.467255	61.2175	0	
17	11	1961	0	0.466862	61.6843	0	
18	11	1961	0	0.467541	60.8779	0	
19	11	1961	0	0.467151	61.342	0	
20	11	1961	0	0.466757	61.8088	0	
21	11	1961	0	0.466363	62.2751	0	
22	11	1961	0	0.466389	62.2445	0	
23	11	1961	0	0.465994	62.7105	0	
24	11	1961	0	0.465597	63.1761	0	
25	11	1961	0	0.4652	63.6413	0	
26	11	1961	0	0.464807	64.1001	0	
27	11	1961	0	0.466871	61.674	0	
28	11	1961	0	0.466479	62.1385	0	
29	11	1961	0	0.467369	61.0828	0	
30	11	1961	0	0.470439	57.3783	0	
1	12	1961	0	0.357827	42.1511	0	
2	12	1961	0	0.357675	42.4268	0	
3	12	1961	0	0.360827	36.5976	0	
4	12	1961	0	0.362339	33.727	0	
5	12	1961	0	0.3622	33.9932	0	
6	12	1961	0	0.362023	34.3312	0	
7	12	1961	0	0.361833	34.693	0	
8	12	1961	0	0.362625	33.1796	0	
9	12	1961	0	0.364039	30.4417	0	
10	12	1961	0	0.364682	29.1834	0	
11	12	1961	0	0.364777	28.9981	0	
12	12	1961	0	0.365125	28.3123	0	
13	12	1961	0	0.370276	17.8545	0	
14	12	1961	0	0.370099	18.2226	0	
15	12	1961	0	0.369923	18.5906	0	
16	12	1961	0	0.369747	18.9553	0	
17	12	1961	0	0.369569	19.3249	0	
18	12	1961	0	0.36939	19.6943	0	
19	12	1961	0	0.369218	20.0495	0	
20	12	1961	0	0.369048	20.4005	0	
21	12	1961	0	0.368873	20.7614	0	
22	12	1961	0	0.368694	21.1281	0	
23	12	1961	0	0.368515	21.4966	0	
24	12	1961	0	0.368335	21.8649	0	
25	12	1961	0	0.368154	22.2331	0	
26	12	1961	0	0.367974	22.6011	0	
27	12	1961	0	0.367793	22.9689	0	
28	12	1961	0	0.369195	20.0971	0	
29	12	1961	0	0.375403	6.85147	0	
30	12	1961	0	0.377592	1.96706	0	
31	12	1961	2.93971	0.378082	0	1.77715	
1	1	1962	0	0.427397	0.408397	0	
2	1	1962	0	0.427397	0.828794	0	
3	1	1962	0	0.427229	1.19502	0	
4	1	1962	0	0.427017	1.61904	0	
5	1	1962	0	0.426811	2.02985	0	
6	1	1962	0	0.426754	2.14361	0	
7	1	1962	0	0.427138	1.37674	0	
8	1	1962	0	0.42699	1.67273	0	
9	1	1962	4.62681	0.427397	0	2.79706	
10	1	1962	1.09602	0.427397	0	0.662582	
11	1	1962	2.97133	0.427397	0	1.79627	
12	1	1962	0	0.427397	0.420397	0	
13	1	1962	0	0.427397	0.847794	0	
14	1	1962	0	0.427189	1.27498	0	
15	1	1962	0.674103	0.427397	0	0.407518	
16	1	1962	0	0.427397	0.396397	0	
17	1	1962	0.580983	0.427397	0	0.351224	
18	1	1962	1.04928	0.427397	0	0.634324	
19	1	1962	0.695282	0.427397	0	0.420321	
20	1	1962	3.53474	0.427397	0	2.13687	
21	1	1962	4.94885	0.427397	0	2.99175	
22	1	1962	0	0.427397	0.413397	0	
23	1	1962	0.809086	0.427397	0	0.48912	
24	1	1962	0.695282	0.427397	0	0.420321	
25	1	1962	0	0.427397	0.401397	0	
26	1	1962	0	0.427397	0.828794	0	
27	1	1962	0	0.427198	1.25599	0	
28	1	1962	0	0.426985	1.68198	0	
29	1	1962	0	0.426772	2.10875	0	
30	1	1962	0	0.426999	1.65575	0	
31	1	1962	2.76208	0.427397	0	1.66977	
1	2	1962	0	0.627945	0.626945	0	
2	2	1962	0	0.627945	0.475889	0	
3	2	1962	0	0.627792	1.06668	0	
4	2	1962	0	0.627945	0.648625	0	
5	2	1962	0	0.627656	1.25128	0	
6	2	1962	0	0.627205	1.86549	0	
7	2	1962	0.703362	0.627945	0	0.425206	
8	2	1962	0	0.627945	0.614945	0	
9	2	1962	0	0.627676	1.22462	0	
10	2	1962	0	0.627215	1.85184	0	
11	2	1962	0	0.626754	2.47859	0	
12	2	1962	0	0.626697	2.55529	0	
13	2	1962	0	0.627137	1.95842	0	
14	2	1962	0.705895	0.627945	0	0.426737	
15	2	1962	0.316014	0.627945	0	0.191041	
16	2	1962	0	0.627945	0.620945	0	
17	2	1962	0	0.627658	1.2486	0	
18	2	1962	0	0.627198	1.8758	0	
19	2	1962	0	0.626737	2.50054	0	
20	2	1962	0	0.626279	3.12082	0	
21	2	1962	0	0.625815	3.74663	0	
22	2	1962	0	0.625353	4.36799	0	
23	2	1962	0	0.624889	4.99087	0	
24	2	1962	0	0.624427	5.6093	0	
25	2	1962	0	0.624038	6.12834	0	
26	2	1962	0	0.623821	6.41716	0	
27	2	1962	0	0.623352	7.03951	0	
28	2	1962	0	0.623481	6.86799	0	
1	3	1962	0	0.932542	7.79254	0	
2	3	1962	0	0.931488	8.72002	0	
3	3	1962	0	0.930976	9.169	0	
4	3	1962	0	0.929983	10.038	0	
5	3	1962	0	0.928947	10.9399	0	
6	3	1962	0	0.927878	11.8658	0	
7	3	1962	0	0.927162	12.484	0	
8	3	1962	0	0.930372	9.69834	0	
9	3	1962	0	0.931616	8.60796	0	
10	3	1962	0.982697	0.940273	0	0.594073	
11	3	1962	0	0.940193	0.931193	0	
12	3	1962	0	0.939218	1.81741	0	
13	3	1962	0	0.938184	2.75459	0	
14	3	1962	0	0.937144	3.69174	0	
15	3	1962	0	0.936102	4.62784	0	
16	3	1962	0	0.935056	5.5629	0	
17	3	1962	0	0.934006	6.4969	0	
18	3	1962	0	0.932953	7.42986	0	
19	3	1962	0	0.931897	8.36075	0	
20	3	1962	0	0.930855	9.27561	0	
21	3	1962	0	0.929791	10.2054	0	
22	3	1962	0	0.928736	11.1231	0	
23	3	1962	0	0.927734	11.9909	0	
24	3	1962	0	0.926659	12.9175	0	
25	3	1962	0	0.927373	12.3019	0	
26	3	1962	0	0.926873	12.7328	0	
27	3	1962	0	0.93315	7.25492	0	
28	3	1962	0	0.937402	3.46032	0	
29	3	1962	0	0.940273	0.136597	0	
30	3	1962	0	0.940273	0.28587	0	
31	3	1962	0	0.940172	0.950042	0	
1	4	1962	0.108742	1.76548	0	0.0657383	
2	4	1962	0	1.76548	0.198478	0	
3	4	1962	0	1.76548	0.238955	0	
4	4	1962	4.40226	1.76548	0	2.66131	
5	4	1962	0	1.76548	0.852478	0	
6	4	1962	0	1.76358	1.77805	0	
7	4	1962	0.167942	1.76548	0	0.101526	
8	4	1962	0	1.76469	1.24169	0	
9	4	1962	0	1.76107	2.98476	0	
10	4	1962	0	1.76325	1.93501	0	
11	4	1962	0	1.75959	3.6946	0	
12	4	1962	0	1.75595	5.42955	0	
13	4	1962	0	1.75225	7.1798	0	
14	4	1962	0	1.74956	8.44037	0	
15	4	1962	0	1.74582	10.1832	0	
16	4	1962	0	1.75042	8.04161	0	
17	4	1962	0	1.74776	9.28237	0	
18	4	1962	0	1.7447	10.7061	0	
19	4	1962	0	1.7411	12.3622	0	
20	4	1962	0	1.73789	13.8291	0	
21	4	1962	0	1.7383	13.6424	0	
22	4	1962	0	1.73448	15.3768	0	
23	4	1962	0	1.73064	17.1065	0	
24	4	1962	0	1.72676	18.8332	0	
25	4	1962	0	1.72287	20.5561	0	
26	4	1962	0	1.71894	22.2751	0	
27	4	1962	0	1.71499	23.99	0	
28	4	1962	0	1.71101	25.701	0	
29	4	1962	0	1.707	27.4061	0	
30	4	1962	0	1.70297	29.107	0	
1	5	1962	0	2.39562	31.5026	0	
2	5	1962	0	2.38742	33.8901	0	
3	5	1962	0	2.38109	35.7092	0	
4	5	1962	0	2.37295	38.0231	0	
5	5	1962	0	2.37342	37.8905	0	
6	5	1962	0	2.3651	40.2246	0	
7	5	1962	0	2.36934	39.04	0	
8	5	1962	0	2.36091	41.3849	0	
9	5	1962	0	2.35614	42.698	0	
10	5	1962	0	2.35343	43.4395	0	
11	5	1962	0	2.37149	38.4339	0	
12	5	1962	0	2.36355	40.6555	0	
13	5	1962	0	2.35513	42.9746	0	
14	5	1962	0	2.34845	44.7941	0	
15	5	1962	0	2.34331	46.1794	0	
16	5	1962	0	2.33473	48.4641	0	
17	5	1962	0	2.32592	50.776	0	
18	5	1962	0	2.32106	52.0361	0	
19	5	1962	0	2.31779	52.8769	0	
20	5	1962	0	2.32692	50.5138	0	
21	5	1962	0	2.33675	47.9286	0	
22	5	1962	0	2.32797	50.2415	0	
23	5	1962	0	2.32052	52.176	0	
24	5	1962	0	2.31234	54.2694	0	
25	5	1962	0	2.30838	55.2738	0	
26	5	1962	0	2.30451	56.2473	0	
27	5	1962	0	2.30492	56.1452	0	
28	5	1962	0	2.29781	57.919	0	
29	5	1962	0	2.28872	60.1557	0	
30	5	1962	0	2.2793	62.435	0	
31	5	1962	0	2.26976	64.7048	0	
1	6	1962	0	2.74332	67.4471	0	
2	6	1962	0	2.72881	70.1759	0	
3	6	1962	0	2.71406	72.89	0	
4	6	1962	0	2.69906	75.589	0	
5	6	1962	0	2.68381	78.2728	0	
6	6	1962	0	2.66829	80.9411	0	
7	6	1962	0	2.65249	83.5936	0	
8	6	1962	0	2.63641	86.23	0	
9	6	1962	0	2.62048	88.7785	0	
10	6	1962	0	2.60379	91.3823	0	
11	6	1962	0	2.58677	93.9691	0	
12	6	1962	0	2.5694	96.5385	0	
13	6	1962	0	2.55168	99.0901	0	
14	6	1962	0	2.53358	101.624	0	
15	6	1962	0	2.51507	104.139	0	
16	6	1962	0	2.49615	106.635	0	
17	6	1962	0	2.47679	109.112	0	
18	6	1962	0	2.48529	108.034	0	
19	6	1962	0	2.46571	110.494	0	
20	6	1962	0	2.44593	112.901	0	
21	6	1962	0	2.42532	115.326	0	
22	6	1962	0	2.40417	117.73	0	
23	6	1962	0	2.38244	120.113	0	
24	6	1962	0	2.36009	122.473	0	
25	6	1962	0	2.33748	124.771	0	
26	6	1962	0	2.31382	127.082	0	
27	6	1962	0	2.28937	129.371	0	
28	6	1962	0	2.26413	131.633	0	
29	6	1962	0	2.23799	133.87	0	
30	6	1962	0	2.21091	136.079	0	
1	7	1962	0	1.81858	137.898	0	
2	7	1962	0	1.79865	139.697	0	
3	7	1962	0	1.77817	141.464	0	
4	7	1962	0	1.76635	142.446	0	
5	7	1962	0	1.74482	144.169	0	
6	7	1962	0	1.72217	145.891	0	
7	7	1962	0	1.69858	147.59	0	
8	7	1962	0	1.67395	149.264	0	
9	7	1962	0	1.64908	150.856	0	
10	7	1962	0	1.63245	151.867	0	
11	7	1962	0	1.67161	149.418	0	
12	7	1962	0	1.70187	147.359	0	
13	7	1962	0	1.6778	149.008	0	
14	7	1962	0	1.66542	149.821	0	
15	7	1962	0	1.6684	149.627	0	
16	7	1962	0	1.64691	150.99	0	
17	7	1962	0	1.62436	152.345	0	
18	7	1962	0	1.59671	153.903	0	
19	7	1962	0	1.56685	155.468	0	
20	7	1962	0	1.62422	152.352	0	
21	7	1962	0	1.66371	149.931	0	
22	7	1962	0	1.64259	151.256	0	
23	7	1962	0	1.61525	152.87	0	
24	7	1962	0	1.58642	154.456	0	
25	7	1962	0	1.82988	136.842	0	
26	7	1962	0	2.11336	100.211	0	
27	7	1962	0	2.10081	102.308	0	
28	7	1962	0	2.08802	104.395	0	
29	7	1962	0	2.09434	103.371	0	
30	7	1962	0	2.09265	103.645	0	
31	7	1962	0	2.07971	105.723	0	
1	8	1962	0	1.92077	107.348	0	
2	8	1962	0	1.90924	109.257	0	
3	8	1962	0	1.90402	110.107	0	
4	8	1962	0	1.89218	111.998	0	
5	8	1962	0	1.88011	113.878	0	
6	8	1962	0	1.91053	109.046	0	
7	8	1962	0	1.91009	109.119	0	
8	8	1962	0	1.90134	110.539	0	
9	8	1962	0	1.89932	110.863	0	
10	8	1962	0	1.88739	112.75	0	
11	8	1962	0	1.87529	114.616	0	
12	8	1962	0	1.86288	116.479	0	
13	8	1962	0	1.85022	118.329	0	
14	8	1962	0	1.869	115.566	0	
15	8	1962	0	1.86651	115.94	0	
16	8	1962	0	1.87407	114.801	0	
17	8	1962	0	1.86236	116.556	0	
18	8	1962	0	1.85466	117.686	0	
19	8	1962	0	1.84183	119.528	0	
20	8	1962	0	1.83096	121.048	0	
21	8	1962	0	1.81771	122.854	0	
22	8	1962	0	1.8048	124.561	0	
23	8	1962	0	1.83446	120.563	0	
24	8	1962	0	1.82119	122.384	0	
25	8	1962	0	1.80763	124.191	0	
26	8	1962	0	1.79785	125.46	0	
27	8	1962	0	1.78377	127.24	0	
28	8	1962	0	1.76939	129	0	
29	8	1962	0	1.75459	130.752	0	
30	8	1962	0	1.73938	132.492	0	
31	8	1962	0	1.72377	134.214	0	
1	9	1962	0	1.1186	135.333	0	
2	9	1962	0	1.11186	136.422	0	
3	9	1962	0	1.10485	137.526	0	
4	9	1962	0	1.17436	125.258	0	
5	9	1962	0	1.16977	126.164	0	
6	9	1962	0	1.20229	119.436	0	
7	9	1962	0	1.19677	120.631	0	
8	9	1962	0	1.19116	121.822	0	
9	9	1962	0	1.18547	123.008	0	
10	9	1962	0	1.18705	122.682	0	
11	9	1962	0	1.21534	116.523	0	
12	9	1962	0	1.21378	116.877	0	
13	9	1962	0	1.20841	118.085	0	
14	9	1962	0	1.21339	116.965	0	
15	9	1962	0	1.20805	118.165	0	
16	9	1962	0	1.20262	119.364	0	
17	9	1962	0	1.1973	120.517	0	
18	9	1962	0	1.19201	121.642	0	
19	9	1962	0	1.21131	117.436	0	
20	9	1962	0	1.20729	118.334	0	
21	9	1962	0	1.20183	119.536	0	
22	9	1962	0	1.1963	120.732	0	
23	9	1962	0	1.19068	121.923	0	
24	9	1962	0	1.18499	123.108	0	
25	9	1962	0	1.18811	122.461	0	
26	9	1962	0	1.18521	123.061	0	
27	9	1962	0	1.1811	123.904	0	
28	9	1962	0	1.19392	121.239	0	
29	9	1962	0	1.22107	115.203	0	
