Day	Month	Year	Runoff(mm/d)	ActualEvaporation(mm/d)	SMD(mm)	PotentialRecharge(mm/d)
10	3	1961	0	1.36995	13.8357	0	
11	3	1961	0	1.36663	15.2023	0	
12	3	1961	0	1.36329	16.5656	0	
13	3	1961	0	1.35993	17.9246	0	
14	3	1961	0	1.35654	19.2811	0	
15	3	1961	0	1.35313	20.6342	0	
16	3	1961	0	1.34969	21.9839	0	
17	3	1961	0	1.34622	23.3302	0	
18	3	1961	0	1.34321	24.4894	0	
19	3	1961	0	1.34353	24.3679	0	
20	3	1961	0	1.3437	24.3016	0	
21	3	1961	0	1.34023	25.6248	0	
22	3	1961	0	1.33672	26.9515	0	
23	3	1961	0	1.33315	28.2847	0	
24	3	1961	0	1.32955	29.6142	0	
25	3	1961	0	1.32592	30.9402	0	
26	3	1961	0	1.32226	32.2624	0	
27	3	1961	0	1.31857	33.581	0	
28	3	1961	0	1.31485	34.8959	0	
29	3	1961	0	1.31765	33.9085	0	
30	3	1961	0	1.32103	32.7065	0	
31	3	1961	0	1.32019	33.0057	0	
1	4	1961	0	1.57753	23.1192	0	
2	4	1961	0	1.58266	21.4129	0	
3	4	1961	0	1.59309	17.878	0	
4	4	1961	0	1.60164	14.9076	0	
5	4	1961	0	1.5998	15.5534	0	
6	4	1961	0	1.59521	17.1486	0	
7	4	1961	0	1.6143	10.3939	0	
8	4	1961	0	1.60984	12.0028	0	
9	4	1961	0	1.6054	13.5822	0	
10	4	1961	0	1.60086	15.183	0	
11	4	1961	0	1.59627	16.7793	0	
12	4	1961	0	1.59165	18.37	0	
13	4	1961	0	1.58703	19.943	0	
14	4	1961	0	1.58232	21.5253	0	
15	4	1961	0	1.57757	23.1029	0	
16	4	1961	0	1.57278	24.6757	0	
17	4	1961	0	1.56795	26.2436	0	
18	4	1961	0	1.56307	27.8067	0	
19	4	1961	0	1.564	27.5077	0	
20	4	1961	0	1.5708	25.3195	0	
21	4	1961	0	1.56597	26.8795	0	
22	4	1961	0	1.5699	25.6114	0	
23	4	1961	0	1.56548	27.0359	0	
24	4	1961	0	1.5606	28.5875	0	
25	4	1961	0	1.55571	30.1252	0	
26	4	1961	0	1.55086	31.631	0	
27	4	1961	0	1.54702	32.8071	0	
28	4	1961	0	1.54196	34.344	0	
29	4	1961	0	1.53683	35.8778	0	
30	4	1961	0	1.53166	37.4065	0	
1	5	1961	0	2.79528	38.9328	0	
2	5	1961	0	2.80235	37.8141	0	
3	5	1961	0	2.79162	39.5068	0	
4	5	1961	0	2.89528	22.023	0	
5	5	1961	0	2.87922	24.9012	0	
6	5	1961	0	2.86562	27.2899	0	
7	5	1961	0	2.84943	30.0723	0	
8	5	1961	0	2.83258	32.9039	0	
9	5	1961	0	2.81544	35.7133	0	
10	5	1961	0	2.79795	38.5113	0	
11	5	1961	0	2.78012	41.2914	0	
12	5	1961	0	2.76195	44.0533	0	
13	5	1961	0	2.7434	46.7967	0	
14	5	1961	0	2.72447	49.5212	0	
15	5	1961	0	2.70513	52.2263	0	
16	5	1961	0	2.68537	54.9117	0	
17	5	1961	0	2.66516	57.5769	0	
18	5	1961	0	2.64447	60.2213	0	
19	5	1961	0	2.62353	62.8159	0	
20	5	1961	0	2.60182	65.4177	0	
21	5	1961	0	2.57955	67.9972	0	
22	5	1961	0	2.55669	70.5539	0	
23	5	1961	0	2.53319	73.0871	0	
24	5	1961	0	2.50902	75.5961	0	
25	5	1961	0	2.48412	78.0803	0	
26	5	1961	0	2.45857	80.5268	0	
27	5	1961	0	2.454	80.9538	0	
28	5	1961	0	2.44449	81.8323	0	
29	5	1961	0	2.41774	84.2291	0	
30	5	1961	0	2.38985	86.6169	0	
31	5	1961	0	2.37065	88.1966	0	
1	6	1961	0	2.41715	90.5647	0	
2	6	1961	0	2.38421	92.9469	0	
3	6	1961	0	2.3498	95.2967	0	
4	6	1961	0	2.31379	97.6105	0	
5	6	1961	0	2.276	99.8865	0	
6	6	1961	0	2.23651	102.106	0	
7	6	1961	0	2.23383	102.251	0	
8	6	1961	0	2.22472	102.739	0	
9	6	1961	0	2.18199	104.919	0	
10	6	1961	0	2.15503	106.208	0	
11	6	1961	0	2.214	103.302	0	
12	6	1961	0	2.41557	90.6822	0	
13	6	1961	0	2.38255	93.0637	0	
14	6	1961	0	2.34806	95.4118	0	
15	6	1961	0	2.31219	97.71	0	
16	6	1961	0	2.27432	99.9843	0	
17	6	1961	0	2.23991	101.921	0	
18	6	1961	0	2.19805	104.119	0	
19	6	1961	0	2.15363	106.273	0	
20	6	1961	0	2.10622	108.379	0	
21	6	1961	0	2.05533	110.434	0	
22	6	1961	0	2.00027	112.435	0	
23	6	1961	0	1.94015	114.375	0	
24	6	1961	0	1.87371	116.249	0	
25	6	1961	0	1.79913	118.048	0	
26	6	1961	0	1.98527	112.942	0	
27	6	1961	0	1.92385	114.86	0	
28	6	1961	0	1.85554	116.715	0	
29	6	1961	0	1.77847	118.494	0	
30	6	1961	0	1.68945	120.183	0	
1	7	1961	0	1.5119	121.69	0	
2	7	1961	0	1.44816	122.508	0	
3	7	1961	0	1.3101	123.816	0	
4	7	1961	0	1.19696	124.511	0	
5	7	1961	0	0.824665	125.335	0	
6	7	1961	0	0	125.326	0	
7	7	1961	0	1.32734	123.683	0	
8	7	1961	0	1.26395	124.135	0	
9	7	1961	0	1.00806	125.138	0	
10	7	1961	0	0	125.133	0	
11	7	1961	0	0	125.117	0	
12	7	1961	0	1.83305	114.638	0	
13	7	1961	0	1.8343	114.599	0	
14	7	1961	0	1.79181	115.88	0	
15	7	1961	0	1.82952	114.749	0	
16	7	1961	0	1.78041	116.202	0	
17	7	1961	0	1.71415	117.917	0	
18	7	1961	0	1.63906	119.553	0	
19	7	1961	0	1.55134	121.104	0	
20	7	1961	0	1.44468	122.549	0	
21	7	1961	0	1.30506	123.854	0	
22	7	1961	0	1.08773	124.941	0	
23	7	1961	0	0	124.941	0	
24	7	1961	0	0	124.941	0	
25	7	1961	0	0	124.941	0	
26	7	1961	0	0	124.941	0	
27	7	1961	0	1.45182	122.465	0	
28	7	1961	0	1.41752	122.85	0	
29	7	1961	0	1.267	124.116	0	
30	7	1961	0	1.0142	125.126	0	
31	7	1961	0	0	125.126	0	
1	8	1961	0	0.975023	125.2	0	
2	8	1961	0	0.765053	125.428	0	
3	8	1961	0	0	125.42	0	
4	8	1961	0	1.54041	120.253	0	
5	8	1961	0	1.70869	116.252	0	
6	8	1961	0	1.78322	113.874	0	
7	8	1961	0	1.88657	109.827	0	
8	8	1961	0	1.84378	111.617	0	
9	8	1961	0	1.79632	113.412	0	
10	8	1961	0	2.02727	102.649	0	
11	8	1961	0	2.03732	102.053	0	
12	8	1961	0	2.00299	104.042	0	
13	8	1961	0	1.96662	106.002	0	
14	8	1961	0	1.9489	106.905	0	
15	8	1961	0	1.90917	108.812	0	
16	8	1961	0	1.87135	110.483	0	
17	8	1961	0	1.8781	110.195	0	
18	8	1961	0	1.83364	112.016	0	
19	8	1961	0	1.78661	113.756	0	
20	8	1961	0	1.75042	114.973	0	
21	8	1961	0	1.69566	116.626	0	
22	8	1961	0	1.63333	118.258	0	
23	8	1961	0	1.56316	119.809	0	
24	8	1961	0	1.62068	118.558	0	
25	8	1961	0	1.54815	120.104	0	
26	8	1961	0	1.46313	121.568	0	
27	8	1961	0	1.3591	122.927	0	
28	8	1961	0	1.22122	124.148	0	
29	8	1961	0	0.99803	125.146	0	
30	8	1961	0	0	125.146	0	
31	8	1961	0	0	125.145	0	
1	9	1961	0	0.631951	125.777	0	
2	9	1961	0	0.452767	126.227	0	
3	9	1961	0	0.886623	122.592	0	
4	9	1961	0	0.890807	122.496	0	
5	9	1961	0	0.964519	120.464	0	
6	9	1961	0	1.0191	118.484	0	
7	9	1961	0	0.993605	119.464	0	
8	9	1961	0	0.965561	120.43	0	
9	9	1961	0	0.934778	121.365	0	
10	9	1961	0	0.900646	122.262	0	
11	9	1961	0	0.862046	123.12	0	
12	9	1961	0	0.832767	123.672	0	
13	9	1961	0	1.29145	99.5776	0	
14	9	1961	0	1.30511	98.0987	0	
15	9	1961	0	1.2932	99.3909	0	
16	9	1961	0	1.28255	100.507	0	
17	9	1961	0	1.28282	100.48	0	
18	9	1961	0	1.27028	101.749	0	
19	9	1961	0	1.28264	100.498	0	
20	9	1961	0	1.30438	98.1786	0	
21	9	1961	0	1.29248	99.4681	0	
22	9	1961	0	1.28021	100.748	0	
23	9	1961	0	1.26766	102.007	0	
24	9	1961	0	1.25463	103.262	0	
25	9	1961	0	1.24121	104.5	0	
26	9	1961	0	1.23074	105.43	0	
27	9	1961	0	1.22849	105.625	0	
28	9	1961	0	1.21559	106.719	0	
29	9	1961	0	1.26296	102.466	0	
30	9	1961	0	1.26932	101.843	0	
1	10	1961	0	0.956451	102.691	0	
2	10	1961	0	0.948906	103.639	0	
3	10	1961	0	0.941167	104.58	0	
4	10	1961	0	1.00526	95.7857	0	
5	10	1961	0	1.00932	95.148	0	
6	10	1961	0	1.01285	94.5838	0	
7	10	1961	0	1.07727	82.8141	0	
8	10	1961	0	1.07205	83.8791	0	
9	10	1961	0	1.06674	84.9419	0	
10	10	1961	0	1.06132	86.0032	0	
11	10	1961	0	1.05582	87.059	0	
12	10	1961	0	1.05024	88.1093	0	
13	10	1961	0	1.04456	89.1538	0	
14	10	1961	0	1.03879	90.1926	0	
15	10	1961	0	1.03292	91.2255	0	
16	10	1961	0	1.05476	87.2603	0	
17	10	1961	0	1.08916	80.3085	0	
18	10	1961	0	1.12433	72.2278	0	
19	10	1961	0	1.16709	60.9359	0	
20	10	1961	0	1.17226	59.4542	0	
21	10	1961	0	1.16827	60.6014	0	
22	10	1961	0	1.18087	56.9253	0	
23	10	1961	0	1.17698	58.0763	0	
24	10	1961	0	1.20142	50.5857	0	
25	10	1961	0	1.19811	51.6378	0	
26	10	1961	0	1.21313	46.7719	0	
27	10	1961	0	1.24481	35.6917	0	
28	10	1961	0	1.24146	36.9182	0	
29	10	1961	0	1.23804	38.1562	0	
30	10	1961	0	1.23459	39.3908	0	
31	10	1961	0	1.23257	40.1094	0	
1	11	1961	0	0.474552	38.624	0	
2	11	1961	0	0.475133	38.0781	0	
3	11	1961	0	0.474634	38.5467	0	
4	11	1961	0	0.474132	39.0169	0	
5	11	1961	0	0.474683	38.5005	0	
6	11	1961	0	0.476363	36.9139	0	
7	11	1961	0	0.478409	34.9513	0	
8	11	1961	0	0.478026	35.3213	0	
9	11	1961	0	0.477533	35.7959	0	
10	11	1961	0	0.491577	21.4864	0	
11	11	1961	0	0.492185	20.8286	0	
12	11	1961	0	0.491908	21.1285	0	
13	11	1961	0	0.494122	18.7117	0	
14	11	1961	0	0.493697	19.1794	0	
15	11	1961	0	0.493246	19.6726	0	
16	11	1961	0	0.492795	20.1654	0	
17	11	1961	0	0.492342	20.6577	0	
18	11	1961	0	0.49306	19.8768	0	
19	11	1961	0	0.49261	20.3664	0	
20	11	1961	0	0.492157	20.8586	0	
21	11	1961	0	0.491703	21.3503	0	
22	11	1961	0	0.491708	21.345	0	
23	11	1961	0	0.491252	21.8362	0	
24	11	1961	0	0.490795	22.327	0	
25	11	1961	0	0.490337	22.8174	0	
26	11	1961	0	0.489883	23.3012	0	
27	11	1961	0	0.492119	20.9004	0	
28	11	1961	0	0.491666	21.39	0	
29	11	1961	0	0.492617	20.3596	0	
30	11	1961	0	0.495952	16.6806	0	
1	12	1961	0	0.377546	1.47315	0	
2	12	1961	0	0.377369	1.76852	0	
3	12	1961	2.45318	0.378082	0	1.59022	
4	12	1961	1.73211	0.378082	0	1.12281	
5	12	1961	0	0.378082	0.282082	0	
6	12	1961	0	0.378046	0.636127	0	
7	12	1961	0	0.37782	1.01395	0	
8	12	1961	0.293631	0.378082	0	0.19034	
9	12	1961	1.65263	0.378082	0	1.07128	
10	12	1961	0.755307	0.378082	0	0.489611	
11	12	1961	0.104305	0.378082	0	0.0676134	
12	12	1961	0.408268	0.378082	0	0.264651	
13	12	1961	6.34009	0.378082	0	4.10983	
14	12	1961	0	0.378082	0.376082	0	
15	12	1961	0	0.377976	0.752058	0	
16	12	1961	0	0.377754	1.12481	0	
17	12	1961	0	0.377528	1.50234	0	
18	12	1961	0	0.377302	1.87964	0	
19	12	1961	0	0.377084	2.24273	0	
20	12	1961	0	0.376868	2.60159	0	
21	12	1961	0	0.376645	2.97024	0	
22	12	1961	0	0.376419	3.34466	0	
23	12	1961	0	0.37619	3.72085	0	
24	12	1961	0	0.375962	4.09681	0	
25	12	1961	0	0.375733	4.47254	0	
26	12	1961	0	0.375503	4.84805	0	
27	12	1961	0	0.375273	5.22332	0	
28	12	1961	0	0.377014	2.35933	0	
29	12	1961	6.6032	0.378082	0	4.28038	
30	12	1961	2.96313	0.378082	0	1.92079	
31	12	1961	4.05521	0.378082	0	2.6287	
1	1	1962	0	0.427397	0.408397	0	
2	1	1962	0	0.427226	0.828623	0	
3	1	1962	0	0.426979	1.1946	0	
4	1	1962	0	0.426692	1.61829	0	
5	1	1962	0	0.426414	2.02871	0	
6	1	1962	0	0.426337	2.14205	0	
7	1	1962	0	0.426857	1.3749	0	
8	1	1962	0	0.426657	1.67056	0	
9	1	1962	4.50547	0.427397	0	2.92057	
10	1	1962	1.06697	0.427397	0	0.691638	
11	1	1962	2.89256	0.427397	0	1.87504	
12	1	1962	0	0.427397	0.420397	0	
13	1	1962	0	0.427213	0.84761	0	
14	1	1962	0	0.426925	1.27454	0	
15	1	1962	0.656504	0.427397	0	0.425564	
16	1	1962	0	0.427397	0.396397	0	
17	1	1962	0.565581	0.427397	0	0.366626	
18	1	1962	1.02146	0.427397	0	0.662141	
19	1	1962	0.67685	0.427397	0	0.438753	
20	1	1962	3.44103	0.427397	0	2.23057	
21	1	1962	4.81766	0.427397	0	3.12294	
22	1	1962	0	0.427397	0.413397	0	
23	1	1962	0.787637	0.427397	0	0.510569	
24	1	1962	0.67685	0.427397	0	0.438753	
25	1	1962	0	0.427397	0.401397	0	
26	1	1962	0	0.427226	0.828623	0	
27	1	1962	0	0.426938	1.25556	0	
28	1	1962	0	0.42665	1.68121	0	
29	1	1962	0	0.426361	2.10757	0	
30	1	1962	0	0.426668	1.65424	0	
31	1	1962	2.68978	0.427397	0	1.74359	
1	2	1962	0	0.627893	0.626893	0	
2	2	1962	0	0.627945	0.475838	0	
3	2	1962	0	0.627458	1.0663	0	
4	2	1962	0	0.627872	0.648168	0	
5	2	1962	0	0.627275	1.25044	0	
6	2	1962	0	0.626664	1.86411	0	
7	2	1962	0.685553	0.627945	0	0.444395	
8	2	1962	0	0.627905	0.614905	0	
9	2	1962	0	0.627301	1.22421	0	
10	2	1962	0	0.626678	1.85088	0	
11	2	1962	0	0.626052	2.47694	0	
12	2	1962	0	0.625976	2.55291	0	
13	2	1962	0	0.626573	1.95549	0	
14	2	1962	0.688964	0.627945	0	0.446606	
15	2	1962	0.307637	0.627945	0	0.199419	
16	2	1962	0	0.627899	0.620899	0	
17	2	1962	0	0.627277	1.24818	0	
18	2	1962	0	0.626654	1.87483	0	
19	2	1962	0	0.62603	2.49886	0	
20	2	1962	0	0.625409	3.11827	0	
21	2	1962	0	0.624779	3.74305	0	
22	2	1962	0	0.624152	4.3632	0	
23	2	1962	0	0.623521	4.98472	0	
24	2	1962	0	0.622892	5.60161	0	
25	2	1962	0	0.622363	6.11898	0	
26	2	1962	0	0.622068	6.40605	0	
27	2	1962	0	0.62143	7.02647	0	
28	2	1962	0	0.621608	6.85308	0	
1	3	1962	0	0.929354	7.77444	0	
2	3	1962	0	0.927915	8.69835	0	
3	3	1962	0	0.927218	9.14357	0	
4	3	1962	0	0.925859	10.0084	0	
5	3	1962	0	0.92444	10.9059	0	
6	3	1962	0	0.922974	11.8268	0	
7	3	1962	0	0.921994	12.4398	0	
8	3	1962	0	0.926423	9.65026	0	
9	3	1962	0	0.928137	8.5564	0	
10	3	1962	0.987927	0.940273	0	0.640402	
11	3	1962	0	0.939746	0.930746	0	
12	3	1962	0	0.938427	1.81617	0	
13	3	1962	0	0.937025	2.7522	0	
14	3	1962	0	0.935615	3.68781	0	
15	3	1962	0	0.934198	4.62201	0	
16	3	1962	0	0.932775	5.55479	0	
17	3	1962	0	0.931346	6.48613	0	
18	3	1962	0	0.92991	7.41604	0	
19	3	1962	0	0.928469	8.34351	0	
20	3	1962	0	0.927044	9.25455	0	
21	3	1962	0	0.925588	10.1801	0	
22	3	1962	0	0.924142	11.0933	0	
23	3	1962	0	0.922768	11.9561	0	
24	3	1962	0	0.921291	12.8773	0	
25	3	1962	0	0.922287	12.2566	0	
26	3	1962	0	0.921605	12.6822	0	
27	3	1962	0	0.930242	7.20148	0	
28	3	1962	0	0.936041	3.40552	0	
29	3	1962	0	0.940273	0.0817934	0	
30	3	1962	0	0.940273	0.231066	0	
31	3	1962	0	0.939799	0.894865	0	
1	4	1962	0.139336	1.76548	0	0.0903215	
2	4	1962	0	1.76548	0.198478	0	
3	4	1962	0	1.76548	0.238955	0	
4	4	1962	4.28555	1.76548	0	2.77802	
5	4	1962	0	1.76471	0.851707	0	
6	4	1962	0	1.76212	1.77583	0	
7	4	1962	0.164841	1.76548	0	0.106855	
8	4	1962	0	1.76362	1.24062	0	
9	4	1962	0	1.75872	2.98134	0	
10	4	1962	0	1.76169	1.93003	0	
11	4	1962	0	1.75672	3.68675	0	
12	4	1962	0	1.75178	5.41753	0	
13	4	1962	0	1.74673	7.16226	0	
14	4	1962	0	1.74307	8.41633	0	
15	4	1962	0	1.73795	10.1513	0	
16	4	1962	0	1.74428	8.00356	0	
17	4	1962	0	1.74066	9.23722	0	
18	4	1962	0	1.73646	10.6527	0	
19	4	1962	0	1.73153	12.2992	0	
20	4	1962	0	1.72712	13.7553	0	
21	4	1962	0	1.72772	13.5581	0	
22	4	1962	0	1.72246	15.2805	0	
23	4	1962	0	1.71715	16.9967	0	
24	4	1962	0	1.71178	18.7084	0	
25	4	1962	0	1.70637	20.4148	0	
26	4	1962	0	1.7009	22.1157	0	
27	4	1962	0	1.69538	23.8111	0	
28	4	1962	0	1.68981	25.5009	0	
29	4	1962	0	1.68418	27.1831	0	
30	4	1962	0	1.6785	28.8596	0	
1	5	1962	0	2.35762	31.2172	0	
2	5	1962	0	2.34596	33.5632	0	
3	5	1962	0	2.33699	35.3382	0	
4	5	1962	0	2.32532	37.6045	0	
5	5	1962	0	2.32626	37.4247	0	
6	5	1962	0	2.31428	39.708	0	
7	5	1962	0	2.32078	38.4748	0	
8	5	1962	0	2.30864	40.7674	0	
9	5	1962	0	2.30186	42.0263	0	
10	5	1962	0	2.29813	42.7124	0	
11	5	1962	0	2.32503	37.6604	0	
12	5	1962	0	2.31362	39.8321	0	
13	5	1962	0	2.30147	42.0975	0	
14	5	1962	0	2.29184	43.8604	0	
15	5	1962	0	2.28448	45.1869	0	
16	5	1962	0	2.27193	47.4088	0	
17	5	1962	0	2.25897	49.6537	0	
18	5	1962	0	2.25197	50.8447	0	
19	5	1962	0	2.24739	51.6151	0	
20	5	1962	0	2.26169	49.1868	0	
21	5	1962	0	2.27686	46.5417	0	
22	5	1962	0	2.26399	48.7906	0	
23	5	1962	0	2.25307	50.6577	0	
24	5	1962	0	2.241	52.6797	0	
25	5	1962	0	2.23536	53.6111	0	
26	5	1962	0	2.22985	54.5099	0	
27	5	1962	0	2.23093	54.3339	0	
28	5	1962	0	2.22041	56.0303	0	
29	5	1962	0	2.20675	58.185	0	
30	5	1962	0	2.1925	60.3775	0	
31	5	1962	0	2.17795	62.5555	0	
1	6	1962	0	2.62376	65.1782	0	
2	6	1962	0	2.60121	67.7794	0	
3	6	1962	0	2.57804	70.3575	0	
4	6	1962	0	2.55423	72.9117	0	
5	6	1962	0	2.52973	75.4414	0	
6	6	1962	0	2.50449	77.9459	0	
7	6	1962	0	2.47846	80.4244	0	
8	6	1962	0	2.45157	82.876	0	
9	6	1962	0	2.4246	85.2286	0	
10	6	1962	0	2.39582	87.6244	0	
11	6	1962	0	2.36596	89.9903	0	
12	6	1962	0	2.33492	92.3253	0	
13	6	1962	0	2.30257	94.6278	0	
14	6	1962	0	2.26878	96.8966	0	
15	6	1962	0	2.2334	99.13	0	
16	6	1962	0	2.19623	101.326	0	
17	6	1962	0	2.15705	103.483	0	
18	6	1962	0	2.18246	102.103	0	
19	6	1962	0	2.1426	104.239	0	
20	6	1962	0	2.10104	106.301	0	
21	6	1962	0	2.05596	108.357	0	
22	6	1962	0	2.00766	110.365	0	
23	6	1962	0	1.95553	112.321	0	
24	6	1962	0	1.89877	114.219	0	
25	6	1962	0	1.83765	116.018	0	
26	6	1962	0	1.76815	117.783	0	
27	6	1962	0	1.6889	119.472	0	
28	6	1962	0	1.59623	121.066	0	
29	6	1962	0	1.4828	122.548	0	
30	6	1962	0	1.33262	123.879	0	
1	7	1962	0	1.00251	124.881	0	
2	7	1962	0	0.737939	125.619	0	
3	7	1962	0	0	125.608	0	
4	7	1962	0	0.766167	125.59	0	
5	7	1962	0	0	125.568	0	
6	7	1962	0	0	125.568	0	
7	7	1962	0	0	125.568	0	
8	7	1962	0	0	125.568	0	
9	7	1962	0	0	125.511	0	
10	7	1962	0	0.733011	125.623	0	
11	7	1962	0	1.23682	122.739	0	
12	7	1962	0	1.37376	120.352	0	
13	7	1962	0	1.30791	121.632	0	
14	7	1962	0	1.28231	122.061	0	
15	7	1962	0	1.31459	121.514	0	
16	7	1962	0	1.25474	122.484	0	
17	7	1962	0	1.18436	123.399	0	
18	7	1962	0	1.07305	124.434	0	
19	7	1962	0	0.895107	125.327	0	
20	7	1962	0	1.29335	121.88	0	
21	7	1962	0	1.42274	119.218	0	
22	7	1962	0	1.37722	120.277	0	
23	7	1962	0	1.31048	121.587	0	
24	7	1962	0	1.23105	122.818	0	
25	7	1962	0	1.76746	105.141	0	
26	7	1962	0	2.15546	68.5517	0	
27	7	1962	0	2.13943	70.6881	0	
28	7	1962	0	2.12302	72.8102	0	
29	7	1962	0	2.13073	71.8219	0	
30	7	1962	0	2.12832	72.1322	0	
31	7	1962	0	2.11165	74.2419	0	
1	8	1962	0	1.9476	75.8934	0	
2	8	1962	0	1.93261	77.8261	0	
3	8	1962	0	1.92569	78.6977	0	
4	8	1962	0	1.91018	80.6069	0	
5	8	1962	0	1.89427	82.5012	0	
6	8	1962	0	1.93366	77.6919	0	
7	8	1962	0	1.93291	77.7878	0	
8	8	1962	0	1.92143	79.2282	0	
9	8	1962	0	1.91866	79.5708	0	
10	8	1962	0	1.90296	81.4738	0	
11	8	1962	0	1.88695	83.3518	0	
12	8	1962	0	1.87043	85.2222	0	
13	8	1962	0	1.85346	87.0756	0	
14	8	1962	0	1.87845	84.3221	0	
15	8	1962	0	1.87506	84.7042	0	
16	8	1962	0	1.885	83.5761	0	
17	8	1962	0	1.86938	85.3385	0	
18	8	1962	0	1.85905	86.4726	0	
19	8	1962	0	1.84176	88.3143	0	
20	8	1962	0	1.82702	89.8304	0	
21	8	1962	0	1.8089	91.6272	0	
22	8	1962	0	1.79111	93.3214	0	
23	8	1962	0	1.83203	89.3204	0	
24	8	1962	0	1.81394	91.1343	0	
25	8	1962	0	1.7953	92.9286	0	
26	8	1962	0	1.78179	94.1824	0	
27	8	1962	0	1.76213	95.9406	0	
28	8	1962	0	1.74185	97.6724	0	
29	8	1962	0	1.72074	99.3911	0	
30	8	1962	0	1.69878	101.09	0	
31	8	1962	0	1.67594	102.765	0	
1	9	1962	0	1.085	103.85	0	
2	9	1962	0	1.07496	104.902	0	
3	9	1962	0	1.06442	105.965	0	
4	9	1962	0	1.16675	93.69	0	
5	9	1962	0	1.16042	94.5864	0	
6	9	1962	0	1.20489	87.8613	0	
7	9	1962	0	1.19746	89.0568	0	
8	9	1962	0	1.18988	90.2467	0	
9	9	1962	0	1.18214	91.4288	0	
10	9	1962	0	1.18431	91.1001	0	
11	9	1962	0	1.22226	84.9484	0	
12	9	1962	0	1.22017	85.3085	0	
13	9	1962	0	1.21301	86.5215	0	
14	9	1962	0	1.21959	85.4081	0	
15	9	1962	0	1.21247	86.6116	0	
16	9	1962	0	1.20518	87.8138	0	
17	9	1962	0	1.19802	88.9678	0	
18	9	1962	0	1.19087	90.0917	0	
19	9	1962	0	1.21675	85.8904	0	
20	9	1962	0	1.21138	86.7928	0	
21	9	1962	0	1.20406	87.9969	0	
22	9	1962	0	1.1966	89.1935	0	
23	9	1962	0	1.189	90.3825	0	
24	9	1962	0	1.18125	91.5637	0	
25	9	1962	0	1.18553	90.9142	0	
26	9	1962	0	1.1816	91.5108	0	
