Day	Month	Year	Runoff(mm/d)	ActualEvaporation(mm/d)	SMD(mm)	PotentialRecharge(mm/d)
7	7	1961	0	1.74326	137.377	0	
8	7	1961	0	1.71228	138.278	0	
9	7	1961	0	1.64885	139.921	0	
10	7	1961	0	1.57688	141.493	0	
11	7	1961	0	1.49369	142.971	0	
12	7	1961	0	1.87986	132.539	0	
13	7	1961	0	1.87972	132.545	0	
14	7	1961	0	1.84602	133.88	0	
15	7	1961	0	1.87363	132.793	0	
16	7	1961	0	1.83484	134.301	0	
17	7	1961	0	1.7841	136.085	0	
18	7	1961	0	1.72863	137.811	0	
19	7	1961	0	1.66697	139.478	0	
20	7	1961	0	1.59738	141.075	0	
21	7	1961	0	1.51691	142.592	0	
22	7	1961	0	1.42051	144.012	0	
23	7	1961	0	1.29752	145.309	0	
24	7	1961	0	1.11891	146.428	0	
25	7	1961	0	0.62411	147.052	0	
26	7	1961	0	0	147.052	0	
27	7	1961	0	1.37929	144.504	0	
28	7	1961	0	1.34967	144.821	0	
29	7	1961	0	1.19909	146.019	0	
30	7	1961	0	0.93296	146.948	0	
31	7	1961	0	0	146.948	0	
1	8	1961	0	0.925765	146.973	0	
2	8	1961	0	0.732251	147.168	0	
3	8	1961	0	0	147.16	0	
4	8	1961	0	1.49373	141.946	0	
5	8	1961	0	1.65794	137.895	0	
6	8	1961	0	1.73118	135.465	0	
7	8	1961	0	1.8318	131.363	0	
8	8	1961	0	1.79197	133.101	0	
9	8	1961	0	1.74791	134.848	0	
10	8	1961	0	1.96971	124.027	0	
11	8	1961	0	1.98026	123.374	0	
12	8	1961	0	1.94837	125.308	0	
13	8	1961	0	1.91467	127.217	0	
14	8	1961	0	1.8988	128.069	0	
15	8	1961	0	1.86217	129.93	0	
16	8	1961	0	1.82754	131.556	0	
17	8	1961	0	1.83481	131.225	0	
18	8	1961	0	1.79421	133.007	0	
19	8	1961	0	1.7515	134.712	0	
20	8	1961	0	1.71908	135.897	0	
21	8	1961	0	1.66997	137.525	0	
22	8	1961	0	1.61463	139.137	0	
23	8	1961	0	1.55318	140.678	0	
24	8	1961	0	1.60438	139.412	0	
25	8	1961	0	1.54118	140.951	0	
26	8	1961	0	1.4687	142.42	0	
27	8	1961	0	1.38304	143.803	0	
28	8	1961	0	1.27657	145.079	0	
29	8	1961	0	1.13075	146.21	0	
30	8	1961	0	0.864583	147.075	0	
31	8	1961	0	0	147.074	0	
1	9	1961	0	0.583356	147.657	0	
2	9	1961	0	0.314925	147.969	0	
3	9	1961	0	0.859939	144.308	0	
4	9	1961	0	0.865039	144.186	0	
5	9	1961	0	0.936714	142.126	0	
6	9	1961	0	0.989839	140.117	0	
7	9	1961	0	0.966126	141.07	0	
8	9	1961	0	0.940131	142.01	0	
9	9	1961	0	0.911734	142.922	0	
10	9	1961	0	0.880445	143.799	0	
11	9	1961	0	0.845358	144.64	0	
12	9	1961	0	0.819247	145.179	0	
13	9	1961	0	1.25374	121.046	0	
14	9	1961	0	1.2672	119.529	0	
15	9	1961	0	1.2561	120.785	0	
16	9	1961	0	1.24622	121.865	0	
17	9	1961	0	1.24681	121.802	0	
18	9	1961	0	1.23515	123.035	0	
19	9	1961	0	1.24729	121.749	0	
20	9	1961	0	1.26838	119.393	0	
21	9	1961	0	1.25733	120.648	0	
22	9	1961	0	1.24595	121.894	0	
23	9	1961	0	1.23433	123.119	0	
24	9	1961	0	1.22229	124.341	0	
25	9	1961	0	1.20991	125.548	0	
26	9	1961	0	1.20033	126.448	0	
27	9	1961	0	1.19854	126.613	0	
28	9	1961	0	1.18672	127.678	0	
29	9	1961	0	1.23167	123.394	0	
30	9	1961	0	1.23798	122.739	0	
1	10	1961	0	0.93324	123.565	0	
2	10	1961	0	0.926308	124.49	0	
3	10	1961	0	0.919207	125.409	0	
4	10	1961	0	0.979806	116.589	0	
5	10	1961	0	0.983797	115.926	0	
6	10	1961	0	0.987292	115.336	0	
7	10	1961	0	1.04857	103.538	0	
8	10	1961	0	1.04374	104.574	0	
9	10	1961	0	1.03882	105.609	0	
10	10	1961	0	1.03382	106.643	0	
11	10	1961	0	1.02874	107.672	0	
12	10	1961	0	1.02358	108.695	0	
13	10	1961	0	1.01834	109.714	0	
14	10	1961	0	1.01303	110.727	0	
15	10	1961	0	1.00762	111.734	0	
16	10	1961	0	1.02838	107.743	0	
17	10	1961	0	1.06108	100.763	0	
18	10	1961	0	1.0946	92.6525	0	
19	10	1961	0	1.13543	81.3289	0	
20	10	1961	0	1.14047	79.8154	0	
21	10	1961	0	1.13677	80.9311	0	
22	10	1961	0	1.14889	77.223	0	
23	10	1961	0	1.14528	78.3423	0	
24	10	1961	0	1.16868	70.819	0	
25	10	1961	0	1.16562	71.8386	0	
26	10	1961	0	1.18005	66.9397	0	
27	10	1961	0	1.21039	55.8251	0	
28	10	1961	0	1.20728	57.0173	0	
29	10	1961	0	1.20411	58.2214	0	
30	10	1961	0	1.20091	59.4223	0	
31	10	1961	0	1.19907	60.1074	0	
1	11	1961	0	0.461655	58.6091	0	
2	11	1961	0	0.462223	58.0503	0	
3	11	1961	0	0.46176	58.5061	0	
4	11	1961	0	0.461294	58.9633	0	
5	11	1961	0	0.461833	58.4342	0	
6	11	1961	0	0.463448	56.8346	0	
7	11	1961	0	0.465412	54.859	0	
8	11	1961	0	0.465059	55.2161	0	
9	11	1961	0	0.464602	55.6777	0	
10	11	1961	0	0.47802	41.3547	0	
11	11	1961	0	0.478613	40.6833	0	
12	11	1961	0	0.47836	40.9697	0	
13	11	1961	0	0.480488	38.5392	0	
14	11	1961	0	0.480093	38.9933	0	
15	11	1961	0	0.479675	39.4729	0	
16	11	1961	0	0.479255	39.9522	0	
17	11	1961	0	0.478835	40.431	0	
18	11	1961	0	0.479532	39.6366	0	
19	11	1961	0	0.479115	40.1127	0	
20	11	1961	0	0.478694	40.5914	0	
21	11	1961	0	0.478272	41.0696	0	
22	11	1961	0	0.478288	41.0509	0	
23	11	1961	0	0.477865	41.5288	0	
24	11	1961	0	0.477441	42.0062	0	
25	11	1961	0	0.477016	42.4833	0	
26	11	1961	0	0.476595	42.9539	0	
27	11	1961	0	0.478739	40.5396	0	
28	11	1961	0	0.478319	41.0159	0	
29	11	1961	0	0.479238	39.9722	0	
30	11	1961	0	0.482432	36.2796	0	
1	12	1961	0	0.367093	21.0617	0	
2	12	1961	0	0.366929	21.3466	0	
3	12	1961	0	0.370207	15.5268	0	
4	12	1961	0	0.371776	12.6656	0	
5	12	1961	0	0.371626	12.9412	0	
6	12	1961	0	0.371437	13.2887	0	
7	12	1961	0	0.371234	13.6599	0	
8	12	1961	0	0.372053	12.1559	0	
9	12	1961	0	0.373522	9.42746	0	
10	12	1961	0	0.374186	8.17865	0	
11	12	1961	0	0.374279	8.00293	0	
12	12	1961	0	0.374636	7.32656	0	
13	12	1961	1.83029	0.378082	0	1.29307	
14	12	1961	0	0.378082	0.376082	0	
15	12	1961	0	0.378042	0.752124	0	
16	12	1961	0	0.377852	1.12498	0	
17	12	1961	0	0.37766	1.50264	0	
18	12	1961	0	0.377467	1.8801	0	
19	12	1961	0	0.37728	2.24338	0	
20	12	1961	0	0.377096	2.60248	0	
21	12	1961	0	0.376906	2.97139	0	
22	12	1961	0	0.376713	3.3461	0	
23	12	1961	0	0.376519	3.72262	0	
24	12	1961	0	0.376324	4.09894	0	
25	12	1961	0	0.376129	4.47507	0	
26	12	1961	0	0.375933	4.851	0	
27	12	1961	0	0.375738	5.22674	0	
28	12	1961	0	0.377219	2.36296	0	
29	12	1961	6.37567	0.378082	0	4.50429	
30	12	1961	2.86198	0.378082	0	2.02194	
31	12	1961	3.91678	0.378082	0	2.76714	
1	1	1962	0	0.427397	0.408397	0	
2	1	1962	0	0.427308	0.828705	0	
3	1	1962	0	0.427097	1.1948	0	
4	1	1962	0	0.426853	1.61865	0	
5	1	1962	0	0.426615	2.02927	0	
6	1	1962	0	0.426549	2.14282	0	
7	1	1962	0	0.426993	1.37581	0	
8	1	1962	0	0.426822	1.67163	0	
9	1	1962	4.35104	0.427397	0	3.07393	
10	1	1962	1.03054	0.427397	0	0.72806	
11	1	1962	2.79382	0.427397	0	1.97378	
12	1	1962	0	0.427397	0.420397	0	
13	1	1962	0	0.427297	0.847694	0	
14	1	1962	0	0.427051	1.27475	0	
15	1	1962	0.63397	0.427397	0	0.447888	
16	1	1962	0	0.427397	0.396397	0	
17	1	1962	0.546274	0.427397	0	0.385933	
18	1	1962	0.986593	0.427397	0	0.69701	
19	1	1962	0.653745	0.427397	0	0.461859	
20	1	1962	3.32357	0.427397	0	2.34804	
21	1	1962	4.6532	0.427397	0	3.2874	
22	1	1962	0	0.427397	0.413397	0	
23	1	1962	0.76075	0.427397	0	0.537456	
24	1	1962	0.653745	0.427397	0	0.461859	
25	1	1962	0	0.427397	0.401397	0	
26	1	1962	0	0.427308	0.828705	0	
27	1	1962	0	0.427062	1.25577	0	
28	1	1962	0	0.426816	1.68158	0	
29	1	1962	0	0.426569	2.10815	0	
30	1	1962	0	0.426832	1.65498	0	
31	1	1962	2.59752	0.427397	0	1.8351	
1	2	1962	0	0.627945	0.626945	0	
2	2	1962	0	0.627945	0.475889	0	
3	2	1962	0	0.627613	1.0665	0	
4	2	1962	0	0.627945	0.648446	0	
5	2	1962	0	0.627457	1.2509	0	
6	2	1962	0	0.626935	1.86484	0	
7	2	1962	0.661722	0.627945	0	0.467495	
8	2	1962	0	0.627945	0.614945	0	
9	2	1962	0	0.627479	1.22442	0	
10	2	1962	0	0.626947	1.85137	0	
11	2	1962	0	0.626413	2.47778	0	
12	2	1962	0	0.626348	2.55413	0	
13	2	1962	0	0.626857	1.95699	0	
14	2	1962	0.664564	0.627945	0	0.469502	
15	2	1962	0.297135	0.627945	0	0.20992	
16	2	1962	0	0.627945	0.620945	0	
17	2	1962	0	0.627459	1.2484	0	
18	2	1962	0	0.626927	1.87533	0	
19	2	1962	0	0.626395	2.49972	0	
20	2	1962	0	0.625865	3.11959	0	
21	2	1962	0	0.625328	3.74492	0	
22	2	1962	0	0.624794	4.36571	0	
23	2	1962	0	0.624257	4.98797	0	
24	2	1962	0	0.623721	5.60569	0	
25	2	1962	0	0.623271	6.12396	0	
26	2	1962	0	0.62302	6.41198	0	
27	2	1962	0	0.622477	7.03346	0	
28	2	1962	0	0.622628	6.86109	0	
1	3	1962	0	0.931096	7.78418	0	
2	3	1962	0	0.929874	8.71006	0	
3	3	1962	0	0.929281	9.15734	0	
4	3	1962	0	0.928128	10.0245	0	
5	3	1962	0	0.926925	10.9244	0	
6	3	1962	0	0.925684	11.8481	0	
7	3	1962	0	0.924852	12.4639	0	
8	3	1962	0	0.928592	9.67652	0	
9	3	1962	0	0.93004	8.58456	0	
10	3	1962	0.937701	0.940273	0	0.662469	
11	3	1962	0	0.939948	0.930948	0	
12	3	1962	0	0.938823	1.81677	0	
13	3	1962	0	0.937627	2.7534	0	
14	3	1962	0	0.936425	3.68982	0	
15	3	1962	0	0.935218	4.62504	0	
16	3	1962	0	0.934007	5.55905	0	
17	3	1962	0	0.932791	6.49184	0	
18	3	1962	0	0.931571	7.42341	0	
19	3	1962	0	0.930346	8.35276	0	
20	3	1962	0	0.929137	9.26589	0	
21	3	1962	0	0.927902	10.1938	0	
22	3	1962	0	0.926677	11.1095	0	
23	3	1962	0	0.925512	11.975	0	
24	3	1962	0	0.924263	12.8992	0	
25	3	1962	0	0.925099	12.2813	0	
26	3	1962	0	0.924519	12.7099	0	
27	3	1962	0	0.931824	7.23069	0	
28	3	1962	0	0.936752	3.43544	0	
29	3	1962	0	0.940273	0.111714	0	
30	3	1962	0	0.940273	0.260987	0	
31	3	1962	0	0.939956	0.924943	0	
1	4	1962	0.116954	1.76548	0	0.0826258	
2	4	1962	0	1.76548	0.198478	0	
3	4	1962	0	1.76548	0.238955	0	
4	4	1962	4.13926	1.76548	0	2.92431	
5	4	1962	0	1.76505	0.852055	0	
6	4	1962	0	1.76285	1.7769	0	
7	4	1962	0.158584	1.76548	0	0.112037	
8	4	1962	0	1.76413	1.24113	0	
9	4	1962	0	1.75995	2.98308	0	
10	4	1962	0	1.76247	1.93255	0	
11	4	1962	0	1.75824	3.69079	0	
12	4	1962	0	1.75403	5.42382	0	
13	4	1962	0	1.74974	7.17156	0	
14	4	1962	0	1.74663	8.42919	0	
15	4	1962	0	1.74229	10.1685	0	
16	4	1962	0	1.74763	8.02411	0	
17	4	1962	0	1.74456	9.26167	0	
18	4	1962	0	1.741	10.6817	0	
19	4	1962	0	1.73682	12.3335	0	
20	4	1962	0	1.73309	13.7956	0	
21	4	1962	0	1.73358	13.6042	0	
22	4	1962	0	1.72913	15.3333	0	
23	4	1962	0	1.72465	17.0569	0	
24	4	1962	0	1.72013	18.7771	0	
25	4	1962	0	1.71558	20.4926	0	
26	4	1962	0	1.71098	22.2036	0	
27	4	1962	0	1.70636	23.91	0	
28	4	1962	0	1.70169	25.6117	0	
29	4	1962	0	1.69699	27.3067	0	
30	4	1962	0	1.69225	28.9969	0	
1	5	1962	0	2.37901	31.3759	0	
2	5	1962	0	2.36933	33.7453	0	
3	5	1962	0	2.36188	35.5451	0	
4	5	1962	0	2.35224	37.8384	0	
5	5	1962	0	2.35288	37.6852	0	
6	5	1962	0	2.34301	39.9973	0	
7	5	1962	0	2.34818	38.7914	0	
8	5	1962	0	2.33818	41.1136	0	
9	5	1962	0	2.33256	42.4032	0	
10	5	1962	0	2.3294	43.1206	0	
11	5	1962	0	2.35115	38.0947	0	
12	5	1962	0	2.34173	40.2945	0	
13	5	1962	0	2.33174	42.5902	0	
14	5	1962	0	2.3238	44.385	0	
15	5	1962	0	2.31772	45.7447	0	
16	5	1962	0	2.30747	48.0022	0	
17	5	1962	0	2.29692	50.2851	0	
18	5	1962	0	2.29116	51.5153	0	
19	5	1962	0	2.28733	52.3256	0	
20	5	1962	0	2.29856	49.9342	0	
21	5	1962	0	2.31058	47.3227	0	
22	5	1962	0	2.30007	49.6078	0	
23	5	1962	0	2.29117	51.513	0	
24	5	1962	0	2.28137	53.5754	0	
25	5	1962	0	2.27669	54.548	0	
26	5	1962	0	2.27212	55.4892	0	
27	5	1962	0	2.27277	55.3549	0	
28	5	1962	0	2.26424	57.0952	0	
29	5	1962	0	2.25326	59.2964	0	
30	5	1962	0	2.24185	61.5383	0	
31	5	1962	0	2.23026	63.7685	0	
1	6	1962	0	2.69208	66.4596	0	
2	6	1962	0	2.6743	69.1339	0	
3	6	1962	0	2.65617	71.7901	0	
4	6	1962	0	2.63765	74.4277	0	
5	6	1962	0	2.61873	77.0465	0	
6	6	1962	0	2.59939	79.6459	0	
7	6	1962	0	2.57961	82.2255	0	
8	6	1962	0	2.55936	84.7848	0	
9	6	1962	0	2.53921	87.252	0	
10	6	1962	0	2.51795	89.77	0	
11	6	1962	0	2.49614	92.2661	0	
12	6	1962	0	2.47374	94.7399	0	
13	6	1962	0	2.45071	97.1906	0	
14	6	1962	0	2.42701	99.6176	0	
15	6	1962	0	2.40258	102.02	0	
16	6	1962	0	2.37739	104.398	0	
17	6	1962	0	2.35136	106.749	0	
18	6	1962	0	2.36477	105.551	0	
19	6	1962	0	2.33837	107.883	0	
20	6	1962	0	2.31144	110.156	0	
21	6	1962	0	2.28304	112.439	0	
22	6	1962	0	2.25353	114.692	0	
23	6	1962	0	2.2228	116.915	0	
24	6	1962	0	2.19073	119.106	0	
25	6	1962	0	2.15779	121.224	0	
26	6	1962	0	2.12265	123.344	0	
27	6	1962	0	2.0856	125.43	0	
28	6	1962	0	2.04647	127.474	0	
29	6	1962	0	2.00491	129.478	0	
30	6	1962	0	1.96057	131.437	0	
1	7	1962	0	1.59964	133.036	0	
2	7	1962	0	1.56512	134.601	0	
3	7	1962	0	1.5284	136.119	0	
4	7	1962	0	1.50948	136.844	0	
5	7	1962	0	1.46856	138.291	0	
6	7	1962	0	1.42311	139.714	0	
7	7	1962	0	1.37272	141.087	0	
8	7	1962	0	1.3159	142.403	0	
9	7	1962	0	1.25344	143.599	0	
10	7	1962	0	1.21669	144.195	0	
11	7	1962	0	1.35873	141.432	0	
12	7	1962	0	1.44298	139.114	0	
13	7	1962	0	1.39584	140.482	0	
14	7	1962	0	1.37593	141.005	0	
15	7	1962	0	1.39381	140.537	0	
16	7	1962	0	1.35154	141.605	0	
17	7	1962	0	1.30452	142.639	0	
18	7	1962	0	1.23912	143.84	0	
19	7	1962	0	1.15822	144.996	0	
20	7	1962	0	1.3514	141.608	0	
21	7	1962	0	1.44759	138.97	0	
22	7	1962	0	1.41098	140.063	0	
23	7	1962	0	1.35918	141.422	0	
24	7	1962	0	1.30043	142.722	0	
25	7	1962	0	1.74095	125.019	0	
26	7	1962	0	2.1019	88.3758	0	
27	7	1962	0	2.08714	90.4599	0	
28	7	1962	0	2.07205	92.531	0	
29	7	1962	0	2.07968	91.4917	0	
30	7	1962	0	2.07778	91.7515	0	
31	7	1962	0	2.06249	93.812	0	
1	8	1962	0	1.90308	95.419	0	
2	8	1962	0	1.88936	97.3084	0	
3	8	1962	0	1.88321	98.1376	0	
4	8	1962	0	1.86906	100.006	0	
5	8	1962	0	1.85457	101.86	0	
6	8	1962	0	1.89156	97.0088	0	
7	8	1962	0	1.89117	97.063	0	
8	8	1962	0	1.88078	98.4628	0	
9	8	1962	0	1.87851	98.7653	0	
10	8	1962	0	1.86424	100.629	0	
11	8	1962	0	1.8497	102.47	0	
12	8	1962	0	1.83474	104.305	0	
13	8	1962	0	1.8194	106.124	0	
14	8	1962	0	1.84271	103.335	0	
15	8	1962	0	1.83987	103.682	0	
16	8	1962	0	1.84932	102.518	0	
17	8	1962	0	1.83522	104.246	0	
18	8	1962	0	1.82601	105.347	0	
19	8	1962	0	1.81045	107.158	0	
20	8	1962	0	1.79725	108.644	0	
21	8	1962	0	1.78102	110.413	0	
22	8	1962	0	1.76515	112.081	0	
23	8	1962	0	1.80257	108.051	0	
24	8	1962	0	1.78637	109.837	0	
25	8	1962	0	1.76973	111.606	0	
26	8	1962	0	1.75777	112.836	0	
27	8	1962	0	1.74031	114.572	0	
28	8	1962	0	1.72237	116.284	0	
29	8	1962	0	1.70376	117.986	0	
30	8	1962	0	1.68449	119.671	0	
31	8	1962	0	1.66454	121.334	0	
1	9	1962	0	1.07864	122.413	0	
2	9	1962	0	1.06993	123.46	0	
3	9	1962	0	1.06081	124.52	0	
4	9	1962	0	1.15139	112.229	0	
5	9	1962	0	1.14579	113.111	0	
6	9	1962	0	1.1861	106.367	0	
7	9	1962	0	1.17945	107.544	0	
8	9	1962	0	1.17268	108.717	0	
9	9	1962	0	1.16578	109.883	0	
10	9	1962	0	1.16784	109.538	0	
11	9	1962	0	1.20239	103.366	0	
12	9	1962	0	1.20059	103.707	0	
13	9	1962	0	1.19417	104.901	0	
14	9	1962	0	1.20026	103.768	0	
15	9	1962	0	1.19389	104.953	0	
16	9	1962	0	1.18738	106.137	0	
17	9	1962	0	1.18099	107.274	0	
18	9	1962	0	1.17463	108.382	0	
19	9	1962	0	1.19816	104.162	0	
20	9	1962	0	1.19338	105.047	0	
21	9	1962	0	1.18684	106.233	0	
22	9	1962	0	1.1802	107.414	0	
23	9	1962	0	1.17344	108.587	0	
24	9	1962	0	1.16656	109.754	0	
25	9	1962	0	1.1705	109.089	0	
26	9	1962	0	1.16705	109.671	0	
27	9	1962	0	1.1621	110.495	0	
28	9	1962	0	1.17791	107.814	0	
