Day	Month	Year	Q3(m3/d)	Q2(m3/d)	Q1(m3/d)	GWL(m)
26	5	1961	0	0.0776148	0.0543502	17.4072	
27	5	1961	0	0.0771486	0.0543287	17.3964	
28	5	1961	0	0.0766856	0.0543072	17.3856	
29	5	1961	0	0.0762256	0.0542859	17.3749	
30	5	1961	0	0.0757687	0.0542646	17.3642	
31	5	1961	0	0.0753148	0.0542434	17.3535	
1	6	1961	0	0.074864	0.0542222	17.3429	
2	6	1961	0	0.0744161	0.0542012	17.3323	
3	6	1961	0	0.0739712	0.0541802	17.3218	
4	6	1961	0	0.0735293	0.0541593	17.3113	
5	6	1961	0	0.0730902	0.0541385	17.3008	
6	6	1961	0	0.0726541	0.0541177	17.2904	
7	6	1961	0	0.0722208	0.054097	17.28	
8	6	1961	0	0.0717903	0.0540764	17.2696	
9	6	1961	0	0.0713627	0.0540559	17.2593	
10	6	1961	0	0.0709378	0.0540354	17.249	
11	6	1961	0	0.0705158	0.0540151	17.2388	
12	6	1961	0	0.0700964	0.0539948	17.2286	
13	6	1961	0	0.0696798	0.0539745	17.2184	
14	6	1961	0	0.0692659	0.0539543	17.2082	
15	6	1961	0	0.0688547	0.0539342	17.1981	
16	6	1961	0	0.0684461	0.0539142	17.1881	
17	6	1961	0	0.0680402	0.0538943	17.178	
18	6	1961	0	0.0676369	0.0538744	17.168	
19	6	1961	0	0.0672362	0.0538545	17.1581	
20	6	1961	0	0.066838	0.0538348	17.1481	
21	6	1961	0	0.0664424	0.0538151	17.1382	
22	6	1961	0	0.0660494	0.0537955	17.1284	
23	6	1961	0	0.0656588	0.053776	17.1186	
24	6	1961	0	0.0652707	0.0537565	17.1088	
25	6	1961	0	0.0648851	0.0537371	17.099	
26	6	1961	0	0.064502	0.0537177	17.0893	
27	6	1961	0	0.0641212	0.0536984	17.0796	
28	6	1961	0	0.0637429	0.0536792	17.0699	
29	6	1961	0	0.063367	0.0536601	17.0603	
30	6	1961	0	0.0629934	0.053641	17.0507	
1	7	1961	0	0.0626222	0.0536219	17.0411	
2	7	1961	0	0.0622534	0.053603	17.0316	
3	7	1961	0	0.0618868	0.0535841	17.0221	
4	7	1961	0	0.0615226	0.0535652	17.0126	
5	7	1961	0	0.0611606	0.0535465	17.0032	
6	7	1961	0	0.0608009	0.0535278	16.9938	
7	7	1961	0	0.0604434	0.0535091	16.9844	
8	7	1961	0	0.0600881	0.0534905	16.9751	
9	7	1961	0	0.0597351	0.053472	16.9657	
10	7	1961	0	0.0593842	0.0534535	16.9565	
11	7	1961	0	0.0590355	0.0534351	16.9472	
12	7	1961	0	0.058689	0.0534168	16.938	
13	7	1961	0	0.0583446	0.0533985	16.9288	
14	7	1961	0	0.0580024	0.0533803	16.9196	
15	7	1961	0	0.0576622	0.0533621	16.9105	
16	7	1961	0	0.0573241	0.053344	16.9014	
17	7	1961	0	0.0569881	0.053326	16.8923	
18	7	1961	0	0.0566542	0.053308	16.8832	
19	7	1961	0	0.0563223	0.05329	16.8742	
20	7	1961	0	0.0559924	0.0532721	16.8652	
21	7	1961	0	0.0556646	0.0532543	16.8563	
22	7	1961	0	0.0553387	0.0532366	16.8473	
23	7	1961	0	0.0550148	0.0532188	16.8384	
24	7	1961	0	0.0546929	0.0532012	16.8296	
25	7	1961	0	0.054373	0.0531836	16.8207	
26	7	1961	0	0.0540549	0.053166	16.8119	
27	7	1961	0	0.0537388	0.0531486	16.8031	
28	7	1961	0	0.0534246	0.0531311	16.7943	
29	7	1961	0	0.0531123	0.0531137	16.7856	
30	7	1961	0	0.0528019	0.0530964	16.7769	
31	7	1961	0	0.0524933	0.0530791	16.7682	
1	8	1961	0	0.0521866	0.0530619	16.7595	
2	8	1961	0	0.0518817	0.0530448	16.7509	
3	8	1961	0	0.0515786	0.0530276	16.7423	
4	8	1961	0	0.0512774	0.0530106	16.7337	
5	8	1961	0	0.0509779	0.0529936	16.7251	
6	8	1961	0	0.0506802	0.0529766	16.7166	
7	8	1961	0	0.0503843	0.0529597	16.7081	
8	8	1961	0	0.0500902	0.0529428	16.6996	
9	8	1961	0	0.0497977	0.052926	16.6912	
10	8	1961	0	0.0495071	0.0529093	16.6828	
11	8	1961	0	0.0492181	0.0528926	16.6744	
12	8	1961	0	0.0489308	0.0528759	16.666	
13	8	1961	0	0.0486453	0.0528593	16.6576	
14	8	1961	0	0.0483614	0.0528428	16.6493	
15	8	1961	0	0.0480792	0.0528263	16.641	
16	8	1961	0	0.0477986	0.0528098	16.6327	
17	8	1961	0	0.0475197	0.0527934	16.6245	
18	8	1961	0	0.0472424	0.052777	16.6162	
19	8	1961	0	0.0469667	0.0527607	16.608	
20	8	1961	0	0.0466926	0.0527444	16.5998	
21	8	1961	0	0.0464202	0.0527282	16.5917	
22	8	1961	0	0.0461493	0.0527121	16.5835	
23	8	1961	0	0.04588	0.0526959	16.5754	
24	8	1961	0	0.0456122	0.0526799	16.5673	
25	8	1961	0	0.045346	0.0526638	16.5593	
26	8	1961	0	0.0450814	0.0526478	16.5512	
27	8	1961	0	0.0448182	0.0526319	16.5432	
28	8	1961	0	0.0445566	0.052616	16.5352	
29	8	1961	0	0.0442965	0.0526001	16.5273	
30	8	1961	0	0.0440379	0.0525843	16.5193	
31	8	1961	0	0.0437808	0.0525686	16.5114	
1	9	1961	0	0.0435252	0.0525529	16.5035	
2	9	1961	0	0.043271	0.0525372	16.4956	
3	9	1961	0	0.0430183	0.0525216	16.4877	
4	9	1961	0	0.042767	0.052506	16.4799	
5	9	1961	0	0.0425171	0.0524904	16.4721	
6	9	1961	0	0.0422687	0.0524749	16.4643	
7	9	1961	0	0.0420217	0.0524595	16.4565	
8	9	1961	0	0.0417761	0.0524441	16.4487	
9	9	1961	0	0.0415319	0.0524287	16.441	
10	9	1961	0	0.0412891	0.0524134	16.4333	
11	9	1961	0	0.0410477	0.0523981	16.4256	
12	9	1961	0	0.0408076	0.0523829	16.4179	
13	9	1961	0	0.0405689	0.0523677	16.4103	
14	9	1961	0	0.0403315	0.0523525	16.4027	
15	9	1961	0	0.0400955	0.0523374	16.3951	
16	9	1961	0	0.0398608	0.0523223	16.3875	
17	9	1961	0	0.0396274	0.0523073	16.3799	
18	9	1961	0	0.0393953	0.0522923	16.3724	
19	9	1961	0	0.0391645	0.0522773	16.3648	
20	9	1961	0	0.0389351	0.0522624	16.3573	
21	9	1961	0	0.0387069	0.0522475	16.3499	
22	9	1961	0	0.03848	0.0522327	16.3424	
23	9	1961	0	0.0382543	0.0522179	16.335	
24	9	1961	0	0.0380299	0.0522031	16.3275	
25	9	1961	0	0.0378068	0.0521884	16.3201	
26	9	1961	0	0.0375849	0.0521737	16.3127	
27	9	1961	0	0.0373643	0.0521591	16.3054	
28	9	1961	0	0.0371448	0.0521445	16.298	
29	9	1961	0	0.0369266	0.0521299	16.2907	
30	9	1961	0	0.0367096	0.0521154	16.2834	
1	10	1961	0	0.0364938	0.0521009	16.2761	
2	10	1961	0	0.0362792	0.0520865	16.2688	
3	10	1961	0	0.0360657	0.0520721	16.2616	
4	10	1961	0	0.0358535	0.0520577	16.2543	
5	10	1961	0	0.0356424	0.0520433	16.2471	
6	10	1961	0	0.0354325	0.052029	16.2399	
7	10	1961	0	0.0352237	0.0520148	16.2327	
8	10	1961	0	0.0350161	0.0520005	16.2256	
9	10	1961	0	0.0348096	0.0519864	16.2184	
10	10	1961	0	0.0346043	0.0519722	16.2113	
11	10	1961	0	0.0344001	0.0519581	16.2042	
12	10	1961	0	0.034197	0.051944	16.1971	
13	10	1961	0	0.033995	0.0519299	16.1901	
14	10	1961	0	0.0337941	0.0519159	16.183	
15	10	1961	0	0.0335943	0.0519019	16.176	
16	10	1961	0	0.0333956	0.051888	16.169	
17	10	1961	0	0.033198	0.0518741	16.162	
18	10	1961	0	0.0330014	0.0518602	16.155	
19	10	1961	0	0.0328059	0.0518464	16.148	
20	10	1961	0	0.0326115	0.0518326	16.1411	
21	10	1961	0	0.0324181	0.0518188	16.1341	
22	10	1961	0	0.0322258	0.051805	16.1272	
23	10	1961	0	0.0320345	0.0517913	16.1203	
24	10	1961	0	0.0318443	0.0517777	16.1134	
25	10	1961	0	0.0316551	0.051764	16.1066	
26	10	1961	0	0.0314669	0.0517504	16.0997	
27	10	1961	0	0.0312797	0.0517368	16.0929	
28	10	1961	0	0.0310935	0.0517233	16.0861	
29	10	1961	0	0.0309083	0.0517098	16.0793	
30	10	1961	0	0.0307241	0.0516963	16.0725	
31	10	1961	0	0.0305409	0.0516829	16.0657	
1	11	1961	0	0.0303587	0.0516695	16.059	
2	11	1961	0	0.0301775	0.0516561	16.0522	
3	11	1961	0	0.0299972	0.0516427	16.0455	
4	11	1961	0	0.0298179	0.0516294	16.0388	
5	11	1961	0	0.0296396	0.0516161	16.0321	
6	11	1961	0	0.0294622	0.0516029	16.0255	
7	11	1961	0	0.0292858	0.0515897	16.0188	
8	11	1961	0	0.0291103	0.0515765	16.0122	
9	11	1961	0	0.0289357	0.0515633	16.0056	
10	11	1961	0	0.0287621	0.0515502	15.9989	
11	11	1961	0	0.0285894	0.0515371	15.9923	
12	11	1961	0	0.0284176	0.051524	15.9858	
13	11	1961	0	0.0282467	0.051511	15.9792	
14	11	1961	0	0.0280767	0.051498	15.9727	
15	11	1961	0	0.0279077	0.051485	15.9661	
16	11	1961	0	0.0277395	0.051472	15.9596	
17	11	1961	0	0.0275722	0.0514591	15.9531	
18	11	1961	0	0.0274058	0.0514462	15.9466	
19	11	1961	0	0.0272403	0.0514334	15.9401	
20	11	1961	0	0.0270756	0.0514205	15.9337	
21	11	1961	0	0.0269118	0.0514077	15.9272	
22	11	1961	0	0.0267489	0.051395	15.9208	
23	11	1961	0	0.0265869	0.0513822	15.9144	
24	11	1961	0	0.0264257	0.0513695	15.908	
25	11	1961	0	0.0262653	0.0513568	15.9016	
26	11	1961	0	0.0261058	0.0513441	15.8952	
27	11	1961	0	0.0259471	0.0513315	15.8889	
28	11	1961	0	0.0257893	0.0513189	15.8825	
29	11	1961	0	0.0256323	0.0513063	15.8762	
30	11	1961	0	0.0254761	0.0512938	15.8699	
1	12	1961	0	0.0253207	0.0512813	15.8636	
2	12	1961	0	0.0251662	0.0512688	15.8573	
3	12	1961	0	0.0250124	0.0512563	15.851	
4	12	1961	0	0.0248595	0.0512438	15.8448	
5	12	1961	0	0.0247073	0.0512314	15.8385	
6	12	1961	0	0.024556	0.051219	15.8323	
7	12	1961	0	0.0244054	0.0512067	15.826	
8	12	1961	0	0.0242556	0.0511944	15.8198	
9	12	1961	0	0.0241066	0.051182	15.8136	
10	12	1961	0	0.0239584	0.0511698	15.8075	
11	12	1961	0	0.023811	0.0511575	15.8013	
12	12	1961	0	0.0236643	0.0511453	15.7951	
13	12	1961	0	0.0235184	0.0511331	15.789	
14	12	1961	0	0.0233732	0.0511209	15.7829	
15	12	1961	0	0.0232288	0.0511088	15.7767	
16	12	1961	0	0.0230851	0.0510966	15.7706	
17	12	1961	0	0.0229422	0.0510845	15.7646	
18	12	1961	0	0.0228	0.0510725	15.7585	
19	12	1961	0	0.0226586	0.0510604	15.7524	
20	12	1961	0	0.0225179	0.0510484	15.7464	
21	12	1961	0	0.0223779	0.0510364	15.7403	
22	12	1961	0	0.0222387	0.0510244	15.7343	
23	12	1961	0	0.0221002	0.0510125	15.7283	
24	12	1961	0	0.0219623	0.0510005	15.7223	
25	12	1961	0	0.0218252	0.0509886	15.7163	
26	12	1961	0	0.0216889	0.0509768	15.7103	
27	12	1961	0	0.0215532	0.0509649	15.7043	
28	12	1961	0	0.0214182	0.0509531	15.6984	
29	12	1961	0	0.0212839	0.0509413	15.6924	
30	12	1961	0	0.0211503	0.0509295	15.6865	
31	12	1961	0	0.0210174	0.0509177	15.9014	
1	1	1962	0	0.0261013	0.0513438	15.8951	
2	1	1962	0	0.0259439	0.0513313	15.8887	
3	1	1962	0	0.0257861	0.0513186	15.8824	
4	1	1962	0	0.0256291	0.0513061	15.8761	
5	1	1962	0	0.0254729	0.0512935	15.8698	
6	1	1962	0	0.0253176	0.051281	15.8635	
7	1	1962	0	0.025163	0.0512685	15.8572	
8	1	1962	0	0.0250093	0.051256	15.8509	
9	1	1962	0	0.0248564	0.0512436	16.3119	
10	1	1962	0	0.0373398	0.0521575	16.4154	
11	1	1962	0	0.0404882	0.0523625	16.7078	
12	1	1962	0	0.0500802	0.0529423	16.6994	
13	1	1962	0	0.0497903	0.0529256	16.691	
14	1	1962	0	0.0494997	0.0529089	16.6825	
15	1	1962	0	0.0492107	0.0528922	16.7422	
16	1	1962	0	0.0512752	0.0530105	16.7337	
17	1	1962	0	0.0509763	0.0529935	16.7838	
18	1	1962	0	0.0527378	0.0530928	16.8811	
19	1	1962	0	0.0562418	0.0532857	16.9423	
20	1	1962	0	0.0585053	0.053407	17.2901	
21	1	1962	0	0.0722088	0.0540965	17.7796	
22	1	1962	0	0.093936	0.0550668	17.7674	
23	1	1962	0	0.0933625	0.0550427	17.8369	
24	1	1962	0	0.0966687	0.0551805	17.8947	
25	1	1962	0	0.0994594	0.0552949	17.882	
26	1	1962	0	0.0988414	0.0552697	17.8693	
27	1	1962	0	0.098227	0.0552446	17.8566	
28	1	1962	0	0.0976171	0.0552196	17.8441	
29	1	1962	0	0.0970117	0.0551946	17.8315	
30	1	1962	0	0.0964106	0.0551698	17.8191	
31	1	1962	0	0.0958138	0.0551451	18.0856	
1	2	1962	0	0.10897	0.0556734	18.0721	
2	2	1962	0	0.108284	0.0556467	18.0586	
3	2	1962	0	0.1076	0.05562	18.0452	
4	2	1962	0	0.106921	0.0555933	18.0318	
5	2	1962	0	0.106248	0.0555668	18.0185	
6	2	1962	0	0.105579	0.0555404	18.0053	
7	2	1962	0	0.104915	0.0555142	18.0631	
8	2	1962	0	0.107826	0.0556288	18.0497	
9	2	1962	0	0.107147	0.0556022	18.0363	
10	2	1962	0	0.106471	0.0555756	18.0229	
11	2	1962	0	0.105801	0.0555492	18.0097	
12	2	1962	0	0.105135	0.0555229	17.9964	
13	2	1962	0	0.104475	0.0554967	17.9833	
14	2	1962	0	0.103819	0.0554706	18.0415	
15	2	1962	0	0.106733	0.055586	18.0601	
16	2	1962	0	0.107672	0.0556228	18.0466	
17	2	1962	0	0.106993	0.0555962	18.0332	
18	2	1962	0	0.106318	0.0555696	18.0199	
19	2	1962	0	0.105649	0.0555432	18.0067	
20	2	1962	0	0.104985	0.0555169	17.9935	
21	2	1962	0	0.104325	0.0554908	17.9803	
22	2	1962	0	0.103671	0.0554647	17.9672	
23	2	1962	0	0.103021	0.0554387	17.9542	
24	2	1962	0	0.102376	0.0554129	17.9412	
25	2	1962	0	0.101736	0.0553871	17.9283	
26	2	1962	0	0.101101	0.0553615	17.9154	
27	2	1962	0	0.10047	0.055336	17.9026	
28	2	1962	0	0.0998438	0.0553106	17.8898	
1	3	1962	0	0.0992222	0.0552853	17.8771	
2	3	1962	0	0.0986051	0.0552601	17.8644	
3	3	1962	0	0.0979925	0.055235	17.8518	
4	3	1962	0	0.0973843	0.05521	17.8393	
5	3	1962	0	0.0967805	0.0551851	17.8268	
6	3	1962	0	0.096181	0.0551603	17.8143	
7	3	1962	0	0.0955859	0.0551356	17.8019	
8	3	1962	0	0.0949951	0.055111	17.7895	
9	3	1962	0	0.0944084	0.0550866	17.7772	
10	3	1962	0	0.093826	0.0550622	17.8642	
11	3	1962	0	0.0979829	0.0552346	17.8516	
12	3	1962	0	0.0973759	0.0552096	17.8391	
13	3	1962	0	0.0967721	0.0551848	17.8266	
14	3	1962	0	0.0961728	0.05516	17.8141	
15	3	1962	0	0.0955777	0.0551353	17.8017	
16	3	1962	0	0.0949869	0.0551107	17.7894	
17	3	1962	0	0.0944004	0.0550862	17.7771	
18	3	1962	0	0.093818	0.0550618	17.7648	
19	3	1962	0	0.0932398	0.0550376	17.7526	
20	3	1962	0	0.0926657	0.0550134	17.7405	
21	3	1962	0	0.0920957	0.0549893	17.7284	
22	3	1962	0	0.0915297	0.0549653	17.7163	
23	3	1962	0	0.0909677	0.0549414	17.7043	
24	3	1962	0	0.0904097	0.0549176	17.6924	
25	3	1962	0	0.0898556	0.0548939	17.6804	
26	3	1962	0	0.0893055	0.0548703	17.6686	
27	3	1962	0	0.0887591	0.0548468	17.6568	
28	3	1962	0	0.0882167	0.0548233	17.645	
29	3	1962	0	0.087678	0.0548	17.6333	
30	3	1962	0	0.087143	0.0547768	17.6216	
31	3	1962	0	0.0866118	0.0547536	17.61	
1	4	1962	0	0.0860843	0.0547306	17.6093	
2	4	1962	0	0.0860562	0.0547293	17.5978	
3	4	1962	0	0.0855326	0.0547064	17.5862	
4	4	1962	0	0.0850125	0.0546835	18.0193	
5	4	1962	0	0.105619	0.055542	18.0062	
6	4	1962	0	0.10496	0.055516	17.993	
7	4	1962	0	0.104301	0.0554898	17.9968	
8	4	1962	0	0.104491	0.0554974	17.9836	
9	4	1962	0	0.103836	0.0554713	17.9705	
10	4	1962	0	0.103185	0.0554453	17.9575	
11	4	1962	0	0.102539	0.0554194	17.9445	
12	4	1962	0	0.101898	0.0553936	17.9315	
13	4	1962	0	0.101261	0.055368	17.9186	
14	4	1962	0	0.100629	0.0553424	17.9058	
15	4	1962	0	0.100002	0.055317	17.893	
16	4	1962	0	0.0993789	0.0552917	17.8803	
17	4	1962	0	0.0987606	0.0552664	17.8676	
18	4	1962	0	0.0981469	0.0552413	17.855	
19	4	1962	0	0.0975376	0.0552163	17.8424	
20	4	1962	0	0.0969327	0.0551914	17.8299	
21	4	1962	0	0.0963321	0.0551666	17.8174	
22	4	1962	0	0.0957359	0.0551419	17.805	
23	4	1962	0	0.095144	0.0551172	17.7927	
24	4	1962	0	0.0945563	0.0550927	17.7804	
25	4	1962	0	0.0939728	0.0550683	17.7681	
26	4	1962	0	0.0933935	0.055044	17.7559	
27	4	1962	0	0.0928183	0.0550198	17.7437	
28	4	1962	0	0.0922472	0.0549957	17.7316	
29	4	1962	0	0.0916802	0.0549717	17.7195	
30	4	1962	0	0.0911171	0.0549478	17.7075	
1	5	1962	0	0.0905581	0.0549239	17.6955	
2	5	1962	0	0.090003	0.0549002	17.6836	
3	5	1962	0	0.0894518	0.0548766	17.6717	
4	5	1962	0	0.0889044	0.054853	17.6599	
5	5	1962	0	0.0883609	0.0548296	17.6481	
6	5	1962	0	0.0878212	0.0548062	17.6364	
7	5	1962	0	0.0872853	0.054783	17.6247	
8	5	1962	0	0.086753	0.0547598	17.6131	
9	5	1962	0	0.0862245	0.0547367	17.6015	
10	5	1962	0	0.0856997	0.0547137	17.5899	
11	5	1962	0	0.0851785	0.0546908	17.5784	
12	5	1962	0	0.0846609	0.054668	17.5669	
13	5	1962	0	0.0841468	0.0546453	17.5555	
14	5	1962	0	0.0836363	0.0546226	17.5441	
15	5	1962	0	0.0831293	0.0546001	17.5328	
16	5	1962	0	0.0826258	0.0545776	17.5215	
17	5	1962	0	0.0821257	0.0545552	17.5103	
18	5	1962	0	0.081629	0.0545329	17.4991	
19	5	1962	0	0.0811357	0.0545107	17.4879	
20	5	1962	0	0.0806458	0.0544886	17.4768	
21	5	1962	0	0.0801592	0.0544666	17.4657	
22	5	1962	0	0.0796759	0.0544446	17.4547	
23	5	1962	0	0.0791958	0.0544227	17.4437	
24	5	1962	0	0.078719	0.0544009	17.4327	
25	5	1962	0	0.0782454	0.0543792	17.4218	
26	5	1962	0	0.077775	0.0543576	17.4109	
27	5	1962	0	0.0773078	0.054336	17.4001	
28	5	1962	0	0.0768437	0.0543146	17.3893	
29	5	1962	0	0.0763826	0.0542932	17.3786	
30	5	1962	0	0.0759247	0.0542719	17.3678	
31	5	1962	0	0.0754698	0.0542506	17.3572	
1	6	1962	0	0.0750179	0.0542295	17.3465	
2	6	1962	0	0.074569	0.0542084	17.3359	
3	6	1962	0	0.0741231	0.0541874	17.3254	
4	6	1962	0	0.0736801	0.0541664	17.3149	
5	6	1962	0	0.0732401	0.0541456	17.3044	
6	6	1962	0	0.072803	0.0541248	17.2939	
7	6	1962	0	0.0723687	0.0541041	17.2835	
8	6	1962	0	0.0719373	0.0540835	17.2732	
