Day	Month	Year	Runoff(mm/d)	ActualEvaporation(mm/d)	SMD(mm)	PotentialRecharge(mm/d)
27	5	1961	0	2.64544	84.6401	0	
28	5	1961	0	2.63937	85.7134	0	
29	5	1961	0	2.6244	88.3168	0	
30	5	1961	0	2.60905	90.9239	0	
31	5	1961	0	2.5982	92.7311	0	
1	6	1961	0	2.66681	95.3489	0	
2	6	1961	0	2.64961	97.9965	0	
3	6	1961	0	2.63204	100.629	0	
4	6	1961	0	2.61412	103.243	0	
5	6	1961	0	2.59582	105.838	0	
6	6	1961	0	2.57724	108.399	0	
7	6	1961	0	2.57366	108.883	0	
8	6	1961	0	2.56749	109.714	0	
9	6	1961	0	2.54816	112.26	0	
10	6	1961	0	2.53517	113.929	0	
11	6	1961	0	2.55503	111.364	0	
12	6	1961	0	2.64315	98.9724	0	
13	6	1961	0	2.62546	101.597	0	
14	6	1961	0	2.6074	104.204	0	
15	6	1961	0	2.58905	106.779	0	
16	6	1961	0	2.5702	109.349	0	
17	6	1961	0	2.55323	111.6	0	
18	6	1961	0	2.53356	114.133	0	
19	6	1961	0	2.51342	116.647	0	
20	6	1961	0	2.49278	119.139	0	
21	6	1961	0	2.47161	121.611	0	
22	6	1961	0	2.44988	124.061	0	
23	6	1961	0	2.42755	126.489	0	
24	6	1961	0	2.40458	128.893	0	
25	6	1961	0	2.38093	131.274	0	
26	6	1961	0	2.42641	126.609	0	
27	6	1961	0	2.40347	129.007	0	
28	6	1961	0	2.37979	131.387	0	
29	6	1961	0	2.35537	133.742	0	
30	6	1961	0	2.33017	136.072	0	
1	7	1961	0	2.18631	138.254	0	
2	7	1961	0	2.16922	139.793	0	
3	7	1961	0	2.14449	141.935	0	
4	7	1961	0	2.12496	143.558	0	
5	7	1961	0	2.09858	145.656	0	
6	7	1961	0	2.07127	147.718	0	
7	7	1961	0	2.08319	146.831	0	
8	7	1961	0	2.06625	148.086	0	
9	7	1961	0	2.03754	150.118	0	
10	7	1961	0	2.00754	152.121	0	
11	7	1961	0	1.9763	154.081	0	
12	7	1961	0	2.12087	143.89	0	
13	7	1961	0	2.11785	144.134	0	
14	7	1961	0	2.09775	145.72	0	
15	7	1961	0	2.10863	144.869	0	
16	7	1961	0	2.08589	146.628	0	
17	7	1961	0	2.05794	148.686	0	
18	7	1961	0	2.02883	150.712	0	
19	7	1961	0	1.99836	152.71	0	
20	7	1961	0	1.9664	154.676	0	
21	7	1961	0	1.93279	156.609	0	
22	7	1961	0	1.89733	158.506	0	
23	7	1961	0	1.8597	160.365	0	
24	7	1961	0	1.81961	162.185	0	
25	7	1961	0	1.77664	163.961	0	
26	7	1961	0	1.73024	165.692	0	
27	7	1961	0	1.78693	163.552	0	
28	7	1961	0	1.76829	164.287	0	
29	7	1961	0	1.7212	166.007	0	
30	7	1961	0	1.66991	167.673	0	
31	7	1961	0	1.61315	169.286	0	
1	8	1961	0	1.5269	169.912	0	
2	8	1961	0	1.48837	170.863	0	
3	8	1961	0	1.42204	172.278	0	
4	8	1961	0	1.61923	167.189	0	
5	8	1961	0	1.72433	163.204	0	
6	8	1961	0	1.77652	160.82	0	
7	8	1961	0	1.8535	156.739	0	
8	8	1961	0	1.82177	158.507	0	
9	8	1961	0	1.78723	160.293	0	
10	8	1961	0	1.96506	149.468	0	
11	8	1961	0	1.974	148.808	0	
12	8	1961	0	1.94732	150.741	0	
13	8	1961	0	1.91938	152.655	0	
14	8	1961	0	1.90626	153.515	0	
15	8	1961	0	1.87632	155.389	0	
16	8	1961	0	1.84831	157.037	0	
17	8	1961	0	1.85376	156.725	0	
18	8	1961	0	1.82127	158.534	0	
19	8	1961	0	1.78761	160.274	0	
20	8	1961	0	1.76221	161.503	0	
21	8	1961	0	1.72477	163.185	0	
22	8	1961	0	1.6837	164.867	0	
23	8	1961	0	1.63961	166.495	0	
24	8	1961	0	1.67253	165.296	0	
25	8	1961	0	1.6272	166.921	0	
26	8	1961	0	1.57758	168.499	0	
27	8	1961	0	1.52266	170.022	0	
28	8	1961	0	1.46087	171.483	0	
29	8	1961	0	1.38976	172.872	0	
30	8	1961	0	1.30513	174.177	0	
31	8	1961	0	1.19873	175.375	0	
1	9	1961	0	0.735965	176.111	0	
2	9	1961	0	0.682529	176.791	0	
3	9	1961	0	0.871652	173.141	0	
4	9	1961	0	0.875318	173.03	0	
5	9	1961	0	0.93382	170.966	0	
6	9	1961	0	0.979392	168.947	0	
7	9	1961	0	0.959141	169.893	0	
8	9	1961	0	0.937193	170.83	0	
9	9	1961	0	0.913557	171.744	0	
10	9	1961	0	0.88798	172.629	0	
11	9	1961	0	0.859964	173.485	0	
12	9	1961	0	0.839422	174.043	0	
13	9	1961	0	1.21861	149.876	0	
14	9	1961	0	1.23146	148.323	0	
15	9	1961	0	1.2214	149.544	0	
16	9	1961	0	1.2125	150.59	0	
17	9	1961	0	1.21333	150.493	0	
18	9	1961	0	1.20281	151.694	0	
19	9	1961	0	1.21435	150.376	0	
20	9	1961	0	1.23419	147.986	0	
21	9	1961	0	1.22421	149.207	0	
22	9	1961	0	1.21396	150.421	0	
23	9	1961	0	1.20352	151.615	0	
24	9	1961	0	1.19271	152.808	0	
25	9	1961	0	1.18163	153.987	0	
26	9	1961	0	1.17315	154.859	0	
27	9	1961	0	1.17178	154.998	0	
28	9	1961	0	1.1613	156.037	0	
29	9	1961	0	1.20255	151.724	0	
30	9	1961	0	1.20859	151.04	0	
1	10	1961	0	0.91159	151.844	0	
2	10	1961	0	0.905403	152.748	0	
3	10	1961	0	0.89908	153.647	0	
4	10	1961	0	0.954785	144.802	0	
5	10	1961	0	0.95861	144.114	0	
6	10	1961	0	0.961975	143.499	0	
7	10	1961	0	1.01903	131.671	0	
8	10	1961	0	1.01465	132.678	0	
9	10	1961	0	1.0102	133.684	0	
10	10	1961	0	1.00567	134.69	0	
11	10	1961	0	1.00107	135.691	0	
12	10	1961	0	0.996417	136.688	0	
13	10	1961	0	0.991694	137.679	0	
14	10	1961	0	0.986902	138.666	0	
15	10	1961	0	0.982039	139.648	0	
16	10	1961	0	1.00136	135.63	0	
17	10	1961	0	1.03185	128.62	0	
18	10	1961	0	1.06325	120.479	0	
19	10	1961	0	1.10165	109.121	0	
20	10	1961	0	1.10648	107.574	0	
21	10	1961	0	1.10311	108.656	0	
22	10	1961	0	1.1146	104.914	0	
23	10	1961	0	1.11132	105.999	0	
24	10	1961	0	1.13342	98.4403	0	
25	10	1961	0	1.13064	99.425	0	
26	10	1961	0	1.14432	94.4903	0	
27	10	1961	0	1.17302	83.3383	0	
28	10	1961	0	1.17018	84.4935	0	
29	10	1961	0	1.16728	85.6608	0	
30	10	1961	0	1.16435	86.8251	0	
31	10	1961	0	1.16271	87.4738	0	
1	11	1961	0	0.447648	85.9615	0	
2	11	1961	0	0.448196	85.3887	0	
3	11	1961	0	0.447774	85.8304	0	
4	11	1961	0	0.447348	86.2738	0	
5	11	1961	0	0.447869	85.7306	0	
6	11	1961	0	0.449403	84.1171	0	
7	11	1961	0	0.451266	82.1273	0	
8	11	1961	0	0.450948	82.4703	0	
9	11	1961	0	0.45053	82.9178	0	
10	11	1961	0	0.463199	68.58	0	
11	11	1961	0	0.463771	67.8938	0	
12	11	1961	0	0.463545	68.1653	0	
13	11	1961	0	0.465567	65.7199	0	
14	11	1961	0	0.465207	66.1591	0	
15	11	1961	0	0.464824	66.6239	0	
16	11	1961	0	0.46444	67.0883	0	
17	11	1961	0	0.464055	67.5524	0	
18	11	1961	0	0.464725	66.7431	0	
19	11	1961	0	0.464344	67.2045	0	
20	11	1961	0	0.463959	67.6684	0	
21	11	1961	0	0.463573	68.132	0	
22	11	1961	0	0.463601	68.0986	0	
23	11	1961	0	0.463214	68.5618	0	
24	11	1961	0	0.462826	69.0246	0	
25	11	1961	0	0.462438	69.4871	0	
26	11	1961	0	0.462053	69.9431	0	
27	11	1961	0	0.464087	67.5142	0	
28	11	1961	0	0.463703	67.9759	0	
29	11	1961	0	0.464581	66.9175	0	
30	11	1961	0	0.467606	63.2101	0	
1	12	1961	0	0.355595	47.9807	0	
2	12	1961	0	0.355447	48.2542	0	
3	12	1961	0	0.358554	42.4227	0	
4	12	1961	0	0.360046	39.5498	0	
5	12	1961	0	0.35991	39.8137	0	
6	12	1961	0	0.359736	40.1494	0	
7	12	1961	0	0.35955	40.509	0	
8	12	1961	0	0.360332	38.9933	0	
9	12	1961	0	0.361728	36.253	0	
10	12	1961	0	0.362363	34.9924	0	
11	12	1961	0	0.362457	34.8048	0	
12	12	1961	0	0.362801	34.1166	0	
13	12	1961	0	0.367882	23.6565	0	
14	12	1961	0	0.367709	24.0222	0	
15	12	1961	0	0.367536	24.3878	0	
16	12	1961	0	0.367364	24.7501	0	
17	12	1961	0	0.367189	25.1173	0	
18	12	1961	0	0.367014	25.4843	0	
19	12	1961	0	0.366846	25.8372	0	
20	12	1961	0	0.366679	26.1859	0	
21	12	1961	0	0.366507	26.5444	0	
22	12	1961	0	0.366332	26.9087	0	
23	12	1961	0	0.366156	27.2749	0	
24	12	1961	0	0.36598	27.6408	0	
25	12	1961	0	0.365803	28.0066	0	
26	12	1961	0	0.365626	28.3723	0	
27	12	1961	0	0.365449	28.7377	0	
28	12	1961	0	0.366833	25.8635	0	
29	12	1961	0	0.372957	12.6155	0	
30	12	1961	0	0.375117	7.72862	0	
31	12	1961	0	0.377994	1.04461	0	
1	1	1962	0	0.427102	1.45271	0	
2	1	1962	0	0.4269	1.87261	0	
3	1	1962	0	0.426724	2.23834	0	
4	1	1962	0	0.42652	2.66186	0	
5	1	1962	0	0.426322	3.07218	0	
6	1	1962	0	0.426267	3.18545	0	
7	1	1962	0	0.426638	2.41808	0	
8	1	1962	0	0.426495	2.71358	0	
9	1	1962	3.751	0.427397	0	2.63203	
10	1	1962	1.03345	0.427397	0	0.725157	
11	1	1962	2.80169	0.427397	0	1.96591	
12	1	1962	0	0.427397	0.420397	0	
13	1	1962	0	0.427392	0.847789	0	
14	1	1962	0	0.427187	1.27498	0	
15	1	1962	0.63562	0.427397	0	0.446007	
16	1	1962	0	0.427397	0.396397	0	
17	1	1962	0.547813	0.427397	0	0.384393	
18	1	1962	0.989373	0.427397	0	0.69423	
19	1	1962	0.655586	0.427397	0	0.460017	
20	1	1962	3.33293	0.427397	0	2.33867	
21	1	1962	4.66631	0.427397	0	3.27429	
22	1	1962	0	0.427397	0.413397	0	
23	1	1962	0.762894	0.427397	0	0.535313	
24	1	1962	0.655586	0.427397	0	0.460017	
25	1	1962	0	0.427397	0.401397	0	
26	1	1962	0	0.427397	0.828794	0	
27	1	1962	0	0.427197	1.25599	0	
28	1	1962	0	0.426992	1.68198	0	
29	1	1962	0	0.426787	2.10877	0	
30	1	1962	0	0.427005	1.65577	0	
31	1	1962	2.60437	0.427397	0	1.82746	
1	2	1962	0	0.627945	0.626945	0	
2	2	1962	0	0.627945	0.475889	0	
3	2	1962	0	0.627784	1.06667	0	
4	2	1962	0	0.627945	0.648617	0	
5	2	1962	0	0.627654	1.25127	0	
6	2	1962	0	0.62722	1.86549	0	
7	2	1962	0.663203	0.627945	0	0.465361	
8	2	1962	0	0.627945	0.614945	0	
9	2	1962	0	0.627672	1.22462	0	
10	2	1962	0	0.62723	1.85185	0	
11	2	1962	0	0.626786	2.47863	0	
12	2	1962	0	0.626732	2.55536	0	
13	2	1962	0	0.627154	1.95852	0	
14	2	1962	0.665538	0.627945	0	0.466999	
15	2	1962	0.297972	0.627945	0	0.209083	
16	2	1962	0	0.627945	0.620945	0	
17	2	1962	0	0.627655	1.2486	0	
18	2	1962	0	0.627213	1.87581	0	
19	2	1962	0	0.62677	2.50058	0	
20	2	1962	0	0.62633	3.12091	0	
21	2	1962	0	0.625885	3.7468	0	
22	2	1962	0	0.625441	4.36824	0	
23	2	1962	0	0.624995	4.99123	0	
24	2	1962	0	0.624551	5.60978	0	
25	2	1962	0	0.624177	6.12896	0	
26	2	1962	0	0.623969	6.41793	0	
27	2	1962	0	0.623519	7.04045	0	
28	2	1962	0	0.623643	6.86909	0	
1	3	1962	0	0.932825	7.79392	0	
2	3	1962	0	0.931813	8.72173	0	
3	3	1962	0	0.931322	9.17105	0	
4	3	1962	0	0.930368	10.0404	0	
5	3	1962	0	0.929373	10.9428	0	
6	3	1962	0	0.928348	11.8691	0	
7	3	1962	0	0.927661	12.4878	0	
8	3	1962	0	0.930739	9.70254	0	
9	3	1962	0	0.931933	8.61247	0	
10	3	1962	0.923938	0.940273	0	0.648316	
11	3	1962	0	0.940175	0.931175	0	
12	3	1962	0	0.939239	1.81741	0	
13	3	1962	0	0.938244	2.75466	0	
14	3	1962	0	0.937246	3.6919	0	
15	3	1962	0	0.936244	4.62815	0	
16	3	1962	0	0.935239	5.56339	0	
17	3	1962	0	0.934231	6.49762	0	
18	3	1962	0	0.93322	7.43084	0	
19	3	1962	0	0.932206	8.36204	0	
20	3	1962	0	0.931205	9.27725	0	
21	3	1962	0	0.930184	10.2074	0	
22	3	1962	0	0.929172	11.1256	0	
23	3	1962	0	0.92821	11.9938	0	
24	3	1962	0	0.927179	12.921	0	
25	3	1962	0	0.927863	12.3059	0	
26	3	1962	0	0.927383	12.7372	0	
27	3	1962	0	0.933406	7.25965	0	
28	3	1962	0	0.937488	3.46513	0	
29	3	1962	0	0.940273	0.141406	0	
30	3	1962	0	0.940273	0.290679	0	
31	3	1962	0	0.94015	0.954829	0	
1	4	1962	0.0997206	1.76548	0	0.0699727	
2	4	1962	0	1.76548	0.198478	0	
3	4	1962	0	1.76548	0.238955	0	
4	4	1962	4.15092	1.76548	0	2.91265	
5	4	1962	0	1.76545	0.852449	0	
6	4	1962	0	1.76361	1.77806	0	
7	4	1962	0.15835	1.76548	0	0.111112	
8	4	1962	0	1.76468	1.24168	0	
9	4	1962	0	1.7612	2.98488	0	
10	4	1962	0	1.7633	1.93518	0	
11	4	1962	0	1.75978	3.69496	0	
12	4	1962	0	1.75629	5.43025	0	
13	4	1962	0	1.75273	7.18098	0	
14	4	1962	0	1.75015	8.44213	0	
15	4	1962	0	1.74656	10.1857	0	
16	4	1962	0	1.75097	8.04466	0	
17	4	1962	0	1.74842	9.28608	0	
18	4	1962	0	1.74547	10.7106	0	
19	4	1962	0	1.74203	12.3676	0	
20	4	1962	0	1.73895	13.8355	0	
21	4	1962	0	1.73934	13.6499	0	
22	4	1962	0	1.73567	15.3855	0	
23	4	1962	0	1.73199	17.1165	0	
24	4	1962	0	1.72827	18.8448	0	
25	4	1962	0	1.72454	20.5693	0	
26	4	1962	0	1.72078	22.2901	0	
27	4	1962	0	1.71699	24.0071	0	
28	4	1962	0	1.71318	25.7203	0	
29	4	1962	0	1.70935	27.4276	0	
30	4	1962	0	1.70549	29.1311	0	
1	5	1962	0	2.39953	31.5307	0	
2	5	1962	0	2.39169	33.9223	0	
3	5	1962	0	2.38565	35.746	0	
4	5	1962	0	2.37786	38.0649	0	
5	5	1962	0	2.3783	37.9372	0	
6	5	1962	0	2.37035	40.2765	0	
7	5	1962	0	2.37437	39.0969	0	
8	5	1962	0	2.36633	41.4472	0	
9	5	1962	0	2.36177	42.766	0	
10	5	1962	0	2.35917	43.5131	0	
11	5	1962	0	2.37635	38.5125	0	
12	5	1962	0	2.36876	40.7392	0	
13	5	1962	0	2.36073	43.064	0	
14	5	1962	0	2.35435	44.8893	0	
15	5	1962	0	2.34944	46.2808	0	
16	5	1962	0	2.34126	48.572	0	
17	5	1962	0	2.33287	50.8909	0	
18	5	1962	0	2.32823	52.1581	0	
19	5	1962	0	2.3251	53.0062	0	
20	5	1962	0	2.33375	50.65	0	
21	5	1962	0	2.34306	48.071	0	
22	5	1962	0	2.33469	50.3907	0	
23	5	1962	0	2.32759	52.3323	0	
24	5	1962	0	2.3198	54.4331	0	
25	5	1962	0	2.31602	55.4451	0	
26	5	1962	0	2.31232	56.4265	0	
27	5	1962	0	2.31268	56.3321	0	
28	5	1962	0	2.30591	58.1141	0	
29	5	1962	0	2.29727	60.3593	0	
30	5	1962	0	2.28832	62.6476	0	
31	5	1962	0	2.27927	64.9269	0	
1	6	1962	0	2.75563	67.6815	0	
2	6	1962	0	2.74187	70.4234	0	
3	6	1962	0	2.72791	73.1513	0	
4	6	1962	0	2.71372	75.865	0	
5	6	1962	0	2.69931	78.5643	0	
6	6	1962	0	2.68466	81.249	0	
7	6	1962	0	2.66977	83.9188	0	
8	6	1962	0	2.65462	86.5734	0	
9	6	1962	0	2.63963	89.141	0	
10	6	1962	0	2.62395	91.765	0	
11	6	1962	0	2.60798	94.373	0	
12	6	1962	0	2.59171	96.9647	0	
13	6	1962	0	2.57513	99.5398	0	
14	6	1962	0	2.55822	102.098	0	
15	6	1962	0	2.54097	104.639	0	
16	6	1962	0	2.52335	107.162	0	
17	6	1962	0	2.50536	109.668	0	
18	6	1962	0	2.51297	108.618	0	
19	6	1962	0	2.49479	111.106	0	
20	6	1962	0	2.47646	113.544	0	
21	6	1962	0	2.4574	116.001	0	
22	6	1962	0	2.43789	118.439	0	
23	6	1962	0	2.41789	120.857	0	
24	6	1962	0	2.39739	123.254	0	
25	6	1962	0	2.37669	125.592	0	
26	6	1962	0	2.3551	127.944	0	
27	6	1962	0	2.33286	130.277	0	
28	6	1962	0	2.30999	132.585	0	
29	6	1962	0	2.2864	134.871	0	
30	6	1962	0	2.26207	137.131	0	
1	7	1962	0	1.86283	138.993	0	
2	7	1962	0	1.84506	140.838	0	
3	7	1962	0	1.82688	142.654	0	
4	7	1962	0	1.8162	143.687	0	
5	7	1962	0	1.79723	145.462	0	
6	7	1962	0	1.77739	147.239	0	
7	7	1962	0	1.75685	148.996	0	
8	7	1962	0	1.73556	150.732	0	
9	7	1962	0	1.7142	152.389	0	
10	7	1962	0	1.69969	153.467	0	
11	7	1962	0	1.73119	151.078	0	
12	7	1962	0	1.75593	149.073	0	
13	7	1962	0	1.73496	150.78	0	
14	7	1962	0	1.72385	151.65	0	
15	7	1962	0	1.72561	151.514	0	
16	7	1962	0	1.70689	152.937	0	
17	7	1962	0	1.68737	154.354	0	
18	7	1962	0	1.6638	155.98	0	
19	7	1962	0	1.63861	157.617	0	
20	7	1962	0	1.68444	154.561	0	
21	7	1962	0	1.71678	152.193	0	
22	7	1962	0	1.69824	153.573	0	
23	7	1962	0	1.6746	155.247	0	
24	7	1962	0	1.64988	156.897	0	
25	7	1962	0	1.85981	139.312	0	
26	7	1962	0	2.12205	102.689	0	
27	7	1962	0	2.11015	104.797	0	
28	7	1962	0	2.09802	106.894	0	
29	7	1962	0	2.10393	105.879	0	
30	7	1962	0	2.10228	106.163	0	
31	7	1962	0	2.09002	108.251	0	
1	8	1962	0	1.93084	109.886	0	
2	8	1962	0	1.91993	111.806	0	
3	8	1962	0	1.91496	112.667	0	
4	8	1962	0	1.90379	114.569	0	
5	8	1962	0	1.89241	116.462	0	
6	8	1962	0	1.92089	111.64	0	
7	8	1962	0	1.92041	111.723	0	
8	8	1962	0	1.91213	113.154	0	
9	8	1962	0	1.91017	113.488	0	
10	8	1962	0	1.89891	115.387	0	
11	8	1962	0	1.88749	117.266	0	
12	8	1962	0	1.87581	119.142	0	
13	8	1962	0	1.8639	121.006	0	
14	8	1962	0	1.88137	118.255	0	
15	8	1962	0	1.87896	118.641	0	
16	8	1962	0	1.88596	117.514	0	
17	8	1962	0	1.87492	119.282	0	
18	8	1962	0	1.86765	120.424	0	
19	8	1962	0	1.85558	122.28	0	
20	8	1962	0	1.84536	123.814	0	
21	8	1962	0	1.83293	125.635	0	
22	8	1962	0	1.82083	127.359	0	
23	8	1962	0	1.84831	123.374	0	
24	8	1962	0	1.83586	125.21	0	
25	8	1962	0	1.82315	127.032	0	
26	8	1962	0	1.81396	128.318	0	
27	8	1962	0	1.8008	130.115	0	
28	8	1962	0	1.78739	131.893	0	
29	8	1962	0	1.77361	133.664	0	
30	8	1962	0	1.75948	135.424	0	
31	8	1962	0	1.745	137.168	0	
1	9	1962	0	1.1328	138.3	0	
2	9	1962	0	1.12657	139.404	0	
3	9	1962	0	1.1201	140.523	0	
4	9	1962	0	1.18401	128.265	0	
5	9	1962	0	1.17969	129.181	0	
6	9	1962	0	1.20999	122.461	0	
7	9	1962	0	1.20479	123.664	0	
8	9	1962	0	1.19951	124.863	0	
9	9	1962	0	1.19416	126.057	0	
10	9	1962	0	1.19559	125.74	0	
11	9	1962	0	1.22206	119.588	0	
12	9	1962	0	1.22057	119.948	0	
13	9	1962	0	1.2155	121.164	0	
14	9	1962	0	1.22014	120.051	0	
15	9	1962	0	1.2151	121.257	0	
16	9	1962	0	1.20997	122.464	0	
17	9	1962	0	1.20495	123.625	0	
18	9	1962	0	1.19997	124.758	0	
19	9	1962	0	1.21804	120.558	0	
20	9	1962	0	1.21423	121.463	0	
21	9	1962	0	1.20908	122.672	0	
22	9	1962	0	1.20386	123.876	0	
23	9	1962	0	1.19856	125.075	0	
24	9	1962	0	1.1932	126.268	0	
25	9	1962	0	1.19609	125.629	0	
26	9	1962	0	1.19334	126.237	0	
27	9	1962	0	1.18946	127.089	0	
28	9	1962	0	1.20142	124.431	0	
29	9	1962	0	1.22691	118.401	0	
