Day	Month	Year	Q3(m3/d)	Q2(m3/d)	Q1(m3/d)	GWL(m)
6	5	1961	0	0.0971876	0.0512977	17.4138	
7	5	1961	0	0.0965896	0.051275	17.4017	
8	5	1961	0	0.095996	0.0512523	17.3896	
9	5	1961	0	0.0954066	0.0512297	17.3776	
10	5	1961	0	0.0948215	0.0512072	17.3656	
11	5	1961	0	0.0942406	0.0511848	17.3537	
12	5	1961	0	0.0936639	0.0511625	17.3418	
13	5	1961	0	0.0930913	0.0511403	17.33	
14	5	1961	0	0.0925229	0.0511182	17.3182	
15	5	1961	0	0.0919584	0.0510962	17.3065	
16	5	1961	0	0.091398	0.0510742	17.2948	
17	5	1961	0	0.0908416	0.0510524	17.2831	
18	5	1961	0	0.0902892	0.0510306	17.2716	
19	5	1961	0	0.0897406	0.051009	17.26	
20	5	1961	0	0.0891959	0.0509874	17.2485	
21	5	1961	0	0.0886551	0.0509659	17.2371	
22	5	1961	0	0.088118	0.0509445	17.2257	
23	5	1961	0	0.0875848	0.0509231	17.2143	
24	5	1961	0	0.0870552	0.0509019	17.203	
25	5	1961	0	0.0865294	0.0508807	17.1917	
26	5	1961	0	0.0860072	0.0508597	17.1805	
27	5	1961	0	0.0854887	0.0508387	17.1693	
28	5	1961	0	0.0849738	0.0508178	17.1582	
29	5	1961	0	0.0844624	0.0507969	17.1471	
30	5	1961	0	0.0839546	0.0507762	17.1361	
31	5	1961	0	0.0834503	0.0507555	17.1251	
1	6	1961	0	0.0829494	0.050735	17.1141	
2	6	1961	0	0.082452	0.0507145	17.1032	
3	6	1961	0	0.0819581	0.050694	17.0923	
4	6	1961	0	0.0814675	0.0506737	17.0815	
5	6	1961	0	0.0809802	0.0506534	17.0707	
6	6	1961	0	0.0804963	0.0506332	17.0599	
7	6	1961	0	0.0800157	0.0506131	17.0492	
8	6	1961	0	0.0795383	0.0505931	17.0386	
9	6	1961	0	0.0790642	0.0505731	17.0279	
10	6	1961	0	0.0785933	0.0505533	17.0173	
11	6	1961	0	0.0781256	0.0505335	17.0068	
12	6	1961	0	0.077661	0.0505137	16.9963	
13	6	1961	0	0.0771996	0.0504941	16.9858	
14	6	1961	0	0.0767412	0.0504745	16.9754	
15	6	1961	0	0.0762859	0.050455	16.965	
16	6	1961	0	0.0758337	0.0504355	16.9546	
17	6	1961	0	0.0753845	0.0504162	16.9443	
18	6	1961	0	0.0749383	0.0503969	16.934	
19	6	1961	0	0.074495	0.0503777	16.9238	
20	6	1961	0	0.0740547	0.0503585	16.9136	
21	6	1961	0	0.0736174	0.0503394	16.9034	
22	6	1961	0	0.0731829	0.0503204	16.8933	
23	6	1961	0	0.0727512	0.0503015	16.8832	
24	6	1961	0	0.0723225	0.0502826	16.8732	
25	6	1961	0	0.0718965	0.0502638	16.8632	
26	6	1961	0	0.0714733	0.0502451	16.8532	
27	6	1961	0	0.0710529	0.0502264	16.8432	
28	6	1961	0	0.0706353	0.0502078	16.8333	
29	6	1961	0	0.0702204	0.0501893	16.8235	
30	6	1961	0	0.0698082	0.0501708	16.8136	
1	7	1961	0	0.0693987	0.0501524	16.8038	
2	7	1961	0	0.0689918	0.0501341	16.794	
3	7	1961	0	0.0685875	0.0501158	16.7843	
4	7	1961	0	0.0681859	0.0500976	16.7746	
5	7	1961	0	0.0677869	0.0500795	16.765	
6	7	1961	0	0.0673905	0.0500614	16.7553	
7	7	1961	0	0.0669966	0.0500434	16.7457	
8	7	1961	0	0.0666052	0.0500254	16.7362	
9	7	1961	0	0.0662163	0.0500075	16.7266	
10	7	1961	0	0.0658299	0.0499897	16.7171	
11	7	1961	0	0.065446	0.049972	16.7077	
12	7	1961	0	0.0650646	0.0499543	16.6982	
13	7	1961	0	0.0646856	0.0499366	16.6888	
14	7	1961	0	0.0643089	0.049919	16.6795	
15	7	1961	0	0.0639347	0.0499015	16.6701	
16	7	1961	0	0.0635628	0.0498841	16.6608	
17	7	1961	0	0.0631933	0.0498667	16.6516	
18	7	1961	0	0.0628262	0.0498493	16.6423	
19	7	1961	0	0.0624613	0.0498321	16.6331	
20	7	1961	0	0.0620987	0.0498148	16.624	
21	7	1961	0	0.0617384	0.0497977	16.6148	
22	7	1961	0	0.0613804	0.0497806	16.6057	
23	7	1961	0	0.0610246	0.0497635	16.5966	
24	7	1961	0	0.060671	0.0497465	16.5876	
25	7	1961	0	0.0603197	0.0497296	16.5785	
26	7	1961	0	0.0599705	0.0497127	16.5695	
27	7	1961	0	0.0596235	0.0496959	16.5606	
28	7	1961	0	0.0592786	0.0496791	16.5516	
29	7	1961	0	0.0589359	0.0496624	16.5427	
30	7	1961	0	0.0585953	0.0496458	16.5339	
31	7	1961	0	0.0582568	0.0496292	16.525	
1	8	1961	0	0.0579204	0.0496126	16.5162	
2	8	1961	0	0.057586	0.0495961	16.5074	
3	8	1961	0	0.0572537	0.0495797	16.4987	
4	8	1961	0	0.0569235	0.0495633	16.4899	
5	8	1961	0	0.0565953	0.049547	16.4812	
6	8	1961	0	0.056269	0.0495307	16.4726	
7	8	1961	0	0.0559448	0.0495145	16.4639	
8	8	1961	0	0.0556225	0.0494983	16.4553	
9	8	1961	0	0.0553022	0.0494822	16.4467	
10	8	1961	0	0.0549839	0.0494661	16.4381	
11	8	1961	0	0.0546675	0.0494501	16.4296	
12	8	1961	0	0.054353	0.0494341	16.4211	
13	8	1961	0	0.0540404	0.0494182	16.4126	
14	8	1961	0	0.0537296	0.0494023	16.4041	
15	8	1961	0	0.0534208	0.0493865	16.3957	
16	8	1961	0	0.0531138	0.0493708	16.3873	
17	8	1961	0	0.0528087	0.049355	16.3789	
18	8	1961	0	0.0525054	0.0493394	16.3706	
19	8	1961	0	0.0522039	0.0493238	16.3623	
20	8	1961	0	0.0519042	0.0493082	16.354	
21	8	1961	0	0.0516063	0.0492927	16.3457	
22	8	1961	0	0.0513102	0.0492772	16.3374	
23	8	1961	0	0.0510158	0.0492618	16.3292	
24	8	1961	0	0.0507232	0.0492464	16.321	
25	8	1961	0	0.0504323	0.0492311	16.3129	
26	8	1961	0	0.0501431	0.0492158	16.3047	
27	8	1961	0	0.0498557	0.0492005	16.2966	
28	8	1961	0	0.0495699	0.0491854	16.2885	
29	8	1961	0	0.0492859	0.0491702	16.2804	
30	8	1961	0	0.0490035	0.0491551	16.2724	
31	8	1961	0	0.0487228	0.0491401	16.2643	
1	9	1961	0	0.0484437	0.049125	16.2563	
2	9	1961	0	0.0481663	0.0491101	16.2484	
3	9	1961	0	0.0478904	0.0490952	16.2404	
4	9	1961	0	0.0476162	0.0490803	16.2325	
5	9	1961	0	0.0473436	0.0490655	16.2246	
6	9	1961	0	0.0470726	0.0490507	16.2167	
7	9	1961	0	0.0468032	0.0490359	16.2088	
8	9	1961	0	0.0465353	0.0490212	16.201	
9	9	1961	0	0.046269	0.0490066	16.1932	
10	9	1961	0	0.0460042	0.048992	16.1854	
11	9	1961	0	0.045741	0.0489774	16.1776	
12	9	1961	0	0.0454793	0.0489629	16.1699	
13	9	1961	0	0.0452191	0.0489484	16.1622	
14	9	1961	0	0.0449604	0.048934	16.1545	
15	9	1961	0	0.0447032	0.0489196	16.1468	
16	9	1961	0	0.0444474	0.0489052	16.1392	
17	9	1961	0	0.0441932	0.0488909	16.1315	
18	9	1961	0	0.0439403	0.0488766	16.1239	
19	9	1961	0	0.043689	0.0488624	16.1163	
20	9	1961	0	0.0434391	0.0488482	16.1088	
21	9	1961	0	0.0431906	0.048834	16.1012	
22	9	1961	0	0.0429435	0.0488199	16.0937	
23	9	1961	0	0.0426978	0.0488058	16.0862	
24	9	1961	0	0.0424535	0.0487918	16.0787	
25	9	1961	0	0.0422106	0.0487778	16.0712	
26	9	1961	0	0.0419691	0.0487639	16.0638	
27	9	1961	0	0.041729	0.0487499	16.0564	
28	9	1961	0	0.0414902	0.0487361	16.049	
29	9	1961	0	0.0412528	0.0487222	16.0416	
30	9	1961	0	0.0410167	0.0487084	16.0343	
1	10	1961	0	0.0407819	0.0486947	16.0269	
2	10	1961	0	0.0405485	0.048681	16.0196	
3	10	1961	0	0.0403163	0.0486673	16.0123	
4	10	1961	0	0.0400855	0.0486536	16.005	
5	10	1961	0	0.039856	0.04864	15.9978	
6	10	1961	0	0.0396277	0.0486264	15.9905	
7	10	1961	0	0.0394007	0.0486129	15.9833	
8	10	1961	0	0.039175	0.0485994	15.9761	
9	10	1961	0	0.0389506	0.048586	15.9689	
10	10	1961	0	0.0387274	0.0485725	15.9618	
11	10	1961	0	0.0385054	0.0485591	15.9546	
12	10	1961	0	0.0382847	0.0485458	15.9475	
13	10	1961	0	0.0380652	0.0485325	15.9404	
14	10	1961	0	0.0378469	0.0485192	15.9333	
15	10	1961	0	0.0376299	0.0485059	15.9263	
16	10	1961	0	0.037414	0.0484927	15.9192	
17	10	1961	0	0.0371993	0.0484796	15.9122	
18	10	1961	0	0.0369858	0.0484664	15.9052	
19	10	1961	0	0.0367735	0.0484533	15.8982	
20	10	1961	0	0.0365624	0.0484403	15.8913	
21	10	1961	0	0.0363524	0.0484272	15.8843	
22	10	1961	0	0.0361435	0.0484142	15.8774	
23	10	1961	0	0.0359359	0.0484012	15.8705	
24	10	1961	0	0.0357293	0.0483883	15.8636	
25	10	1961	0	0.0355239	0.0483754	15.8567	
26	10	1961	0	0.0353196	0.0483625	15.8498	
27	10	1961	0	0.0351164	0.0483497	15.843	
28	10	1961	0	0.0349144	0.0483369	15.8361	
29	10	1961	0	0.0347134	0.0483241	15.8293	
30	10	1961	0	0.0345135	0.0483114	15.8225	
31	10	1961	0	0.0343147	0.0482987	15.8158	
1	11	1961	0	0.034117	0.048286	15.809	
2	11	1961	0	0.0339204	0.0482734	15.8023	
3	11	1961	0	0.0337248	0.0482608	15.7956	
4	11	1961	0	0.0335303	0.0482482	15.7889	
5	11	1961	0	0.0333368	0.0482357	15.7822	
6	11	1961	0	0.0331444	0.0482232	15.7755	
7	11	1961	0	0.032953	0.0482107	15.7688	
8	11	1961	0	0.0327627	0.0481983	15.7622	
9	11	1961	0	0.0325734	0.0481858	15.7556	
10	11	1961	0	0.0323851	0.0481734	15.749	
11	11	1961	0	0.0321978	0.0481611	15.7424	
12	11	1961	0	0.0320115	0.0481488	15.7358	
13	11	1961	0	0.0318262	0.0481365	15.7293	
14	11	1961	0	0.0316419	0.0481242	15.7227	
15	11	1961	0	0.0314586	0.048112	15.7162	
16	11	1961	0	0.0312763	0.0480998	15.7097	
17	11	1961	0	0.0310949	0.0480876	15.7032	
18	11	1961	0	0.0309145	0.0480755	15.6967	
19	11	1961	0	0.0307351	0.0480634	15.6903	
20	11	1961	0	0.0305566	0.0480513	15.6838	
21	11	1961	0	0.0303791	0.0480392	15.6774	
22	11	1961	0	0.0302025	0.0480272	15.671	
23	11	1961	0	0.0300269	0.0480152	15.6646	
24	11	1961	0	0.0298522	0.0480032	15.6582	
25	11	1961	0	0.0296784	0.0479913	15.6518	
26	11	1961	0	0.0295055	0.0479794	15.6455	
27	11	1961	0	0.0293336	0.0479675	15.6391	
28	11	1961	0	0.0291625	0.0479556	15.6328	
29	11	1961	0	0.0289924	0.0479438	15.6265	
30	11	1961	0	0.0288232	0.047932	15.6202	
1	12	1961	0	0.0286548	0.0479202	15.9708	
2	12	1961	0	0.0387848	0.048576	15.9637	
3	12	1961	0	0.038564	0.0485627	16.2927	
4	12	1961	0	0.0494335	0.0491781	16.4587	
5	12	1961	0	0.0554273	0.0494885	16.4501	
6	12	1961	0	0.055109	0.0494724	16.4415	
7	12	1961	0	0.0547918	0.0494564	16.433	
8	12	1961	0	0.0544765	0.0494404	16.4539	
9	12	1961	0	0.0552519	0.0494796	16.6114	
10	12	1961	0	0.0612454	0.0497741	16.6781	
11	12	1961	0	0.0638814	0.049899	16.6793	
12	12	1961	0	0.0639277	0.0499012	16.711	
13	12	1961	0	0.0651979	0.0499604	17.3384	
14	12	1961	0	0.0929291	0.051134	17.3267	
15	12	1961	0	0.0923658	0.0511121	17.3149	
16	12	1961	0	0.0918025	0.0510901	17.3032	
17	12	1961	0	0.0912432	0.0510682	17.2915	
18	12	1961	0	0.0906879	0.0510463	17.2799	
19	12	1961	0	0.0901365	0.0510246	17.2684	
20	12	1961	0	0.089589	0.051003	17.2568	
21	12	1961	0	0.0890454	0.0509814	17.2453	
22	12	1961	0	0.0885056	0.0509599	17.2339	
23	12	1961	0	0.0879696	0.0509385	17.2225	
24	12	1961	0	0.0874374	0.0509172	17.2112	
25	12	1961	0	0.0869089	0.050896	17.1999	
26	12	1961	0	0.0863841	0.0508749	17.1886	
27	12	1961	0	0.0858629	0.0508538	17.1774	
28	12	1961	0	0.0853454	0.0508329	17.1662	
29	12	1961	0	0.0848315	0.050812	17.8185	
30	12	1961	0	0.117458	0.052032	18.1024	
31	12	1961	0	0.13331	0.0525629	18.4945	
1	1	1962	0	0.156861	0.0532964	18.4773	
2	1	1962	0	0.15579	0.0532643	18.4602	
3	1	1962	0	0.154724	0.0532322	18.4432	
4	1	1962	0	0.153667	0.0532003	18.4262	
5	1	1962	0	0.15262	0.0531686	18.4093	
6	1	1962	0	0.151582	0.053137	18.3925	
7	1	1962	0	0.150552	0.0531056	18.3758	
8	1	1962	0	0.149532	0.0530744	18.3592	
9	1	1962	0	0.14852	0.0530433	18.7953	
10	1	1962	0	0.176223	0.053859	18.8837	
11	1	1962	0	0.182125	0.0540243	19.1549	
12	1	1962	0	0.200847	0.0545316	19.134	
13	1	1962	0	0.199372	0.0544925	19.1132	
14	1	1962	0	0.197908	0.0544535	19.0925	
15	1	1962	0	0.196458	0.0544148	19.1379	
16	1	1962	0	0.199645	0.0544997	19.117	
17	1	1962	0	0.198179	0.0544608	19.1531	
18	1	1962	0	0.200723	0.0545283	19.2348	
19	1	1962	0	0.20654	0.0546811	19.2814	
20	1	1962	0	0.209894	0.0547682	19.6054	
21	1	1962	0	0.233968	0.0553741	20.0656	
22	1	1962	0	0.270418	0.056235	20.0389	
23	1	1962	0	0.26823	0.0561851	20.0914	
24	1	1962	0	0.272539	0.0562833	20.1325	
25	1	1962	0	0.27593	0.0563601	20.1053	
26	1	1962	0	0.273677	0.0563091	20.0782	
27	1	1962	0	0.271449	0.0562585	20.0513	
28	1	1962	0	0.269244	0.0562083	20.0246	
29	1	1962	0	0.267064	0.0561583	19.9981	
30	1	1962	0	0.264907	0.0561088	19.9718	
31	1	1962	0	0.262774	0.0560595	20.2159	
1	2	1962	0	0.282887	0.0565161	20.1881	
2	2	1962	0	0.280559	0.0564641	20.1605	
3	2	1962	0	0.278254	0.0564124	20.133	
4	2	1962	0	0.275975	0.0563611	20.1058	
5	2	1962	0	0.273721	0.0563101	20.0787	
6	2	1962	0	0.271491	0.0562595	20.0518	
7	2	1962	0	0.269286	0.0562092	20.094	
8	2	1962	0	0.272753	0.0562881	20.0671	
9	2	1962	0	0.270535	0.0562377	20.0403	
10	2	1962	0	0.26834	0.0561876	20.0137	
11	2	1962	0	0.266169	0.0561378	19.9872	
12	2	1962	0	0.264022	0.0560884	19.961	
13	2	1962	0	0.261899	0.0560393	19.9349	
14	2	1962	0	0.259798	0.0559905	19.9783	
15	2	1962	0	0.263296	0.0560716	19.983	
16	2	1962	0	0.263679	0.0560805	19.9568	
17	2	1962	0	0.261559	0.0560314	19.9308	
18	2	1962	0	0.259462	0.0559827	19.9049	
19	2	1962	0	0.257387	0.0559344	19.8792	
20	2	1962	0	0.255335	0.0558863	19.8537	
21	2	1962	0	0.253304	0.0558386	19.8283	
22	2	1962	0	0.251295	0.0557912	19.8032	
23	2	1962	0	0.249308	0.0557441	19.7781	
24	2	1962	0	0.247341	0.0556973	19.7533	
25	2	1962	0	0.245395	0.0556508	19.7286	
26	2	1962	0	0.243469	0.0556047	19.7041	
27	2	1962	0	0.241564	0.0555588	19.6797	
28	2	1962	0	0.239678	0.0555132	19.6555	
1	3	1962	0	0.237812	0.055468	19.6315	
2	3	1962	0	0.235965	0.055423	19.6076	
3	3	1962	0	0.234137	0.0553783	19.5839	
4	3	1962	0	0.232328	0.0553339	19.5603	
5	3	1962	0	0.230538	0.0552898	19.5368	
6	3	1962	0	0.228766	0.0552459	19.5136	
7	3	1962	0	0.227012	0.0552024	19.4904	
8	3	1962	0	0.225275	0.0551591	19.4674	
9	3	1962	0	0.223557	0.0551161	19.4446	
10	3	1962	0	0.221855	0.0550734	19.5219	
11	3	1962	0	0.227638	0.055218	19.4987	
12	3	1962	0	0.225896	0.0551746	19.4757	
13	3	1962	0	0.224171	0.0551315	19.4528	
14	3	1962	0	0.222464	0.0550887	19.43	
15	3	1962	0	0.220773	0.0550461	19.4074	
16	3	1962	0	0.2191	0.0550038	19.3849	
17	3	1962	0	0.217443	0.0549618	19.3626	
18	3	1962	0	0.215802	0.05492	19.3404	
19	3	1962	0	0.214178	0.0548785	19.3183	
20	3	1962	0	0.21257	0.0548372	19.2964	
21	3	1962	0	0.210978	0.0547962	19.2746	
22	3	1962	0	0.209402	0.0547554	19.2529	
23	3	1962	0	0.207841	0.0547149	19.2314	
24	3	1962	0	0.206295	0.0546747	19.21	
25	3	1962	0	0.204764	0.0546347	19.1887	
26	3	1962	0	0.203248	0.0545949	19.1676	
27	3	1962	0	0.201747	0.0545553	19.1466	
28	3	1962	0	0.200261	0.054516	19.1257	
29	3	1962	0	0.198788	0.054477	19.1049	
30	3	1962	0	0.19733	0.0544381	19.0843	
31	3	1962	0	0.195886	0.0543995	19.0638	
1	4	1962	0	0.194455	0.0543611	19.0582	
2	4	1962	0	0.194067	0.0543507	19.0378	
3	4	1962	0	0.192654	0.0543126	19.0176	
4	4	1962	0	0.191254	0.0542747	19.4279	
5	4	1962	0	0.220621	0.0550423	19.4054	
6	4	1962	0	0.218953	0.0550001	19.3829	
7	4	1962	0	0.217297	0.0549581	19.3772	
8	4	1962	0	0.216875	0.0549473	19.3549	
9	4	1962	0	0.215241	0.0549057	19.3328	
10	4	1962	0	0.213622	0.0548642	19.3107	
11	4	1962	0	0.21202	0.0548231	19.2889	
12	4	1962	0	0.210433	0.0547821	19.2671	
13	4	1962	0	0.208862	0.0547415	19.2455	
14	4	1962	0	0.207306	0.054701	19.224	
15	4	1962	0	0.205766	0.0546609	19.2027	
16	4	1962	0	0.20424	0.0546209	19.1814	
17	4	1962	0	0.202729	0.0545812	19.1603	
18	4	1962	0	0.201233	0.0545418	19.1394	
19	4	1962	0	0.199752	0.0545025	19.1185	
20	4	1962	0	0.198284	0.0544635	19.0978	
21	4	1962	0	0.196831	0.0544248	19.0772	
22	4	1962	0	0.195391	0.0543862	19.0567	
23	4	1962	0	0.193965	0.0543479	19.0364	
24	4	1962	0	0.192553	0.0543099	19.0161	
25	4	1962	0	0.191154	0.054272	18.996	
26	4	1962	0	0.189768	0.0542344	18.976	
27	4	1962	0	0.188395	0.0541969	18.9561	
28	4	1962	0	0.187036	0.0541597	18.9363	
29	4	1962	0	0.185688	0.0541228	18.9167	
30	4	1962	0	0.184354	0.054086	18.8971	
1	5	1962	0	0.183032	0.0540494	18.8777	
2	5	1962	0	0.181722	0.0540131	18.8584	
3	5	1962	0	0.180424	0.0539769	18.8391	
4	5	1962	0	0.179138	0.053941	18.82	
5	5	1962	0	0.177864	0.0539052	18.801	
6	5	1962	0	0.176602	0.0538697	18.7821	
7	5	1962	0	0.175351	0.0538343	18.7633	
8	5	1962	0	0.174111	0.0537992	18.7446	
9	5	1962	0	0.172883	0.0537642	18.7261	
10	5	1962	0	0.171666	0.0537295	18.7076	
11	5	1962	0	0.17046	0.0536949	18.6892	
12	5	1962	0	0.169265	0.0536605	18.6709	
13	5	1962	0	0.16808	0.0536263	18.6528	
14	5	1962	0	0.166906	0.0535923	18.6347	
15	5	1962	0	0.165743	0.0535585	18.6167	
16	5	1962	0	0.16459	0.0535249	18.5988	
17	5	1962	0	0.163447	0.0534914	18.581	
18	5	1962	0	0.162314	0.0534582	18.5633	
19	5	1962	0	0.161191	0.0534251	18.5457	
20	5	1962	0	0.160078	0.0533922	18.5282	
21	5	1962	0	0.158975	0.0533594	18.5108	
22	5	1962	0	0.157882	0.0533269	18.4935	
23	5	1962	0	0.156798	0.0532945	18.4763	
24	5	1962	0	0.155723	0.0532623	18.4591	
25	5	1962	0	0.154658	0.0532302	18.4421	
26	5	1962	0	0.153602	0.0531983	18.4251	
27	5	1962	0	0.152556	0.0531666	18.4083	
28	5	1962	0	0.151518	0.0531351	18.3915	
29	5	1962	0	0.150489	0.0531037	18.3748	
30	5	1962	0	0.149469	0.0530725	18.3582	
31	5	1962	0	0.148457	0.0530414	18.3417	
1	6	1962	0	0.147455	0.0530105	18.3252	
2	6	1962	0	0.14646	0.0529798	18.3089	
3	6	1962	0	0.145474	0.0529492	18.2926	
4	6	1962	0	0.144497	0.0529187	18.2764	
5	6	1962	0	0.143528	0.0528885	18.2603	
6	6	1962	0	0.142567	0.0528584	18.2443	
7	6	1962	0	0.141614	0.0528284	18.2284	
8	6	1962	0	0.140668	0.0527986	18.2125	
9	6	1962	0	0.139731	0.0527689	18.1967	
10	6	1962	0	0.138802	0.0527394	18.181	
11	6	1962	0	0.13788	0.05271	18.1654	
12	6	1962	0	0.136966	0.0526808	18.1498	
13	6	1962	0	0.136059	0.0526517	18.1344	
