Day	Month	Year	Q3(m3/d)	Q2(m3/d)	Q1(m3/d)	GWL(m)
11	6	1961	0	0.071796	0.0522904	17.0952	
12	6	1961	0	0.0713668	0.05227	17.0846	
13	6	1961	0	0.0709403	0.0522496	17.0741	
14	6	1961	0	0.0705167	0.0522293	17.0636	
15	6	1961	0	0.0700958	0.0522091	17.0532	
16	6	1961	0	0.0696777	0.052189	17.0428	
17	6	1961	0	0.0692624	0.0521689	17.0324	
18	6	1961	0	0.0688498	0.0521489	17.0221	
19	6	1961	0	0.0684398	0.052129	17.0118	
20	6	1961	0	0.0680326	0.0521091	17.0015	
21	6	1961	0	0.067628	0.0520893	16.9913	
22	6	1961	0	0.067226	0.0520696	16.9811	
23	6	1961	0	0.0668267	0.05205	16.971	
24	6	1961	0	0.0664299	0.0520304	16.9609	
25	6	1961	0	0.0660357	0.0520109	16.9508	
26	6	1961	0	0.065644	0.0519914	16.9408	
27	6	1961	0	0.0652548	0.0519721	16.9308	
28	6	1961	0	0.0648682	0.0519528	16.9208	
29	6	1961	0	0.064484	0.0519335	16.9108	
30	6	1961	0	0.0641023	0.0519143	16.9009	
1	7	1961	0	0.0637231	0.0518952	16.8911	
2	7	1961	0	0.0633462	0.0518762	16.8812	
3	7	1961	0	0.0629718	0.0518572	16.8714	
4	7	1961	0	0.0625997	0.0518383	16.8617	
5	7	1961	0	0.0622301	0.0518195	16.8519	
6	7	1961	0	0.0618627	0.0518007	16.8422	
7	7	1961	0	0.0614977	0.051782	16.8325	
8	7	1961	0	0.061135	0.0517633	16.8229	
9	7	1961	0	0.0607746	0.0517447	16.8133	
10	7	1961	0	0.0604164	0.0517262	16.8037	
11	7	1961	0	0.0600605	0.0517077	16.7942	
12	7	1961	0	0.0597068	0.0516893	16.7847	
13	7	1961	0	0.0593554	0.051671	16.7752	
14	7	1961	0	0.0590061	0.0516527	16.7657	
15	7	1961	0	0.0586591	0.0516344	16.7563	
16	7	1961	0	0.0583142	0.0516163	16.7469	
17	7	1961	0	0.0579714	0.0515982	16.7376	
18	7	1961	0	0.0576308	0.0515801	16.7283	
19	7	1961	0	0.0572923	0.0515621	16.719	
20	7	1961	0	0.0569558	0.0515442	16.7097	
21	7	1961	0	0.0566215	0.0515263	16.7005	
22	7	1961	0	0.0562892	0.0515085	16.6913	
23	7	1961	0	0.055959	0.0514908	16.6821	
24	7	1961	0	0.0556308	0.0514731	16.673	
25	7	1961	0	0.0553046	0.0514554	16.6638	
26	7	1961	0	0.0549805	0.0514379	16.6548	
27	7	1961	0	0.0546583	0.0514203	16.6457	
28	7	1961	0	0.0543381	0.0514029	16.6367	
29	7	1961	0	0.0540198	0.0513854	16.6277	
30	7	1961	0	0.0537035	0.0513681	16.6187	
31	7	1961	0	0.0533891	0.0513508	16.6098	
1	8	1961	0	0.0530766	0.0513335	16.6008	
2	8	1961	0	0.052766	0.0513163	16.592	
3	8	1961	0	0.0524573	0.0512992	16.5831	
4	8	1961	0	0.0521505	0.0512821	16.5743	
5	8	1961	0	0.0518455	0.0512651	16.5655	
6	8	1961	0	0.0515424	0.0512481	16.5567	
7	8	1961	0	0.0512411	0.0512312	16.5479	
8	8	1961	0	0.0509416	0.0512143	16.5392	
9	8	1961	0	0.0506438	0.0511975	16.5305	
10	8	1961	0	0.0503479	0.0511807	16.5219	
11	8	1961	0	0.0500538	0.051164	16.5132	
12	8	1961	0	0.0497614	0.0511473	16.5046	
13	8	1961	0	0.0494707	0.0511307	16.496	
14	8	1961	0	0.0491818	0.0511141	16.4875	
15	8	1961	0	0.0488946	0.0510976	16.4789	
16	8	1961	0	0.0486092	0.0510811	16.4704	
17	8	1961	0	0.0483254	0.0510647	16.4619	
18	8	1961	0	0.0480433	0.0510483	16.4535	
19	8	1961	0	0.0477628	0.051032	16.445	
20	8	1961	0	0.047484	0.0510157	16.4366	
21	8	1961	0	0.0472069	0.0509995	16.4282	
22	8	1961	0	0.0469314	0.0509833	16.4199	
23	8	1961	0	0.0466575	0.0509672	16.4115	
24	8	1961	0	0.0463852	0.0509511	16.4032	
25	8	1961	0	0.0461145	0.0509351	16.3949	
26	8	1961	0	0.0458455	0.0509191	16.3867	
27	8	1961	0	0.0455779	0.0509032	16.3784	
28	8	1961	0	0.045312	0.0508873	16.3702	
29	8	1961	0	0.0450476	0.0508715	16.362	
30	8	1961	0	0.0447847	0.0508557	16.3539	
31	8	1961	0	0.0445234	0.0508399	16.3457	
1	9	1961	0	0.0442636	0.0508242	16.3376	
2	9	1961	0	0.0440053	0.0508085	16.3295	
3	9	1961	0	0.0437485	0.0507929	16.3215	
4	9	1961	0	0.0434931	0.0507773	16.3134	
5	9	1961	0	0.0432393	0.0507618	16.3054	
6	9	1961	0	0.0429869	0.0507463	16.2974	
7	9	1961	0	0.042736	0.0507309	16.2894	
8	9	1961	0	0.0424865	0.0507155	16.2814	
9	9	1961	0	0.0422384	0.0507002	16.2735	
10	9	1961	0	0.0419918	0.0506849	16.2656	
11	9	1961	0	0.0417466	0.0506696	16.2577	
12	9	1961	0	0.0415028	0.0506544	16.2498	
13	9	1961	0	0.0412604	0.0506392	16.242	
14	9	1961	0	0.0410193	0.0506241	16.2342	
15	9	1961	0	0.0407797	0.050609	16.2264	
16	9	1961	0	0.0405414	0.0505939	16.2186	
17	9	1961	0	0.0403045	0.0505789	16.2108	
18	9	1961	0	0.0400689	0.0505639	16.2031	
19	9	1961	0	0.0398346	0.050549	16.1954	
20	9	1961	0	0.0396017	0.0505341	16.1877	
21	9	1961	0	0.0393701	0.0505193	16.18	
22	9	1961	0	0.0391398	0.0505045	16.1723	
23	9	1961	0	0.0389108	0.0504897	16.1647	
24	9	1961	0	0.0386831	0.050475	16.1571	
25	9	1961	0	0.0384567	0.0504603	16.1495	
26	9	1961	0	0.0382316	0.0504457	16.1419	
27	9	1961	0	0.0380077	0.050431	16.1344	
28	9	1961	0	0.0377851	0.0504165	16.1269	
29	9	1961	0	0.0375637	0.050402	16.1194	
30	9	1961	0	0.0373436	0.0503875	16.1119	
1	10	1961	0	0.0371247	0.050373	16.1044	
2	10	1961	0	0.036907	0.0503586	16.0969	
3	10	1961	0	0.0366905	0.0503442	16.0895	
4	10	1961	0	0.0364753	0.0503299	16.0821	
5	10	1961	0	0.0362612	0.0503156	16.0747	
6	10	1961	0	0.0360484	0.0503013	16.0673	
7	10	1961	0	0.0358367	0.0502871	16.06	
8	10	1961	0	0.0356262	0.0502729	16.0527	
9	10	1961	0	0.0354168	0.0502588	16.0453	
10	10	1961	0	0.0352086	0.0502447	16.038	
11	10	1961	0	0.0350016	0.0502306	16.0308	
12	10	1961	0	0.0347957	0.0502166	16.0235	
13	10	1961	0	0.034591	0.0502026	16.0163	
14	10	1961	0	0.0343873	0.0501886	16.009	
15	10	1961	0	0.0341848	0.0501747	16.0018	
16	10	1961	0	0.0339835	0.0501608	15.9947	
17	10	1961	0	0.0337832	0.0501469	15.9875	
18	10	1961	0	0.033584	0.0501331	15.9803	
19	10	1961	0	0.0333859	0.0501193	15.9732	
20	10	1961	0	0.0331889	0.0501056	15.9661	
21	10	1961	0	0.032993	0.0500918	15.959	
22	10	1961	0	0.0327981	0.0500782	15.9519	
23	10	1961	0	0.0326043	0.0500645	15.9449	
24	10	1961	0	0.0324116	0.0500509	15.9378	
25	10	1961	0	0.0322199	0.0500373	15.9308	
26	10	1961	0	0.0320293	0.0500238	15.9238	
27	10	1961	0	0.0318397	0.0500103	15.9168	
28	10	1961	0	0.0316511	0.0499968	15.9099	
29	10	1961	0	0.0314635	0.0499833	15.9029	
30	10	1961	0	0.031277	0.0499699	15.896	
31	10	1961	0	0.0310915	0.0499565	15.889	
1	11	1961	0	0.030907	0.0499432	15.8821	
2	11	1961	0	0.0307234	0.0499299	15.8753	
3	11	1961	0	0.0305409	0.0499166	15.8684	
4	11	1961	0	0.0303594	0.0499033	15.8615	
5	11	1961	0	0.0301788	0.0498901	15.8547	
6	11	1961	0	0.0299992	0.0498769	15.8479	
7	11	1961	0	0.0298206	0.0498638	15.8411	
8	11	1961	0	0.0296429	0.0498506	15.8343	
9	11	1961	0	0.0294662	0.0498376	15.8275	
10	11	1961	0	0.0292904	0.0498245	15.8208	
11	11	1961	0	0.0291156	0.0498115	15.814	
12	11	1961	0	0.0289417	0.0497985	15.8073	
13	11	1961	0	0.0287688	0.0497855	15.8006	
14	11	1961	0	0.0285968	0.0497726	15.7939	
15	11	1961	0	0.0284256	0.0497597	15.7872	
16	11	1961	0	0.0282554	0.0497468	15.7806	
17	11	1961	0	0.0280862	0.0497339	15.7739	
18	11	1961	0	0.0279178	0.0497211	15.7673	
19	11	1961	0	0.0277503	0.0497083	15.7607	
20	11	1961	0	0.0275837	0.0496956	15.7541	
21	11	1961	0	0.027418	0.0496828	15.7475	
22	11	1961	0	0.0272531	0.0496701	15.7409	
23	11	1961	0	0.0270892	0.0496575	15.7344	
24	11	1961	0	0.0269261	0.0496448	15.7279	
25	11	1961	0	0.0267639	0.0496322	15.7213	
26	11	1961	0	0.0266025	0.0496196	15.7148	
27	11	1961	0	0.026442	0.0496071	15.7083	
28	11	1961	0	0.0262823	0.0495946	15.7019	
29	11	1961	0	0.0261235	0.0495821	15.6954	
30	11	1961	0	0.0259655	0.0495696	15.6889	
1	12	1961	0	0.0258084	0.0495572	15.6825	
2	12	1961	0	0.025652	0.0495447	15.6761	
3	12	1961	0	0.0254965	0.0495324	15.9204	
4	12	1961	0	0.0317462	0.0500036	16.0909	
5	12	1961	0	0.0365142	0.0503325	16.0838	
6	12	1961	0	0.0363099	0.0503189	16.0764	
7	12	1961	0	0.0360968	0.0503046	16.069	
8	12	1961	0	0.0358848	0.0502904	16.0917	
9	12	1961	0	0.0365375	0.0503341	16.2532	
10	12	1961	0	0.0413631	0.0506456	16.3228	
11	12	1961	0	0.0435366	0.05078	16.3256	
12	12	1961	0	0.0436237	0.0507853	16.3593	
13	12	1961	0	0.0446956	0.0508503	16.999	
14	12	1961	0	0.067529	0.0520845	16.9901	
15	12	1961	0	0.0671773	0.0520672	16.9799	
16	12	1961	0	0.0667783	0.0520476	16.9698	
17	12	1961	0	0.0663818	0.052028	16.9597	
18	12	1961	0	0.0659879	0.0520085	16.9496	
19	12	1961	0	0.0655965	0.0519891	16.9395	
20	12	1961	0	0.0652077	0.0519697	16.9295	
21	12	1961	0	0.0648213	0.0519504	16.9196	
22	12	1961	0	0.0644375	0.0519312	16.9096	
23	12	1961	0	0.0640561	0.051912	16.8997	
24	12	1961	0	0.0636771	0.0518929	16.8899	
25	12	1961	0	0.0633006	0.0518739	16.88	
26	12	1961	0	0.0629264	0.0518549	16.8702	
27	12	1961	0	0.0625547	0.051836	16.8605	
28	12	1961	0	0.0621853	0.0518172	16.8507	
29	12	1961	0	0.0618182	0.0517984	17.5158	
30	12	1961	0	0.0893984	0.0530813	17.8077	
31	12	1961	0	0.103108	0.0536445	18.2093	
1	1	1962	0	0.123563	0.0544192	18.1949	
2	1	1962	0	0.122799	0.0543914	18.1798	
3	1	1962	0	0.121997	0.0543623	18.1647	
4	1	1962	0	0.121202	0.0543332	18.1497	
5	1	1962	0	0.120413	0.0543043	18.1348	
6	1	1962	0	0.11963	0.0542755	18.12	
7	1	1962	0	0.118854	0.0542469	18.1052	
8	1	1962	0	0.118083	0.0542184	18.0905	
9	1	1962	0	0.117319	0.05419	18.5362	
10	1	1962	0	0.141582	0.0550499	18.6293	
11	1	1962	0	0.14694	0.0552296	18.9079	
12	1	1962	0	0.163556	0.0557669	18.8897	
13	1	1962	0	0.162446	0.0557319	18.8711	
14	1	1962	0	0.161311	0.0556959	18.8526	
15	1	1962	0	0.160186	0.0556602	18.9012	
16	1	1962	0	0.163149	0.055754	18.8827	
17	1	1962	0	0.162015	0.0557182	18.9219	
18	1	1962	0	0.164414	0.0557939	19.0076	
19	1	1962	0	0.169719	0.0559592	19.0577	
20	1	1962	0	0.172859	0.0560558	19.3899	
21	1	1962	0	0.194412	0.0566967	19.8614	
22	1	1962	0	0.227177	0.0576063	19.838	
23	1	1962	0	0.225494	0.0575613	19.8944	
24	1	1962	0	0.229563	0.0576699	19.9392	
25	1	1962	0	0.232825	0.0577563	19.9145	
26	1	1962	0	0.231025	0.0577087	19.8898	
27	1	1962	0	0.229234	0.0576612	19.8653	
28	1	1962	0	0.227462	0.0576139	19.841	
29	1	1962	0	0.225707	0.057567	19.8168	
30	1	1962	0	0.22397	0.0575203	19.7928	
31	1	1962	0	0.222251	0.057474	20.0438	
1	2	1962	0	0.240532	0.0579581	20.0188	
2	2	1962	0	0.238682	0.05791	19.9935	
3	2	1962	0	0.236812	0.0578611	19.9683	
4	2	1962	0	0.234962	0.0578126	19.9433	
5	2	1962	0	0.23313	0.0577644	19.9185	
6	2	1962	0	0.231318	0.0577165	19.8938	
7	2	1962	0	0.229524	0.0576689	19.9394	
8	2	1962	0	0.23284	0.0577567	19.9147	
9	2	1962	0	0.23104	0.0577091	19.89	
10	2	1962	0	0.229249	0.0576616	19.8655	
11	2	1962	0	0.227476	0.0576143	19.8412	
12	2	1962	0	0.225721	0.0575674	19.817	
13	2	1962	0	0.223984	0.0575207	19.793	
14	2	1962	0	0.222265	0.0574743	19.8395	
15	2	1962	0	0.225599	0.0575641	19.8469	
16	2	1962	0	0.226131	0.0575784	19.8227	
17	2	1962	0	0.224394	0.0575317	19.7987	
18	2	1962	0	0.222671	0.0574853	19.7747	
19	2	1962	0	0.220965	0.0574392	19.751	
20	2	1962	0	0.219276	0.0573933	19.7274	
21	2	1962	0	0.217604	0.0573478	19.7039	
22	2	1962	0	0.215948	0.0573025	19.6806	
23	2	1962	0	0.214309	0.0572575	19.6574	
24	2	1962	0	0.212687	0.0572127	19.6343	
25	2	1962	0	0.21108	0.0571683	19.6114	
26	2	1962	0	0.20949	0.0571241	19.5887	
27	2	1962	0	0.207915	0.0570802	19.566	
28	2	1962	0	0.206355	0.0570366	19.5436	
1	3	1962	0	0.204811	0.0569932	19.5212	
2	3	1962	0	0.203282	0.0569501	19.499	
3	3	1962	0	0.201768	0.0569072	19.4769	
4	3	1962	0	0.200268	0.0568646	19.455	
5	3	1962	0	0.198783	0.0568223	19.4331	
6	3	1962	0	0.197312	0.0567802	19.4114	
7	3	1962	0	0.195855	0.0567383	19.3899	
8	3	1962	0	0.194412	0.0566967	19.3684	
9	3	1962	0	0.192983	0.0566553	19.3471	
10	3	1962	0	0.191568	0.0566142	19.4269	
11	3	1962	0	0.196892	0.0567681	19.4054	
12	3	1962	0	0.195452	0.0567267	19.3839	
13	3	1962	0	0.194013	0.0566852	19.3625	
14	3	1962	0	0.192588	0.0566439	19.3412	
15	3	1962	0	0.191176	0.0566028	19.3201	
16	3	1962	0	0.189778	0.056562	19.299	
17	3	1962	0	0.188393	0.0565215	19.2781	
18	3	1962	0	0.187021	0.0564811	19.2573	
19	3	1962	0	0.185662	0.056441	19.2367	
20	3	1962	0	0.184315	0.0564011	19.2161	
21	3	1962	0	0.182981	0.0563615	19.1957	
22	3	1962	0	0.18166	0.0563221	19.1754	
23	3	1962	0	0.180351	0.0562829	19.1552	
24	3	1962	0	0.179053	0.0562439	19.1351	
25	3	1962	0	0.177768	0.0562052	19.1151	
26	3	1962	0	0.176495	0.0561666	19.0952	
27	3	1962	0	0.175233	0.0561283	19.0755	
28	3	1962	0	0.173983	0.0560902	19.0558	
29	3	1962	0	0.172744	0.0560523	19.0363	
30	3	1962	0	0.171517	0.0560146	19.0169	
31	3	1962	0	0.170301	0.0559772	18.9976	
1	4	1962	0	0.169095	0.0559399	18.9926	
2	4	1962	0	0.168786	0.0559303	18.9734	
3	4	1962	0	0.167596	0.0558933	18.9543	
4	4	1962	0	0.166415	0.0558565	19.3733	
5	4	1962	0	0.193306	0.0566647	19.3528	
6	4	1962	0	0.191944	0.0566252	19.3316	
7	4	1962	0	0.190538	0.0565842	19.3273	
8	4	1962	0	0.190257	0.056576	19.3063	
9	4	1962	0	0.18887	0.0565354	19.2853	
10	4	1962	0	0.187493	0.056495	19.2645	
11	4	1962	0	0.18613	0.0564548	19.2438	
12	4	1962	0	0.184779	0.0564149	19.2232	
13	4	1962	0	0.183441	0.0563752	19.2027	
14	4	1962	0	0.182115	0.0563357	19.1824	
15	4	1962	0	0.180801	0.0562964	19.1621	
16	4	1962	0	0.1795	0.0562573	19.142	
17	4	1962	0	0.178211	0.0562185	19.122	
18	4	1962	0	0.176933	0.0561799	19.1021	
19	4	1962	0	0.175668	0.0561415	19.0823	
20	4	1962	0	0.174414	0.0561033	19.0626	
21	4	1962	0	0.173171	0.0560654	19.043	
22	4	1962	0	0.17194	0.0560276	19.0236	
23	4	1962	0	0.17072	0.0559901	19.0042	
24	4	1962	0	0.169511	0.0559527	18.985	
25	4	1962	0	0.168312	0.0559156	18.9658	
26	4	1962	0	0.167125	0.0558787	18.9468	
27	4	1962	0	0.165948	0.0558419	18.9279	
28	4	1962	0	0.164782	0.0558054	18.909	
29	4	1962	0	0.163626	0.0557691	18.8903	
30	4	1962	0	0.162481	0.055733	18.8717	
1	5	1962	0	0.161345	0.055697	18.8531	
2	5	1962	0	0.16022	0.0556613	18.8347	
3	5	1962	0	0.159104	0.0556257	18.8164	
4	5	1962	0	0.157999	0.0555903	18.7981	
5	5	1962	0	0.156903	0.0555552	18.78	
6	5	1962	0	0.155817	0.0555202	18.762	
7	5	1962	0	0.15474	0.0554854	18.744	
8	5	1962	0	0.153672	0.0554508	18.7262	
9	5	1962	0	0.152614	0.0554163	18.7084	
10	5	1962	0	0.151565	0.055382	18.6907	
11	5	1962	0	0.150525	0.055348	18.6731	
12	5	1962	0	0.149494	0.0553141	18.6557	
13	5	1962	0	0.148472	0.0552803	18.6383	
14	5	1962	0	0.147458	0.0552468	18.621	
15	5	1962	0	0.146453	0.0552134	18.6037	
16	5	1962	0	0.145457	0.0551802	18.5866	
17	5	1962	0	0.144469	0.0551471	18.5696	
18	5	1962	0	0.14349	0.0551143	18.5526	
19	5	1962	0	0.142519	0.0550815	18.5357	
20	5	1962	0	0.141556	0.055049	18.519	
21	5	1962	0	0.140601	0.0550166	18.5023	
22	5	1962	0	0.139654	0.0549844	18.4856	
23	5	1962	0	0.138715	0.0549523	18.4691	
24	5	1962	0	0.137784	0.0549204	18.4527	
25	5	1962	0	0.136861	0.0548887	18.4363	
26	5	1962	0	0.135945	0.0548571	18.42	
27	5	1962	0	0.135037	0.0548257	18.4038	
28	5	1962	0	0.134136	0.0547944	18.3877	
29	5	1962	0	0.133243	0.0547633	18.3716	
30	5	1962	0	0.132357	0.0547324	18.3556	
31	5	1962	0	0.131478	0.0547015	18.3397	
1	6	1962	0	0.130607	0.0546709	18.3239	
2	6	1962	0	0.129742	0.0546404	18.3082	
3	6	1962	0	0.128885	0.05461	18.2925	
4	6	1962	0	0.128035	0.0545798	18.2769	
5	6	1962	0	0.127191	0.0545497	18.2614	
6	6	1962	0	0.126354	0.0545198	18.246	
7	6	1962	0	0.125524	0.05449	18.2306	
8	6	1962	0	0.124701	0.0544603	18.2153	
9	6	1962	0	0.123884	0.0544308	18.2001	
10	6	1962	0	0.123074	0.0544015	18.1849	
11	6	1962	0	0.12227	0.0543722	18.1699	
12	6	1962	0	0.121473	0.0543431	18.1548	
13	6	1962	0	0.120682	0.0543142	18.1399	
